#index_col solution_id designation source_id random_index ref_epoch ra ra_error dec dec_error parallax parallax_error parallax_over_error pm pmra pmra_error pmdec pmdec_error ra_dec_corr ra_parallax_corr ra_pmra_corr ra_pmdec_corr dec_parallax_corr dec_pmra_corr dec_pmdec_corr parallax_pmra_corr parallax_pmdec_corr pmra_pmdec_corr astrometric_n_obs_al astrometric_n_obs_ac astrometric_n_good_obs_al astrometric_n_bad_obs_al astrometric_gof_al astrometric_chi2_al astrometric_excess_noise astrometric_excess_noise_sig astrometric_params_solved astrometric_primary_flag nu_eff_used_in_astrometry pseudocolour pseudocolour_error ra_pseudocolour_corr dec_pseudocolour_corr parallax_pseudocolour_corr pmra_pseudocolour_corr pmdec_pseudocolour_corr astrometric_matched_transits visibility_periods_used astrometric_sigma5d_max matched_transits new_matched_transits matched_transits_removed ipd_gof_harmonic_amplitude ipd_gof_harmonic_phase ipd_frac_multi_peak ipd_frac_odd_win ruwe scan_direction_strength_k1 scan_direction_strength_k2 scan_direction_strength_k3 scan_direction_strength_k4 scan_direction_mean_k1 scan_direction_mean_k2 scan_direction_mean_k3 scan_direction_mean_k4 duplicated_source phot_g_n_obs phot_g_mean_flux phot_g_mean_flux_error phot_g_mean_flux_over_error phot_g_mean_mag phot_bp_n_obs phot_bp_mean_flux phot_bp_mean_flux_error phot_bp_mean_flux_over_error phot_bp_mean_mag phot_rp_n_obs phot_rp_mean_flux phot_rp_mean_flux_error phot_rp_mean_flux_over_error phot_rp_mean_mag phot_bp_rp_excess_factor phot_bp_n_contaminated_transits phot_bp_n_blended_transits phot_rp_n_contaminated_transits phot_rp_n_blended_transits phot_proc_mode bp_rp bp_g g_rp radial_velocity radial_velocity_error rv_method_used rv_nb_transits rv_nb_deblended_transits rv_visibility_periods_used rv_expected_sig_to_noise rv_renormalised_gof rv_chisq_pvalue rv_time_duration rv_amplitude_robust rv_template_teff rv_template_logg rv_template_fe_h rv_atm_param_origin vbroad vbroad_error vbroad_nb_transits grvs_mag grvs_mag_error grvs_mag_nb_transits rvs_spec_sig_to_noise phot_variable_flag l b ecl_lon ecl_lat qso galaxy non_single_star has_xp_continuous has_xp_sampled has_rvs has_epoch_photometry has_epoch_rv has_mcmc_gspphot has_mcmc_msc in_andromeda_survey classprob_dsc_combmod_quasar classprob_dsc_combmod_galaxy classprob_dsc_combmod_star classprob_dsc_combmod_whitedwarf classprob_dsc_combmod_binarystar teff_gspphot teff_gspphot_lower teff_gspphot_upper logg_gspphot logg_gspphot_lower logg_gspphot_upper mh_gspphot mh_gspphot_lower mh_gspphot_upper distance_gspphot distance_gspphot_lower distance_gspphot_upper azero_gspphot azero_gspphot_lower azero_gspphot_upper ag_gspphot ag_gspphot_lower ag_gspphot_upper ebpminrp_gspphot ebpminrp_gspphot_lower ebpminrp_gspphot_upper libname_gspphot source_status pm_error pm_over_error pmradial pmradial_error ra_pmradial_corr dec_pmradial_corr parallax_pmradial_corr pmra_pmradial_corr pmdec_pmradial_corr astrometric_n_good_obs_ac astrometric_n_bad_obs_ac astrometric_gof_ac astrometric_chi2_ac astrometric_relegation_factor astrometric_weight_ac astrometric_priors_used astrometric_weight_al mean_parallax_factor_al mean_parallax_factor_ac mean_on_board_g_mag rse_on_board_g_mag visibility_periods_available astrometric_duplicate_source_id ipd_frac_high_gof phot_g_mean_mag_error phot_bp_mean_mag_error phot_rp_mean_mag_error phot_robust_mean_vpu_mag phot_g_flux_median phot_g_flux_mad phot_g_flux_first_quartile phot_g_flux_third_quartile phot_bp_flux_median phot_bp_flux_mad phot_bp_flux_first_quartile phot_bp_flux_third_quartile phot_rp_flux_median phot_rp_flux_mad phot_rp_flux_first_quartile phot_rp_flux_third_quartile bp_rp_error bp_g_error g_rp_error bp_integrated_spectrum rp_integrated_spectrum radial_velocity_is_valid rv_median rv_median_error rv_mean rv_min rv_max rv_interquartile_range rv_mean_of_errors rv_assumed_sb2 fraction_double_lined fraction_emission_lines rv_atm_param_star_teff rv_atm_param_star_logg rv_atm_param_star_fe_h grvs_mag_is_valid rvs_flux rvs_flux_error vbroad_is_valid vbroad_mean vbroad_stdev vbroad_min vbroad_max rvs_spectrum_is_valid bp_ssc0 bp_ssc1 bp_ssc2 bp_ssc3 rp_ssc0 rp_ssc1 rp_ssc2 rp_ssc3 bp_ssc_error0 bp_ssc_error1 bp_ssc_error2 bp_ssc_error3 rp_ssc_error0 rp_ssc_error1 rp_ssc_error2 rp_ssc_error3 nu_eff nu_eff_error phot_robust_bp_rp_excess_factor previous_solution cluster proba Cluster RA_ICRS DE_ICRS GLON GLAT r50 nbstars07 pmRA_ e_pmRA_ pmDE e_pmDE plx e_plx Flag AgeNN AVNN DMNN DistPc X Y Z Rgc SimbadName _RA_icrs _DE_icrs GroupID GroupSize MG BP-RP_0 BP-RP_0_lim allDeltas
58649 1636148068921376768 "Gaia DR3 48097384539601152" 48097384539601152 824372778 2016.0 66.77215379531779 0.07447371 19.512956634129274 0.042169508 1.48254188673731 0.08433959 17.578245 2.2034662 -0.9979255669009428 0.10213437 -1.964537481967958 0.07173579 0.3097303 0.024250152 -0.12811722 0.002011195 0.06871943 -0.032525107 0.13150671 0.2201898 0.04760257 0.11121833 389 0 387 2 1.1679772 434.40793 0.034960646 0.03831082 31 false 1.3405086 "" "" "" "" "" "" "" 47 18 0.14311142 49 16 0 0.043354485 167.37596 0 0 1.0416675 0.27849117 0.5632568 0.2884498 0.20490798 168.26369 -11.787361 46.234955 -39.960415 false 398 2420.79487672658 1.7906814 1351.8848 17.227472 45 699.9029606135367 14.265098 49.064014 18.225948 43 2546.9039137136547 10.982037 231.91545 16.232864 1.3412153 0.0 3.0 0.0 3.0 0 1.993084 0.998476 0.9946079 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" NOT_AVAILABLE 177.0789894452234 -19.986758810697776 68.1605598017196 -2.1825347363274106 false false 0 true false false false false true true false 1.0237879e-13 5.213325e-13 0.99997026 2.0084665e-12 2.972664e-05 3796.5645 3737.4802 3818.8013 4.4129 4.2133 4.4456 -1.1224 -1.3243 -1.0387 538.2916 520.014 581.4308 0.8076 0.7316 0.8489 0.5684 0.5134 0.5978 0.3076 0.2781 0.3235 PHOENIX 7 0.08301227 26.543861 "" "" "" "" "" "" "" 0 0 "" "" 1.0010921 "" 0 2.2127948 0.0011976073 0.7153287 17.311409 0.07924963 18 0 39 0.00080312777 0.022128971 0.0046816035 17.30708 2421.8354 24.421251 2396.7056 2445.6 681.17035 60.269985 631.2301 747.6279 2548.5154 33.427925 2508.713 2579.2603 0.02261877 0.02214354 0.0047499924 612.0485 2480.3054 false "" "" "" "" "" "" "" false "" "" "" "" "" false "" "" false "" "" "" "" false 0.007124443 0.029399063 0.03755344 0.13647805 0.15224406 0.16034544 0.20739007 0.26946545 0.00025969153 0.0005275323 0.0005962209 0.001136616 0.001083013 0.0011114548 0.0012640302 0.0014408375 1.34351 0.10574507 1.3380805 2017.0 NGC_1647 0.73 NGC_1647 71.481 19.079 180.368 -16.792 0.417 604 -1.057 0.253 -1.502 0.236 1.675 0.076 NN 8.56 0.64 9.02 635.0 -608.0 -3.0 -183.0 8948.0 "NGC 1647" 71.481 19.079 255 773 7.637871999999999 1.6851921081081083 -0.06575644491394428 0.30393442651637503
58650 1636148068921376768 "Gaia DR3 3406603755215313152" 3406603755215313152 748257738 2016.0 73.99570843168348 0.087679446 18.06937022085536 0.038113955 1.8222256888107624 0.09280077 19.63589 1.6229192 -0.6413677104961463 0.111372784 -1.490809856854724 0.075400226 -0.139611 -0.09130037 -0.15683223 0.12862754 0.022691887 0.11361418 -0.19956508 0.14763488 0.19213045 -0.10346408 462 0 457 5 0.11976506 476.74182 0.0 0.0 31 false 1.3268688 "" "" "" "" "" "" "" 54 17 0.15597546 56 14 0 0.023953313 13.566398 0 0 1.0032476 0.40047216 0.6835302 0.39388275 0.2615229 -9.634577 3.1538606 -4.825824 11.25244 false 455 2170.382976668171 2.0082407 1080.7385 17.346025 54 582.8531755704158 10.710898 54.416832 18.424644 51 2336.36103918026 9.890704 236.21786 16.326546 1.3450227 0.0 2.0 0.0 1.0 0 2.0980988 1.078619 1.0194798 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" NOT_AVAILABLE 182.6941768358569 -15.48599655667306 74.75590024515091 -4.526975207355494 false false 0 true false false false false true true false 1.03156355e-13 5.1834004e-13 0.9998932 2.0237497e-12 0.00010681141 3559.8184 3543.0105 3622.2512 4.0707 4.0297 4.2043 -1.4107 -1.4623 -1.2343 497.1049 464.5791 524.4982 0.6703 0.6428 0.7535 0.4625 0.4433 0.5218 0.2526 0.2421 0.2849 PHOENIX 7 0.07825437 20.739023 "" "" "" "" "" "" "" 0 0 "" "" 1.0 "" 0 1.9273179 -0.12769882 0.70737827 17.417824 0.0780304 17 0 61 0.0010046244 0.019952212 0.004596334 17.395937 2172.5586 29.144356 2142.2183 2199.9565 583.8716 48.874405 528.3113 627.71814 2335.2097 45.076538 2290.1355 2383.5269 0.02047479 0.019977488 0.0047048437 510.104 2280.701 false "" "" "" "" "" "" "" false "" "" "" "" "" false "" "" false "" "" "" "" false 0.0048528626 0.026448281 0.034797482 0.1295409 0.14587091 0.16214924 0.21436568 0.28197464 0.00019850113 0.00046340714 0.0005315424 0.0010255751 0.0010107976 0.0010657058 0.0012253425 0.0014053513 1.3295522 0.09927782 1.3390518 2017.0 NGC_1647 0.73 NGC_1647 71.481 19.079 180.368 -16.792 0.417 604 -1.057 0.253 -1.502 0.236 1.675 0.076 NN 8.56 0.64 9.02 635.0 -608.0 -3.0 -183.0 8948.0 "NGC 1647" 71.481 19.079 255 773 7.756425000000001 1.790206908108108 -0.06575644491394428 0.1544068882520362
58651 1636148068921376768 "Gaia DR3 3405322789808882816" 3405322789808882816 777808736 2016.0 74.94436957188407 0.033366285 16.15896538810447 0.019569816 1.8583294106420796 0.038590953 48.154533 1.7227254 -0.9687084321347232 0.045753565 -1.424565462847524 0.030601697 -0.012180858 0.10247506 0.0542494 0.14791702 -0.07433417 0.15104125 -0.13072978 0.0663223 0.25384462 -0.24317472 290 0 290 0 0.9314748 317.12543 0.0 0.0 31 false 1.4187169 "" "" "" "" "" "" "" 33 15 0.06471198 33 10 0 0.050532106 170.03148 0 0 1.0380833 0.04508263 0.49224722 0.100452855 0.32113442 -49.60153 2.0936728 -30.656937 37.454967 false 286 12051.086608580774 3.991763 3018.9885 15.484801 33 4640.686605496341 16.9093 274.44583 16.172087 31 10670.790749507702 18.161251 587.5581 14.677404 1.2705474 0.0 1.0 0.0 1.0 0 1.4946823 0.6872854 0.8073969 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" NOT_AVAILABLE 184.85573683865124 -15.860536558603748 75.45618712724702 -6.523413297259376 false false 0 true false false false false true true false 1.02288166e-13 5.1197685e-13 0.9999737 2.0077909e-12 2.6318048e-05 4967.7783 4949.6323 4987.0205 4.6515 4.6428 4.6597 -0.3216 -0.349 -0.2949 468.0136 461.9149 474.1927 1.0547 1.0374 1.0718 0.8155 0.8016 0.8293 0.4374 0.43 0.4448 MARCS 7 0.031403493 54.857765 "" "" "" "" "" "" "" 0 0 "" "" 1.0 "" 0 13.572011 -0.0662058 0.71329594 15.591856 0.097538 15 0 29 0.00035963577 0.003956104 0.0018478788 15.581543 12055.126 43.19978 12009.162 12094.825 4640.5327 70.17751 4585.8555 4736.106 10683.175 55.15481 10607.816 10717.928 0.0043663965 0.003972417 0.0018825498 4284.2793 10474.702 false "" "" "" "" "" "" "" false "" "" "" "" "" false "" "" false "" "" "" "" false 0.018382253 0.05538881 0.061928976 0.16615713 0.16174105 0.15034404 0.17601962 0.21003814 0.00023645154 0.00041044387 0.000434 0.00071088976 0.0005962172 0.0005748275 0.0006219779 0.00067942805 1.4228374 0.060463637 1.2700496 18401.0 NGC_1647 0.98 NGC_1647 71.481 19.079 180.368 -16.792 0.417 604 -1.057 0.253 -1.502 0.236 1.675 0.076 NN 8.56 0.64 9.02 635.0 -608.0 -3.0 -183.0 8948.0 "NGC 1647" 71.481 19.079 255 773 5.895200999999999 1.1867904081081082 -0.06575644491394428 0.3246661433430109
58652 1636148068921376768 "Gaia DR3 3405334850077000448" 3405334850077000448 1518630717 2016.0 75.06170626098898 0.028693087 16.34343826385862 0.018766165 1.6020001417343464 0.032848835 48.768856 2.0236192 -1.1422474866303611 0.035305116 -1.67042057975039 0.026071498 -0.07747211 0.26384363 -0.0065185493 0.29066715 -0.21752611 0.18594435 -0.17857303 0.14575894 0.27284014 -0.05652322 304 0 302 2 0.3406709 314.88904 0.059141804 0.6884896 31 true 1.4429227 "" "" "" "" "" "" "" 35 17 0.049147326 35 12 0 0.02240505 174.46031 0 0 1.0128831 0.14272374 0.40143552 0.2282564 0.4818291 -73.232346 1.4529003 -42.018723 37.381035 false 303 15036.02948871089 8.6119375 1745.952 15.244534 32 6218.785595053889 14.567567 426.89255 15.854279 29 12656.723411085346 30.829935 410.53357 14.492092 1.2553519 0.0 2.0 0.0 2.0 0 1.3621864 0.609745 0.7524414 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" VARIABLE 184.76641547683585 -15.662217980561394 75.5881703425004 -6.351601459248149 false false 0 true false false true false true true false 1.02322596e-13 5.62671e-13 0.99997026 2.0084665e-12 2.972664e-05 5172.429 5148.0044 5227.725 4.5791 4.5691 4.5894 -0.3391 -0.3637 -0.2992 531.3864 522.5556 548.5487 0.8683 0.8523 0.9024 0.6823 0.6693 0.7101 0.3647 0.3577 0.3795 PHOENIX 7 0.028493471 71.02045 "" "" "" "" "" "" "" 0 0 "" "" 1.0201948 "" 0 16.532265 -0.05090863 0.7124611 15.333035 0.0926611 17 0 25 0.00062185916 0.002543348 0.0026446953 15.31392 15051.874 102.513664 14932.243 15140.911 6224.434 50.94174 6142.251 6259.847 12648.001 108.680756 12538.719 12765.473 0.0036692005 0.002618268 0.002716822 5762.3975 12404.911 false "" "" "" "" "" "" "" false "" "" "" "" "" false "" "" false "" "" "" "" false 0.023074992 0.06255768 0.069047734 0.17369969 0.16381715 0.14628085 0.16732638 0.1941955 0.00024427194 0.00040220097 0.0004225494 0.0006701967 0.00054966396 0.00051941123 0.0005555201 0.0005984628 1.4463996 0.056335803 1.255879 18401.0 NGC_1647 1.0 NGC_1647 71.481 19.079 180.368 -16.792 0.417 604 -1.057 0.253 -1.502 0.236 1.675 0.076 NN 8.56 0.64 9.02 635.0 -608.0 -3.0 -183.0 8948.0 "NGC 1647" 71.481 19.079 255 773 5.654934 1.054294508108108 -0.06575644491394428 0.6671847520001384
58653 1636148068921376768 "Gaia DR3 3406630006055290240" 3406630006055290240 1439952274 2016.0 73.46088573788118 0.01948217 18.18727592409113 0.00940059 1.6878325981350233 0.020866176 80.88845 1.5920274 -0.6951453420552488 0.026097171 -1.4322444236106888 0.018192874 -0.08981673 -0.03091434 -0.10684123 0.18404187 -0.099789165 0.12557249 -0.13528448 0.121241644 0.16351421 -0.058888596 422 422 413 9 6.8265867 1710.8004 0.13517961 31.137934 31 true 1.5665706 "" "" "" "" "" "" "" 48 18 0.03629135 48 13 0 0.0060696476 91.53595 0 0 1.2473785 "" "" "" "" "" "" "" "" true 396 396935.23214228655 149.91522 2647.7314 11.690568 46 218322.95643662376 109.241325 1998.5382 11.990794 45 256155.01013980288 97.99839 2613.8696 11.226639 1.1953536 0.0 46.0 0.0 45.0 0 0.7641554 0.3002262 0.46392918 -22.267902 0.82171834 1.0 26.0 8.0 15.0 43.08689 -2.3532104 0.98772657 916.0672 11.852014 8000.0 4.5 0.25 555.0 22.717472 13.130659 17.0 11.011217 0.011656758 17.0 45.358326 NOT_AVAILABLE 182.2838506434204 -15.826789924643297 74.2625109037335 -4.35298906216905 false false 0 true true true false false false true false 1.0239692e-13 5.114675e-13 0.9999629 2.2330206e-10 3.707465e-05 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 7 0.01938587 82.12308 "" "" "" "" "" "" "" 418 4 6.426017 631.81 1.6481936 8.487558 0 "" -0.09220247 0.71003044 12.188802 0.33894455 18 3406630006055290240 19 0.00041006284 0.0005432652 0.00041537505 12.188802 396671.3 1197.628 395501.62 397920.78 218381.11 492.32477 217862.47 218905.02 256008.94 293.9623 255819.02 256440.5 0.00068386656 0.0006806531 0.0005836848 206657.72 251244.45 true -22.267902 0.82171834 -22.159407 -26.99456 -15.142547 3.2382438 6.1773295 false 0.0 0.0 8004.396 4.364799 0.0 true 12950.752 129.18105 true 20.806646 13.130659 0.5304828 44.18811 true 0.05480834 0.112750225 0.09930634 0.19136882 0.15161017 0.123608574 0.12816653 0.138381 5.5598135e-05 7.974356e-05 7.483855e-05 0.000103889695 8.650301e-05 7.810725e-05 7.953428e-05 8.264285e-05 1.5682707 0.009251234 1.1989295 18401.0 NGC_1647 1.0 NGC_1647 71.481 19.079 180.368 -16.792 0.417 604 -1.057 0.253 -1.502 0.236 1.675 0.076 NN 8.56 0.64 9.02 635.0 -608.0 -3.0 -183.0 8948.0 "NGC 1647" 71.481 19.079 255 773 2.1009680000000013 0.4562635081081082 -0.06575644491394428 -0.07587512003289953
58654 1636148068921376768 "Gaia DR3 3406646597512706688" 3406646597512706688 1465422948 2016.0 73.27496809778391 0.07855319 18.26568638692253 0.036213074 1.7306569809504906 0.08283776 20.892128 1.5446764 -1.081293021935389 0.09752119 -1.1031004457953213 0.066554345 -0.107345335 0.2055409 -0.18556398 0.25832146 0.0035031459 0.17256102 -0.14524503 0.19556893 0.13031119 -0.09839676 405 0 400 5 -0.26990744 405.6299 0.102567405 0.3720634 31 false 1.3350322 "" "" "" "" "" "" "" 46 18 0.13729586 48 11 0 0.0046841186 162.80223 0 0 0.98957145 0.3153177 0.5874274 0.19251098 0.2307792 -14.028087 0.12704201 -9.365355 21.276943 false 400 2799.780831239829 4.6728554 599.15845 17.069557 45 792.9434722266758 9.798477 80.92517 18.090437 47 2980.247107313824 19.946514 149.41193 16.062265 1.3476735 0.0 1.0 0.0 1.0 0 2.0281715 1.0208797 1.0072918 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" NOT_AVAILABLE 182.10937211673004 -15.922535002260553 74.09555772178167 -4.254929160537104 false false 0 true false false false false true true false 1.685482e-13 3.9947084e-11 0.9992449 2.1522797e-12 0.00075510127 4828.8887 4790.7603 4963.139 4.7379 4.7056 4.7619 -1.1038 -1.2448 -0.9995 470.8456 451.3345 511.7168 2.3712 2.3358 2.4981 1.7505 1.7218 1.853 0.9611 0.9446 1.0188 MARCS 7 0.07927612 19.484762 "" "" "" "" "" "" "" 0 0 "" "" 1.0109233 "" 0 2.512335 -0.06328604 0.70826226 17.160666 0.09448994 18 0 41 0.0018121019 0.0134165445 0.0072667305 17.14708 2796.3584 71.64503 2734.4421 2879.567 793.9001 45.18813 752.8991 849.8121 2983.106 85.01333 2873.253 3055.0674 0.015258081 0.013538367 0.007489265 712.2103 2901.6108 false "" "" "" "" "" "" "" false "" "" "" "" "" false "" "" false "" "" "" "" false 0.009092603 0.03113814 0.03848497 0.13028063 0.14364894 0.15947586 0.2087323 0.27914655 0.00026000396 0.00048115186 0.0005349109 0.0009841828 0.00094010937 0.000990546 0.0011332403 0.001310519 1.3427234 0.09421626 1.3507649 10209.0 NGC_1647 1.0 NGC_1647 71.481 19.079 180.368 -16.792 0.417 604 -1.057 0.253 -1.502 0.236 1.675 0.076 NN 8.56 0.64 9.02 635.0 -608.0 -3.0 -183.0 8948.0 "NGC 1647" 71.481 19.079 255 773 7.479957 1.7202796081081082 -0.06575644491394428 0.05222984690512522
58655 1636148068921376768 "Gaia DR3 3405358210403876352" 3405358210403876352 266394328 2016.0 74.20785765700798 0.10737918 16.170192387173163 0.047264308 1.725082733896278 0.11534566 14.955767 2.0505064 -1.0667167375565587 0.14165278 -1.751197347570982 0.09120158 -0.10385923 0.091987066 -0.25284192 0.2835538 -0.02980142 0.1767891 -0.19563256 0.32783765 0.07299169 -0.026760127 392 0 390 2 -0.19372292 396.94894 0.0 0.0 31 false 1.3226901 "" "" "" "" "" "" "" 45 17 0.20055486 46 10 0 0.04066495 170.16586 0 0 0.9921632 0.37262112 0.64663917 0.29962042 0.21527818 -16.998201 -0.5848692 -10.510297 11.044735 false 387 1922.672541888508 1.7265482 1113.5934 17.477604 44 510.9129108865511 10.001335 51.08447 18.567675 43 2073.345293725825 9.155658 226.4551 16.456217 1.3440969 0.0 0.0 0.0 0.0 0 2.1114578 1.0900707 1.0213871 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" NOT_AVAILABLE 184.4204107277692 -16.431220861981906 74.74949401016363 -6.436932845854744 false false 0 true false false false false true true false 1.0448012e-13 5.258154e-13 0.9997719 2.0477962e-12 0.00022810025 4158.512 4133.9795 4176.786 4.679 4.6665 4.6909 0.0055 -0.04 0.0584 595.5099 577.057 610.7919 1.3418 1.3036 1.3794 0.9422 0.9146 0.9695 0.5167 0.5024 0.5311 PHOENIX 7 0.10587714 19.366848 "" "" "" "" "" "" "" 0 0 "" "" 1.0 "" 0 1.5205889 -0.05968248 0.70766926 17.554167 0.06461892 17 0 41 0.0009749845 0.021253742 0.004794488 17.545834 1923.2949 22.750107 1898.696 1942.7634 515.7317 40.722694 468.07504 547.40375 2074.3403 36.949806 2039.1516 2123.5115 0.021787811 0.021276094 0.004892618 444.6229 2021.6213 false "" "" "" "" "" "" "" false "" "" "" "" "" false "" "" false "" "" "" "" false 0.0062662167 0.025372332 0.033717215 0.12616682 0.14352217 0.16268176 0.21757932 0.28469416 0.0002680465 0.0005393711 0.0006217751 0.001202763 0.0011790424 0.0012552764 0.0014517063 0.0016605777 1.3283937 0.117030874 1.3547901 2017.0 NGC_1647 0.88 NGC_1647 71.481 19.079 180.368 -16.792 0.417 604 -1.057 0.253 -1.502 0.236 1.675 0.076 NN 8.56 0.64 9.02 635.0 -608.0 -3.0 -183.0 8948.0 "NGC 1647" 71.481 19.079 255 773 7.888004 1.8035659081081084 -0.06575644491394428 0.25459864838250557
58656 1636148068921376768 "Gaia DR3 3405359314210690048" 3405359314210690048 1766198222 2016.0 74.07203907786932 0.028354296 16.132171357578745 0.013638645 1.6079692290150758 0.032298256 49.78502 1.598384 -0.761544090692591 0.03756579 -1.405305040729395 0.027684411 0.078611836 0.09317514 -0.08533007 0.20487681 -0.0007845026 0.106506385 -0.12130788 0.323411 0.19602112 0.15281603 450 0 439 11 -1.6300792 399.57947 0.0 0.0 31 false 1.4362148 "" "" "" "" "" "" "" 51 17 0.053311028 52 10 0 0.037525102 157.5305 0 0 0.94443125 0.36274844 0.6263171 0.32703573 0.18361834 -14.343628 -4.616705 -6.2765436 11.374818 false 435 15006.339876812764 7.6788507 1954.2429 15.24668 50 6101.330602183123 18.878067 323.19678 15.874981 46 12809.826304571863 21.007965 609.76044 14.479037 1.2602111 0.0 4.0 0.0 0.0 0 1.3959436 0.62830067 0.767643 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" NOT_AVAILABLE 184.37365854761987 -16.55949919111758 74.61480739952813 -6.460453563611722 false false 0 true false false false false true true false 1.0234788e-13 5.918015e-13 0.99996775 2.0089598e-12 3.221543e-05 5089.348 5069.199 5109.802 4.4739 4.459 4.4869 -0.3593 -0.3834 -0.3358 606.766 593.1597 621.9146 0.9412 0.925 0.9579 0.7374 0.7243 0.7509 0.3964 0.3895 0.4037 MARCS 7 0.03234148 49.422108 "" "" "" "" "" "" "" 0 0 "" "" 1.0 "" 0 17.69974 -0.006059053 0.70724803 15.32598 0.07924963 17 0 41 0.0005555789 0.0033593657 0.0017805947 15.3075 14984.59 107.270996 14895.627 15123.473 6110.1147 100.17013 5998.53 6197.8647 12786.345 81.830536 12717.257 12887.335 0.0038020858 0.0034049973 0.0018652575 5620.6357 12551.017 false "" "" "" "" "" "" "" false "" "" "" "" "" false "" "" false "" "" "" "" false 0.021974074 0.060788333 0.06728367 0.17032827 0.16283396 0.14747992 0.16994 0.19937177 0.00017267781 0.0002872046 0.00030215937 0.00048075593 0.00044004343 0.00041878346 0.0004495426 0.00048691692 1.4397777 0.043018878 1.2609248 18401.0 NGC_1647 1.0 NGC_1647 71.481 19.079 180.368 -16.792 0.417 604 -1.057 0.253 -1.502 0.236 1.675 0.076 NN 8.56 0.64 9.02 635.0 -608.0 -3.0 -183.0 8948.0 "NGC 1647" 71.481 19.079 255 773 5.65708 1.0880517081081083 -0.06575644491394428 0.5174586941750334
58657 1636148068921376768 "Gaia DR3 3405386488468360448" 3405386488468360448 1380637903 2016.0 74.13513297508625 0.1432816 16.51800539628706 0.06313781 1.718095220255643 0.14543168 11.813762 2.0117464 -1.220112632571143 0.19856583 -1.5995152967284365 0.12652843 -0.2623146 -0.18765372 -0.18446644 0.18768445 0.11790944 0.1929617 -0.17104097 0.24050514 0.066557534 -0.39711538 405 0 405 0 -1.783398 367.28986 0.0 0.0 31 false 1.2861367 "" "" "" "" "" "" "" 46 16 0.29015636 46 10 0 0.08526687 177.56989 0 0 0.93679917 0.3907472 0.69386435 0.41361347 0.2302047 -7.4935055 5.792678 -4.544257 11.018265 false 401 1213.5411149652848 1.9493265 622.54376 17.97723 40 263.2769259562986 7.4874096 35.162617 19.28751 40 1418.955045386635 14.536853 97.610886 16.867973 1.3862175 0.0 1.0 0.0 0.0 0 2.4195366 1.3102798 1.1092567 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" VARIABLE 184.0831833789217 -16.28581538510199 74.7178999204381 -6.083580875712037 false false 0 false false false true false true true false 1.12747e-12 1.4302607e-12 0.99984825 2.0326644e-12 0.00015177776 3677.3853 3619.9133 3732.4568 4.7106 4.6728 4.7641 -0.3463 -0.4362 -0.274 460.3249 425.2155 507.0861 1.2252 1.1787 1.2918 0.8247 0.7929 0.8707 0.4765 0.4578 0.5035 PHOENIX 7 0.12317978 16.331793 "" "" "" "" "" "" "" 0 0 "" "" 1.0 "" 0 0.82880586 -0.16862355 0.7075965 18.056046 0.07924963 16 0 39 0.0017440319 0.03087757 0.011123106 18.013021 1215.1636 27.171011 1187.6941 1242.0804 261.08337 28.660816 236.35262 292.7981 1424.1229 49.11721 1368.7988 1472.2224 0.03281993 0.030926785 0.011259003 231.07329 1379.0942 false "" "" "" "" "" "" "" false "" "" "" "" "" false "" "" false "" "" "" "" false 0.0006255008 0.019921558 0.027411126 0.106097445 0.12545432 0.16205652 0.23555209 0.32288146 0.00010835666 0.00061150966 0.0007173071 0.0014112182 0.0014203968 0.0016143591 0.0019463027 0.0022787068 1.2926263 0.1475487 1.382891 10209.0 NGC_1647 0.82 NGC_1647 71.481 19.079 180.368 -16.792 0.417 604 -1.057 0.253 -1.502 0.236 1.675 0.076 NN 8.56 0.64 9.02 635.0 -608.0 -3.0 -183.0 8948.0 "NGC 1647" 71.481 19.079 255 773 8.38763 2.111644708108108 -0.06575644491394428 0.19426164782126243
