#RA_ICRS_1 DE_ICRS_1 source_id GLON_1 GLAT_1 Plx_1 e_Plx_1 pmRA__1 e_pmRA__1 pmDE_1 e_pmDE_1 RV e_RV RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor o_Gmag Gmag BP-RP proba Cluster_1 Teff50 _RA_icrs_1 _DE_icrs_1 Cluster_2 RA_ICRS_2 DE_ICRS_2 GLON_2 GLAT_2 r50 nbstars07 pmRA__2 e_pmRA__2 pmDE_2 e_pmDE_2 plx_2 e_plx_2 Flag AgeNN AVNN DMNN DistPc X Y Z Rgc SimbadName _RA_icrs_2 _DE_icrs_2 GroupID_1 GroupSize_1 phot_g_mean_flux_over_error phot_bp_mean_flux_over_error phot_rp_mean_flux_over_error gaiadr2 cluster GroupID GroupSize MG BP-RP_0 BP-RP_0_lim allDeltas
18.42276954650879 60.76442337036133 510441886592260224 125.64742544455201 -1.98994341773591 0.8422728544804221 0.033490173518657684 -2.31768013560649 0.04169253632426262 -1.86117785566272 0.05226636305451393 0.0 0.0 -0.06957023590803146 0.03317537158727646 -0.44154608249664307 -0.0008251902763731778 -0.0321136973798275 0.04786445200443268 -0.5835110545158386 -0.06315034 0.22834054 -0.38836804 361 12.647300720214844 0.7270479000000001 0.800000011920929 COIN-Gaia_3 10774.9736328125 18.42279052734375 60.76443099975586 COIN-Gaia_3 18.73900032043457 60.505001068115234 125.82499694824219 -2.234999895095825 0.12600000202655792 85 -2.430999994277954 0.10400000214576721 -1.7910000085830688 0.11500000208616257 0.7749999761581421 0.05400000140070915 NN 7.690000057220459 1.690000057220459 10.40999984741211 1209.0 -707.0 979.0 -47.0 9100.0 "" 18.73900032043457 60.505001068115234 141 85 4834.28125 884.0938110351562 1572.8985595703125 510441886592260224 COIN-Gaia_3 "" "" 0.7332007884979248 -0.08597912426910392 -0.3050537109375 -0.0215691462269213
18.880008697509766 60.39083480834961 510395359201751808 125.904893030029 -2.34182759113026 0.8021901485486151 0.02743622474372387 -2.59298996427057 0.03580090031027794 -1.8604351425540102 0.035308659076690674 0.0 0.0 -0.2319498360157013 0.09962249547243118 -0.5560287833213806 0.15973608195781708 -0.08728446066379547 0.05570351704955101 -0.31253838539123535 -0.09091034499999999 0.25758892 -0.47691628 411 12.93958568572998 0.7766285 0.9800000190734863 COIN-Gaia_3 10814.7216796875 18.88003158569336 60.39084243774414 COIN-Gaia_3 18.73900032043457 60.505001068115234 125.82499694824219 -2.234999895095825 0.12600000202655792 85 -2.430999994277954 0.10400000214576721 -1.7910000085830688 0.11500000208616257 0.7749999761581421 0.05400000140070915 NN 7.690000057220459 1.690000057220459 10.40999984741211 1209.0 -707.0 979.0 -47.0 9100.0 "" 18.73900032043457 60.505001068115234 141 85 3902.991943359375 830.7223510742188 1032.958984375 510395359201751808 COIN-Gaia_3 "" "" 1.0254857540130615 -0.03639852426910395 -0.3050537109375 0.022880642991814026
18.784610748291016 60.5006103515625 510400311307882496 125.84782095231799 -2.23688710584626 0.731694813855257 0.02206839621067047 -2.35082517224676 0.024637429043650627 -1.8095459270245797 0.026549194008111954 0.0 0.0 -0.25861290097236633 0.06306693702936172 -0.309273898601532 0.07025779038667679 -0.003415302839130163 -0.0004015323065686971 -0.2132945954799652 -0.24527061 0.38514990000000004 -0.57737476 413 13.11194896697998 0.8380852000000001 0.9599999785423279 COIN-Gaia_3 10603.9990234375 18.784631729125977 60.50061798095703 COIN-Gaia_3 18.73900032043457 60.505001068115234 125.82499694824219 -2.234999895095825 0.12600000202655792 85 -2.430999994277954 0.10400000214576721 -1.7910000085830688 0.11500000208616257 0.7749999761581421 0.05400000140070915 NN 7.690000057220459 1.690000057220459 10.40999984741211 1209.0 -707.0 979.0 -47.0 9100.0 "" 18.73900032043457 60.505001068115234 141 85 4161.3466796875 1064.9395751953125 1006.4904174804688 510400311307882496 COIN-Gaia_3 "" "" 1.1978490352630615 0.025058175730896082 -0.3050537109375 -0.039516975288825584
19.422698974609375 60.48469924926758 510373682509657984 126.16240199243 -2.22227842575992 0.72498096530467 0.02014869451522827 -2.4634549862437 0.02446393109858036 -1.7898463035248 0.029527604579925537 0.0 0.0 -0.2714487612247467 0.13212470710277557 -0.5212594866752625 0.1941065937280655 -0.020231744274497032 0.17136938869953156 -0.4672638475894928 -0.056724336 0.09005782999999999 -0.5293499 405 13.680558204650879 0.8994531600000001 0.949999988079071 COIN-Gaia_3 8521.560546875 19.422719955444336 60.48470687866211 COIN-Gaia_3 18.73900032043457 60.505001068115234 125.82499694824219 -2.234999895095825 0.12600000202655792 85 -2.430999994277954 0.10400000214576721 -1.7910000085830688 0.11500000208616257 0.7749999761581421 0.05400000140070915 NN 7.690000057220459 1.690000057220459 10.40999984741211 1209.0 -707.0 979.0 -47.0 9100.0 "" 18.73900032043457 60.505001068115234 141 85 5223.79443359375 1179.4490966796875 980.6031494140625 510373682509657984 COIN-Gaia_3 "" "" 1.76645827293396 0.08642613573089608 -0.3050537109375 0.34641856189412534
18.50374412536621 60.560184478759766 510411920592742784 125.704748904975 -2.18995576628366 0.7682434236247291 0.023190690204501152 -2.48070014152166 0.02744351513683796 -1.8021846686653697 0.031194988638162613 0.0 0.0 -0.254723459482193 -0.036978207528591156 -0.47696754336357117 0.11681118607521057 0.0709182471036911 0.08617658913135529 -0.4509560465812683 -0.1212027 0.26750895 -0.5225401 358 13.40943717956543 0.9371109000000001 1.0 COIN-Gaia_3 10853.5244140625 18.503767013549805 60.56019592285156 COIN-Gaia_3 18.73900032043457 60.505001068115234 125.82499694824219 -2.234999895095825 0.12600000202655792 85 -2.430999994277954 0.10400000214576721 -1.7910000085830688 0.11500000208616257 0.7749999761581421 0.05400000140070915 NN 7.690000057220459 1.690000057220459 10.40999984741211 1209.0 -707.0 979.0 -47.0 9100.0 "" 18.73900032043457 60.505001068115234 141 85 5666.53955078125 917.3186645507812 1534.0421142578125 510411920592742784 COIN-Gaia_3 "" "" 1.4953372478485107 0.12408387573089608 -0.3050537109375 -0.02255928798263218
19.4783992767334 60.51864242553711 510371277327940992 126.186232860709 -2.18570991145976 0.79574174370272 0.0202392116189003 -2.39945593975124 0.023477893322706223 -1.7307033566107801 0.029780570417642593 0.0 0.0 -0.12360280752182007 0.09137451648712158 -0.45231038331985474 0.01612095907330513 -0.056119248270988464 -0.019796738401055336 -0.3143328130245209 -0.08679107999999999 0.13582036 -0.38959652 406 13.927755355834961 0.9705944000000001 0.9399999976158142 COIN-Gaia_3 7819.40185546875 19.47842025756836 60.51865005493164 COIN-Gaia_3 18.73900032043457 60.505001068115234 125.82499694824219 -2.234999895095825 0.12600000202655792 85 -2.430999994277954 0.10400000214576721 -1.7910000085830688 0.11500000208616257 0.7749999761581421 0.05400000140070915 NN 7.690000057220459 1.690000057220459 10.40999984741211 1209.0 -707.0 979.0 -47.0 9100.0 "" 18.73900032043457 60.505001068115234 141 85 5669.244140625 854.2474365234375 1132.6624755859375 510371277327940992 COIN-Gaia_3 "" "" 2.013655424118042 0.15756737573089608 -0.3050537109375 0.41265661225015315
19.123987197875977 60.267822265625 510346641394484480 126.03695648445301 -2.45277156669679 0.76985199317656 0.022074073553085327 -2.3141538563593 0.02609773352742195 -1.73743830159939 0.029563721269369125 0.0 0.0 -0.14239566028118134 -6.136432057246566e-05 -0.4201599955558777 0.03907867521047592 -0.05852770805358887 0.03718068078160286 -0.38526737689971924 -0.117954396 0.19952446000000001 -0.44598487000000003 455 14.347826957702637 0.9973459 0.949999988079071 COIN-Gaia_3 6758.24951171875 19.124006271362305 60.26782989501953 COIN-Gaia_3 18.73900032043457 60.505001068115234 125.82499694824219 -2.234999895095825 0.12600000202655792 85 -2.430999994277954 0.10400000214576721 -1.7910000085830688 0.11500000208616257 0.7749999761581421 0.05400000140070915 NN 7.690000057220459 1.690000057220459 10.40999984741211 1209.0 -707.0 979.0 -47.0 9100.0 "" 18.73900032043457 60.505001068115234 141 85 4771.89208984375 773.2020874023438 730.4462280273438 510346641394484480 COIN-Gaia_3 "" "" 2.4337270259857178 0.184318875730896 -0.3050537109375 0.7667149837842828
18.807174682617188 60.33818054199219 510394745030443776 125.873896579374 -2.39759926489317 0.765303365902665 0.02134733274579048 -2.49542905535322 0.02404172718524933 -1.8002332882590197 0.02627023123204708 0.0 0.0 -0.24241629242897034 -0.015847761183977127 -0.4430655539035797 0.08348444104194641 0.045702431350946426 0.0031442358158528805 -0.18427017331123352 -0.08292302 0.21986392000000002 -0.49656433 458 14.019627571105957 1.0469246 1.0 COIN-Gaia_3 10950.5791015625 18.80719566345215 60.33818817138672 COIN-Gaia_3 18.73900032043457 60.505001068115234 125.82499694824219 -2.234999895095825 0.12600000202655792 85 -2.430999994277954 0.10400000214576721 -1.7910000085830688 0.11500000208616257 0.7749999761581421 0.05400000140070915 NN 7.690000057220459 1.690000057220459 10.40999984741211 1209.0 -707.0 979.0 -47.0 9100.0 "" 18.73900032043457 60.505001068115234 141 85 5440.12060546875 882.1502685546875 1341.533447265625 510394745030443776 COIN-Gaia_3 "" "" 2.105527639389038 0.2338975757308961 -0.3050537109375 0.31191376276471017
18.559005737304688 60.538211822509766 510411650021497472 125.73377000130502 -2.20945407973364 0.784788844069068 0.02473408915102482 -2.45452626471746 0.029488274827599525 -1.92740118406093 0.031206468120217323 0.0 0.0 -0.31120631098747253 -0.07652236521244049 -0.4083954393863678 0.11696989089250565 0.051654964685440063 0.08828473836183548 -0.3163142502307892 -0.07614149 0.26258698 -0.5658017000000001 369 13.751519203186035 1.080122 0.949999988079071 COIN-Gaia_3 7429.9453125 18.55902862548828 60.5382194519043 COIN-Gaia_3 18.73900032043457 60.505001068115234 125.82499694824219 -2.234999895095825 0.12600000202655792 85 -2.430999994277954 0.10400000214576721 -1.7910000085830688 0.11500000208616257 0.7749999761581421 0.05400000140070915 NN 7.690000057220459 1.690000057220459 10.40999984741211 1209.0 -707.0 979.0 -47.0 9100.0 "" 18.73900032043457 60.505001068115234 141 85 5475.5029296875 881.9290161132812 1240.6256103515625 510411650021497472 COIN-Gaia_3 "" "" 1.8374192714691162 0.267094975730896 -0.3050537109375 -0.047225198369624355
18.7978515625 60.49091720581055 510400311307892736 125.85521177759101 -2.24593763471825 0.768310401383059 0.02482098899781704 -2.48469513559043 0.02793738804757595 -1.74365284278838 0.030363308265805244 0.0 0.0 -0.30319738388061523 0.0833008885383606 -0.4823548197746277 0.18808022141456604 0.08112769573926926 0.08806010335683823 -0.23561255633831024 -0.16184393 0.25271520000000003 -0.5684271 436 14.32359504699707 1.0984526 1.0 COIN-Gaia_3 7965.18896484375 18.79787254333496 60.49092483520508 COIN-Gaia_3 18.73900032043457 60.505001068115234 125.82499694824219 -2.234999895095825 0.12600000202655792 85 -2.430999994277954 0.10400000214576721 -1.7910000085830688 0.11500000208616257 0.7749999761581421 0.05400000140070915 NN 7.690000057220459 1.690000057220459 10.40999984741211 1209.0 -707.0 979.0 -47.0 9100.0 "" 18.73900032043457 60.505001068115234 141 85 4968.60595703125 704.3317260742188 1271.4857177734375 510400311307892736 COIN-Gaia_3 "" "" 2.4094951152801514 0.2854255757308959 -0.3050537109375 0.4715906937397587
