#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,       sigG,         Bp,     sigBp,         Rp,      sigRp
UPK_53                   , 2243063188780325975 ,    1.15668,    3.79550,    4.43100,    1.03688,    8.65992,    9.51545,   14.51760,    0.00056,   15.00050,    0.00086,   13.85140,    0.00072 
UPK_53                   , 2243063188914543705*, 9999.00000, 9999.00000, 9999.00000,    1.35879,    8.65992,    9.51545,   13.70578,    0.00046,   14.15302,    0.00064,   13.07228,    0.00058 
UPK_53                   , 2243063188914543708A,    0.87334,    3.72090,    4.60500,    0.87438,    8.65992,    9.51545,   15.91530,    0.00061,   16.53858,    0.00207,   15.12235,    0.00130 
UPK_53                   , 2243063188914543708B,    0.45800,    3.57100,    4.81100,    0.87438,    8.65992,    9.51545,   19.49415,    0.00242,   20.89038,    0.09764,   18.23332,    0.01437 
UPK_53                   , 2243063188914543714*, 9999.00000, 9999.00000, 9999.00000,    1.19216,    8.65992,    9.51545,   20.85696,    0.00590,   22.80764,    0.53427,   19.44558,    0.04349 
UPK_53                   , 2243063188780325988 ,    1.83457,    3.93120,    4.23400,    0.95937,    8.65992,    9.51545,   12.29997,    0.00054,   12.50579,    0.00049,   11.94572,    0.00050 
UPK_53                   , 2243063188780325989 ,    0.37984,    3.52000,    4.89400,    0.93360,    8.65992,    9.51545,   20.49290,    0.00522,   22.18747,    0.30086,   19.13399,    0.03305 
UPK_53                   , 2243063188914543722*, 9999.00000, 9999.00000, 9999.00000,    1.09346,    8.65992,    9.51545,   12.25230,    0.00045,   12.49503,    0.00049,   11.84731,    0.00049 
UPK_53                   , 2243063188914543728*, 9999.00000, 9999.00000, 9999.00000,    0.81187,    8.65992,    9.51545,   13.67889,    0.00045,   14.05239,    0.00062,   13.12181,    0.00059 
UPK_53                   , 2243063188780326002 ,    0.56629,    3.57760,    4.71700,    1.17743,    8.65992,    9.51545,   18.66629,    0.00142,   19.98936,    0.03826,   17.46945,    0.00742 
UPK_53                   , 2243063188780326003 ,    0.58651,    3.58690,    4.70400,    1.21211,    8.65992,    9.51545,   18.88953,    0.00162,   20.22023,    0.04991,   17.66031,    0.00879 
UPK_53                   , 2243063188780326004 ,    0.40541,    3.52580,    4.86900,    1.17612,    8.65992,    9.51545,   19.99028,    0.00351,   21.73222,    0.17793,   18.70056,    0.02149 
UPK_53                   , 2243063188914543734A,    0.38671,    3.52150,    4.88700,    1.05465,    8.65992,    9.51545,   20.62814,    0.00587,   22.49215,    0.35921,   19.26036,    0.03713 
UPK_53                   , 2243063188914543734B,    0.38500,    3.54600,    4.82900,    1.05465,    8.65992,    9.51545,   20.60779,    0.00580,   22.99667,    0.35308,   19.21031,    0.03665 
UPK_53                   , 2243063188914543737*, 9999.00000, 9999.00000, 9999.00000,    1.12126,    8.65992,    9.51545,   19.28370,    0.00174,   20.94472,    0.08511,   17.97777,    0.01172 
UPK_53                   , 2243063188914543740*, 9999.00000, 9999.00000, 9999.00000,    1.14744,    8.65992,    9.51545,   20.76773,    0.00548,   21.80336,    0.47612,   19.48028,    0.04040 
UPK_53                   , 2243063188780326014 ,    0.36724,    3.51710,    4.90600,    0.89656,    8.65992,    9.51545,   20.35555,    0.00467,   22.22512,    0.25633,   19.07248,    0.02946 
UPK_53                   , 2243063188914543744*, 9999.00000, 9999.00000, 9999.00000,    1.22653,    8.65992,    9.51545,   15.38344,    0.00048,   16.07898,    0.00150,   14.53179,    0.00096 
UPK_53                   , 2243063188780326018 ,    1.37794,    3.83700,    4.30400,    0.99394,    8.65992,    9.51545,   13.63195,    0.00055,   14.02304,    0.00062,   13.05496,    0.00058 
UPK_53                   , 2243063188780326019 ,    0.62733,    3.60720,    4.68500,    1.07624,    8.65992,    9.51545,   18.21288,    0.00112,   19.43469,    0.02242,   17.07971,    0.00532 
UPK_53                   , 2243063188780326020 ,    0.35696,    3.51480,    4.91500,    0.99769,    8.65992,    9.51545,   20.33178,    0.00458,   21.85865,    0.25294,   19.00090,    0.02876 
UPK_53                   , 2243063188780326021 ,    0.84921,    3.71250,    4.61700,    1.09907,    8.65992,    9.51545,   16.61980,    0.00067,   17.38428,    0.00393,   15.71930,    0.00189 
UPK_53                   , 2243063188914543751*, 9999.00000, 9999.00000, 9999.00000,    0.96318,    8.65992,    9.51545,   16.80367,    0.00058,   17.60256,    0.00457,   15.87497,    0.00215 
UPK_53                   , 2243063188914543760*, 9999.00000, 9999.00000, 9999.00000,    1.16734,    8.65992,    9.51545,   21.79481,    0.01351,   20.79484,    1.31592,   20.24517,    0.10308 
UPK_53                   , 2243063188914543763*, 9999.00000, 9999.00000, 9999.00000,    1.12107,    8.65992,    9.51545,   16.92061,    0.00060,   17.77099,    0.00537,   15.96070,    0.00225 
UPK_53                   , 2243063188780326037 ,    0.33577,    3.51020,    4.93200,    0.97067,    8.65992,    9.51545,   20.96550,    0.00784,   24.51423,    0.52546,   19.60346,    0.04985 
UPK_53                   , 2243063188780326038 ,    0.36001,    3.51550,    4.91300,    0.93247,    8.65992,    9.51545,   20.30696,    0.00452,   22.31691,    0.24608,   18.98465,    0.02843 
UPK_53                   , 2243063188914543768*, 9999.00000, 9999.00000, 9999.00000,    1.10662,    8.65992,    9.51545,   11.77965,    0.00045,   11.98379,    0.00047,   11.42310,    0.00048 
UPK_53                   , 2243063188780326042 ,    0.62354,    3.60520,    4.68600,    1.18821,    8.65992,    9.51545,   18.25536,    0.00115,   19.46014,    0.02377,   17.10493,    0.00548 
UPK_53                   , 2243063188780326043 ,    0.33246,    3.50950,    4.93500,    1.01412,    8.65992,    9.51545,   20.96055,    0.00784,   22.00154,    0.52834,   19.62451,    0.04977 
UPK_53                   , 2243063188914543773*, 9999.00000, 9999.00000, 9999.00000,    0.92024,    8.65992,    9.51545,   14.16001,    0.00046,   14.59056,    0.00073,   13.54356,    0.00066 
UPK_53                   , 2243063188914543776A,    0.55607,    3.57290,    4.72300,    1.35074,    8.65992,    9.51545,   18.68835,    0.00144,   20.01221,    0.03972,   17.47288,    0.00752 
UPK_53                   , 2243063188914543776B,    0.41400,    3.54500,    4.38900,    1.35074,    8.65992,    9.51545,   20.19030,    0.00408,   21.79132,    0.22642,   18.82865,    0.02513 
UPK_53                   , 2243063188780326050 ,    0.76633,    3.68060,    4.65300,    1.10625,    8.65992,    9.51545,   16.75800,    0.00069,   17.55243,    0.00449,   15.84086,    0.00205 
UPK_53                   , 2243063188914543780*, 9999.00000, 9999.00000, 9999.00000,    0.87527,    8.65992,    9.51545,   13.07638,    0.00045,   13.39516,    0.00054,   12.58101,    0.00054 
UPK_53                   , 2243063188780326054 ,    0.35664,    3.51470,    4.91600,    1.15866,    8.65992,    9.51545,   20.43883,    0.00499,   22.22887,    0.29112,   19.03119,    0.03125 
UPK_53                   , 2243063188780326055 ,    1.10738,    3.78520,    4.46500,    1.13975,    8.65992,    9.51545,   14.75015,    0.00056,   15.26860,    0.00097,   14.04908,    0.00078 
UPK_53                   , 2243063188780326059 ,    0.68371,    3.63710,    4.66700,    1.03606,    8.65992,    9.51545,   17.76115,    0.00093,   18.81148,    0.01331,   16.68281,    0.00388 
UPK_53                   , 2243063188914543795*, 9999.00000, 9999.00000, 9999.00000,    1.03662,    8.65992,    9.51545,   15.64665,    0.00049,   16.25316,    0.00174,   14.86823,    0.00111 
UPK_53                   , 2243063188780326069 ,    1.70066,    3.90940,    4.26100,    1.04319,    8.65992,    9.51545,   12.65276,    0.00054,   12.90865,    0.00051,   12.23405,    0.00051 
UPK_53                   , 2243063188780326070 ,    0.73687,    3.66650,    4.66000,    1.35172,    8.65992,    9.51545,   17.43677,    0.00083,   18.39987,    0.00931,   16.40517,    0.00312 
UPK_53                   , 2243063188914543800*, 9999.00000, 9999.00000, 9999.00000,    1.20908,    8.65992,    9.51545,   21.05228,    0.00692,   23.68831,    0.56107,   19.70013,    0.05293 
UPK_53                   , 2243063188780326074 ,    0.34886,    3.51300,    4.92300,    1.03250,    8.65992,    9.51545,   21.12733,    0.00895,   21.54299,    0.63298,   19.80635,    0.05679 
UPK_53                   , 2243063188914543804*, 9999.00000, 9999.00000, 9999.00000,    0.83764,    8.65992,    9.51545,   10.25081,    0.00045,   10.38118,    0.00046,    9.99952,    0.00046 
UPK_53                   , 2243063188780326078 ,    0.49906,    3.55070,    4.76900,    1.12600,    8.65992,    9.51545,   19.58148,    0.00258,   21.17313,    0.11141,   18.30944,    0.01531 
UPK_53                   , 2243063188780326079 ,    1.29924,    3.82240,    4.34100,    1.13276,    8.65992,    9.51545,   14.21796,    0.00055,   14.68405,    0.00076,   13.56383,    0.00066 
UPK_53                   , 2243063188780326080 ,    0.38145,    3.52030,    4.89200,    1.05526,    8.65992,    9.51545,   20.58316,    0.00565,   22.39750,    0.34086,   19.23210,    0.03569 
UPK_53                   , 2243063188780326081 ,    0.63733,    3.61230,    4.68100,    1.14272,    8.65992,    9.51545,   18.35708,    0.00121,   19.62789,    0.02663,   17.20057,    0.00591 
UPK_53                   , 2243063188914543814*, 9999.00000, 9999.00000, 9999.00000,    1.18292,    8.65992,    9.51545,   21.52715,    0.01068,   24.97283,    0.98613,   20.05274,    0.08152 
UPK_53                   , 2243063188914543817*, 9999.00000, 9999.00000, 9999.00000,    0.96957,    8.65992,    9.51545,   21.21409,    0.00802,   23.25242,    0.65237,   19.74654,    0.06201 
UPK_53                   , 2243063188914543820*, 9999.00000, 9999.00000, 9999.00000,    0.90969,    8.65992,    9.51545,   12.36047,    0.00045,   12.63128,    0.00050,   11.91851,    0.00050 
UPK_53                   , 2243063188914543823*, 9999.00000, 9999.00000, 9999.00000,    1.12157,    8.65992,    9.51545,   20.32707,    0.00382,   22.42450,    0.26984,   18.93441,    0.02825 
UPK_53                   , 2243063188780326097 ,    0.37402,    3.51860,    4.89900,    1.14222,    8.65992,    9.51545,   20.58796,    0.00561,   22.35579,    0.34178,   19.23133,    0.03533 
UPK_53                   , 2243063188780326098 ,    0.39739,    3.52390,    4.87700,    1.22160,    8.65992,    9.51545,   20.84374,    0.00698,   22.87297,    0.46409,   19.46971,    0.04399 
UPK_53                   , 2243063188914543828A,    1.30739,    3.82390,    4.33700,    1.01851,    8.65992,    9.51545,   13.75943,    0.00055,   14.16911,    0.00064,   13.16593,    0.00060 
UPK_53                   , 2243063188914543828B,    0.95600,    3.73500,    4.55200,    1.01851,    8.65992,    9.51545,   15.57069,    0.00059,   16.16496,    0.00161,   14.80040,    0.00109 
UPK_53                   , 2243063188914543831*, 9999.00000, 9999.00000, 9999.00000,    1.07663,    8.65992,    9.51545,   20.12020,    0.00322,   22.04297,    0.22053,   18.73640,    0.02339 
UPK_53                   , 2243063188780326105 ,    1.71921,    3.91260,    4.25800,    1.16723,    8.65992,    9.51545,   12.68628,    0.00054,   12.95644,    0.00051,   12.24843,    0.00051 
UPK_53                   , 2243063188914543835*, 9999.00000, 9999.00000, 9999.00000,    1.24050,    8.65992,    9.51545,   19.59331,    0.00217,   21.30498,    0.11378,   18.25604,    0.01538 
UPK_53                   , 2243063188914543838*, 9999.00000, 9999.00000, 9999.00000,    1.22867,    8.65992,    9.51545,   20.31214,    0.00376,   21.39514,    0.30724,   18.97464,    0.02690 
UPK_53                   , 2243063188914543841*, 9999.00000, 9999.00000, 9999.00000,    0.81775,    8.65992,    9.51545,   20.07826,    0.00312,   21.81142,    0.16576,   18.74121,    0.02426 
UPK_53                   , 2243063188780326118 ,    0.40913,    3.52670,    4.86500,    1.32331,    8.65992,    9.51545,   20.13024,    0.00389,   21.75968,    0.21055,   18.76823,    0.02388 
UPK_53                   , 2243063188914543848*, 9999.00000, 9999.00000, 9999.00000,    1.05166,    8.65992,    9.51545,   19.80895,    0.00254,   21.37954,    0.16823,   18.45252,    0.01767 
UPK_53                   , 2243063188780326122 ,    0.34868,    3.51300,    4.92300,    0.94211,    8.65992,    9.51545,   21.06120,    0.00849,   23.23941,    0.58308,   19.72409,    0.05406 
UPK_53                   , 2243063188914543855*, 9999.00000, 9999.00000, 9999.00000,    1.16517,    8.65992,    9.51545,   17.93661,    0.00083,   19.13253,    0.01949,   16.78926,    0.00407 
UPK_53                   , 2243063188780326129 ,    1.28957,    3.82070,    4.34700,    0.98950,    8.65992,    9.51545,   14.05706,    0.00055,   14.48913,    0.00071,   13.44062,    0.00064 
UPK_53                   , 2243063188780326130 ,    1.92485,    3.94370,    4.21000,    0.85969,    8.65992,    9.51545,   11.95002,    0.00054,   12.11201,    0.00048,   11.65336,    0.00049 
UPK_53                   , 2243063188780326131 ,    0.83319,    3.70650,    4.62400,    1.24391,    8.65992,    9.51545,   16.61988,    0.00067,   17.40118,    0.00398,   15.70897,    0.00188 
UPK_53                   , 2243063188780326132 ,    1.35781,    3.83320,    4.31200,    0.88806,    8.65992,    9.51545,   13.46735,    0.00054,   13.82931,    0.00059,   12.92434,    0.00057 
UPK_53                   , 2243063188780326133 ,    0.45269,    3.53710,    4.81800,    1.11704,    8.65992,    9.51545,   19.61293,    0.00263,   21.15180,    0.11481,   18.32210,    0.01567 
UPK_53                   , 2243063188914543866*, 9999.00000, 9999.00000, 9999.00000,    1.16391,    8.65992,    9.51545,   20.59805,    0.00476,   22.27617,    0.35887,   19.22373,    0.03573 
UPK_53                   , 2243063188780326140 ,    0.50961,    3.55450,    4.76000,    1.12775,    8.65992,    9.51545,   19.00384,    0.00175,   20.45256,    0.05702,   17.76059,    0.00965 
UPK_53                   , 2243063188914543870*, 9999.00000, 9999.00000, 9999.00000,    1.04432,    8.65992,    9.51545,   17.81425,    0.00079,   18.90134,    0.01334,   16.70433,    0.00414 
UPK_53                   , 2243063188780326144 ,    0.53879,    3.56580,    4.73600,    1.02305,    8.65992,    9.51545,   19.21946,    0.00200,   20.67848,    0.07253,   17.94710,    0.01145 
UPK_53                   , 2243063188914543874*, 9999.00000, 9999.00000, 9999.00000,    1.15468,    8.65992,    9.51545,   17.88280,    0.00081,   18.99268,    0.01509,   16.76588,    0.00425 
UPK_53                   , 2243063188780326151 ,    0.46378,    3.54030,    4.80600,    1.12286,    8.65992,    9.51545,   19.71708,    0.00285,   21.22780,    0.12972,   18.41430,    0.01713 
UPK_53                   , 2243063188914543881*, 9999.00000, 9999.00000, 9999.00000,    1.10900,    8.65992,    9.51545,   15.58701,    0.00049,   16.28603,    0.00169,   14.73306,    0.00107 
UPK_53                   , 2243063188780326155 ,    0.78137,    3.68660,    4.64600,    1.14725,    8.65992,    9.51545,   16.90651,    0.00072,   17.72783,    0.00522,   15.96431,    0.00225 
UPK_53                   , 2243063188914543885*, 9999.00000, 9999.00000, 9999.00000,    1.04158,    8.65992,    9.51545,   13.79868,    0.00046,   14.28346,    0.00066,   13.12948,    0.00059 
UPK_53                   , 2243063188914543891*, 9999.00000, 9999.00000, 9999.00000,    1.06976,    8.65992,    9.51545,   12.09014,    0.00045,   12.30784,    0.00048,   11.71379,    0.00049 
UPK_53                   , 2243063188780326165 ,    0.57761,    3.58280,    4.71000,    0.97315,    8.65992,    9.51545,   18.63178,    0.00140,   19.92767,    0.03629,   17.44895,    0.00727 
UPK_53                   , 2243063188780326169 ,    0.38412,    3.52090,    4.89000,    1.03433,    8.65992,    9.51545,   20.59927,    0.00570,   22.72458,    0.34368,   19.21526,    0.03601 
UPK_53                   , 2243063188780326170 ,    0.38561,    3.52130,    4.88800,    1.08834,    8.65992,    9.51545,   20.64273,    0.00594,   21.97477,    0.36607,   19.33797,    0.03748 
UPK_53                   , 2243063188780326171 ,    0.60072,    3.59350,    4.69600,    0.98480,    8.65992,    9.51545,   17.88498,    0.00097,   18.98032,    0.01534,   16.78471,    0.00423 
UPK_53                   , 2243063188780326172 ,    0.62210,    3.60450,    4.68700,    1.01875,    8.65992,    9.51545,   18.11780,    0.00108,   19.28545,    0.02008,   16.98641,    0.00499 
UPK_53                   , 2243063188780326173 ,    0.35243,    3.51380,    4.92000,    1.09127,    8.65992,    9.51545,   20.34418,    0.00467,   21.61467,    0.26272,   19.01093,    0.02921 
UPK_53                   , 2243063188780326174 ,    0.37327,    3.51850,    4.90000,    1.18409,    8.65992,    9.51545,   20.60996,    0.00571,   22.78911,    0.35209,   19.19746,    0.03592 
UPK_53                   , 2243063188780326175 ,    0.56341,    3.57630,    4.71800,    1.29514,    8.65992,    9.51545,   18.72129,    0.00147,   20.02408,    0.04114,   17.51088,    0.00772 
UPK_53                   , 2243063188780326176 ,    1.34362,    3.83050,    4.31900,    1.11546,    8.65992,    9.51545,   13.98113,    0.00055,   14.42370,    0.00069,   13.35199,    0.00062 
UPK_53                   , 2243063188914543909*, 9999.00000, 9999.00000, 9999.00000,    1.02612,    8.65992,    9.51545,   15.70903,    0.00050,   16.32394,    0.00182,   14.92057,    0.00115 
UPK_53                   , 2243063188780326183 ,    0.50639,    3.55320,    4.76300,    1.00895,    8.65992,    9.51545,   18.89054,    0.00162,   20.30979,    0.04937,   17.66714,    0.00885 
UPK_53                   , 2243063188780326184 ,    0.53261,    3.56340,    4.74100,    0.97958,    8.65992,    9.51545,   19.12521,    0.00189,   20.48479,    0.06497,   17.87184,    0.01067 
UPK_53                   , 2243063188780326188 ,    0.40836,    3.52650,    4.86600,    1.10728,    8.65992,    9.51545,   19.97390,    0.00345,   21.67145,    0.17225,   18.66520,    0.02118 
UPK_53                   , 2243063188914543918A,    0.51937,    3.55830,    4.75200,    1.09965,    8.65992,    9.51545,   19.08256,    0.00183,   20.60914,    0.06218,   17.83656,    0.01026 
UPK_53                   , 2243063188914543918B,    0.32500,    3.53500,    4.55800,    1.09965,    8.65992,    9.51545,   20.95784,    0.00778,   23.54768,    0.52904,   19.54507,    0.04927 
UPK_53                   , 2243063188780326192 ,    0.52038,    3.55860,    4.75100,    1.15893,    8.65992,    9.51545,   19.13576,    0.00189,   20.61025,    0.06636,   17.88192,    0.01066 
UPK_53                   , 2243063188914543922*, 9999.00000, 9999.00000, 9999.00000,    0.90971,    8.65992,    9.51545,   18.03085,    0.00086,   19.20480,    0.02006,   16.89154,    0.00449 
UPK_53                   , 2243063188914543925*, 9999.00000, 9999.00000, 9999.00000,    1.19458,    8.65992,    9.51545,   14.56063,    0.00046,   15.06804,    0.00088,   13.86784,    0.00073 
UPK_53                   , 2243063188780326199 ,    0.44488,    3.53510,    4.82600,    1.13498,    8.65992,    9.51545,   20.31665,    0.00453,   22.40621,    0.25342,   18.98247,    0.02825 
UPK_53                   , 2243063188914543929*, 9999.00000, 9999.00000, 9999.00000,    1.18539,    8.65992,    9.51545,   18.48673,    0.00107,   19.84228,    0.03602,   17.25608,    0.00615 
UPK_53                   , 2243063188914543932*, 9999.00000, 9999.00000, 9999.00000,    1.11076,    8.65992,    9.51545,   13.03544,    0.00045,   13.44962,    0.00055,   12.43520,    0.00052 
UPK_53                   , 2243063188914543935A,    0.65808,    3.62320,    4.67400,    1.05572,    8.65992,    9.51545,   17.52765,    0.00085,   18.53856,    0.01022,   16.48605,    0.00332 
UPK_53                   , 2243063188914543935B,    0.61700,    3.58500,    4.36000,    1.05572,    8.65992,    9.51545,   18.09783,    0.00106,   19.24491,    0.01961,   16.97206,    0.00490 
UPK_53                   , 2243063188780326209 ,    1.46294,    3.85470,    4.27900,    1.12753,    8.65992,    9.51545,   13.35487,    0.00054,   13.72675,    0.00058,   12.79952,    0.00056 
UPK_53                   , 2243063188914543939*, 9999.00000, 9999.00000, 9999.00000,    1.06290,    8.65992,    9.51545,   12.47348,    0.00045,   12.70856,    0.00050,   12.08069,    0.00050 
