#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
ASCC_21                  , 1891097903137577799 ,    0.89707,    3.63660,    4.29400,    0.05606,    6.94988,    5.00000,   11.20646,   11.97257,   10.30410 
ASCC_21                  , 1891097903271795529*, 9999.00000, 9999.00000, 9999.00000,    0.05031,    6.94988,    5.00000,    8.64207,    9.01928,    8.07613 
ASCC_21                  , 1891097903271795529A,    1.42923,    3.74670,    4.15900,    0.05031,    6.94988,    5.00000,    8.67281,    9.03257,    8.13108 
ASCC_21                  , 1891097903271795529B,    0.62700,    3.59500,    4.42300,    0.05031,    6.94988,    5.00000,   12.52764,   13.80682,   11.34291 
ASCC_21                  , 1891097903137577803 ,    0.29115,    3.48060,    4.06900,    0.05222,    6.94988,    5.00000,   14.31532,   16.15628,   12.94835 
ASCC_21                  , 1891097903137577804 ,    1.37569,    3.73280,    4.20000,    0.04603,    6.94988,    5.00000,    9.14223,    9.55035,    8.54861 
ASCC_21                  , 1891097903271795534*, 9999.00000, 9999.00000, 9999.00000,    0.04647,    6.94988,    5.00000,   12.96359,   14.46605,   11.69272 
ASCC_21                  , 1891097903271795534A,    0.50090,    3.52510,    4.13900,    0.04647,    6.94988,    5.00000,   13.04878,   14.50033,   11.79732 
ASCC_21                  , 1891097903271795534B,    0.07300,    3.20400,    5.36000,    0.04647,    6.94988,    5.00000,   15.76923,   18.23465,   14.28508 
ASCC_21                  , 1891097903271795537*, 9999.00000, 9999.00000, 9999.00000,    0.05987,    6.94988,    5.00000,   13.45707,   15.18315,   12.11887 
ASCC_21                  , 1891097903271795537A,    0.39476,    3.50460,    4.10400,    0.05987,    6.94988,    5.00000,   13.68853,   15.33423,   12.37412 
ASCC_21                  , 1891097903271795537B,    0.20800,    3.51500,    4.29400,    0.05987,    6.94988,    5.00000,   15.24889,   17.39909,   13.81589 
ASCC_21                  , 1891097903271795540*, 9999.00000, 9999.00000, 9999.00000,    0.05510,    6.94988,    5.00000,   14.99618,   17.27483,   13.54026 
ASCC_21                  , 1891097903271795540A,    0.17522,    3.44240,    4.02200,    0.05510,    6.94988,    5.00000,   15.36523,   17.55561,   13.92492 
ASCC_21                  , 1891097903271795540B,    0.11200,    3.46000,    5.16000,    0.05510,    6.94988,    5.00000,   16.34710,   18.88061,   14.85353 
ASCC_21                  , 1891097903137577814 ,    0.19481,    3.45040,    4.03200,    0.05876,    6.94988,    5.00000,   15.09016,   17.18541,   13.66758 
ASCC_21                  , 1891097903271795544*, 9999.00000, 9999.00000, 9999.00000,    0.05610,    6.94988,    5.00000,    5.90109,    5.84126,    5.96224 
ASCC_21                  , 1891097903271795544A,    2.93950,    4.09660,    4.35700,    0.05610,    6.94988,    5.00000,    5.90198,    5.84145,    5.96539 
ASCC_21                  , 1891097903271795544B,    0.38200,    3.54500,    4.73000,    0.05610,    6.94988,    5.00000,   13.61570,   15.24047,   12.30753 
ASCC_21                  , 1891097903137577818 ,    0.33626,    3.49210,    4.08600,    0.04903,    6.94988,    5.00000,   13.88417,   15.58384,   12.55425 
ASCC_21                  , 1891097903137577819 ,    0.10804,    3.40870,    3.98300,    0.05284,    6.94988,    5.00000,   16.28767,   18.81377,   14.79510 
ASCC_21                  , 1891097903137577820 ,    0.13926,    3.42500,    4.00300,    0.04308,    6.94988,    5.00000,   16.14571,   18.61361,   14.66121 
ASCC_21                  , 1891097903137577821 ,    0.14093,    3.42590,    4.00400,    0.05022,    6.94988,    5.00000,   16.07550,   18.51925,   14.59446 
ASCC_21                  , 1891097903271795551*, 9999.00000, 9999.00000, 9999.00000,    0.04918,    6.94988,    5.00000,   11.20067,   12.05679,   10.23143 
ASCC_21                  , 1891097903271795551A,    0.82228,    3.62610,    4.29500,    0.04918,    6.94988,    5.00000,   11.32350,   12.11542,   10.40313 
ASCC_21                  , 1891097903271795551B,    0.38500,    3.54600,    4.82900,    0.04918,    6.94988,    5.00000,   13.62753,   15.25489,   12.31858 
ASCC_21                  , 1891097903137577825 ,    0.19674,    3.45110,    4.03200,    0.05501,    6.94988,    5.00000,   15.11096,   17.21297,   13.68707 
ASCC_21                  , 1891097903271795555*, 9999.00000, 9999.00000, 9999.00000,    0.04842,    6.94988,    5.00000,   10.19005,   10.80324,    9.39811 
ASCC_21                  , 1891097903271795555A,    1.14489,    3.67990,    4.27600,    0.04842,    6.94988,    5.00000,   10.26210,   10.83472,    9.51167 
ASCC_21                  , 1891097903271795555B,    0.45600,    3.55500,    4.61300,    0.04842,    6.94988,    5.00000,   13.17113,   14.66307,   11.90559 
ASCC_21                  , 1891097903271795558*, 9999.00000, 9999.00000, 9999.00000,    0.05710,    6.94988,    5.00000,   15.16449,   17.64824,   13.67776 
ASCC_21                  , 1891097903271795558A,    0.09369,    3.39980,    3.97000,    0.05710,    6.94988,    5.00000,   16.07956,   18.58308,   14.59008 
ASCC_21                  , 1891097903271795558B,    0.07300,    3.20400,    5.36000,    0.05710,    6.94988,    5.00000,   15.77576,   18.24479,   14.29110 
ASCC_21                  , 1891097903271795561*, 9999.00000, 9999.00000, 9999.00000,    0.05309,    6.94988,    5.00000,   13.52686,   15.30690,   12.17465 
ASCC_21                  , 1891097903271795561A,    0.33369,    3.49150,    4.08500,    0.05309,    6.94988,    5.00000,   13.86987,   15.56586,   12.54099 
ASCC_21                  , 1891097903271795561B,    0.23000,    3.51800,    4.22500,    0.05309,    6.94988,    5.00000,   14.94490,   16.99004,   13.53229 
ASCC_21                  , 1891097903271795564*, 9999.00000, 9999.00000, 9999.00000,    0.03820,    6.94988,    5.00000,   15.37507,   17.83587,   13.89158 
ASCC_21                  , 1891097903271795564A,    0.13645,    3.42390,    4.00200,    0.03820,    6.94988,    5.00000,   16.09703,   18.54748,   14.61503 
ASCC_21                  , 1891097903271795564B,    0.12700,    3.49500,    4.90900,    0.03820,    6.94988,    5.00000,   16.15915,   18.63101,   14.67409 
ASCC_21                  , 1891097903271795567*, 9999.00000, 9999.00000, 9999.00000,    0.05541,    6.94988,    5.00000,   15.49353,   18.01508,   14.00158 
ASCC_21                  , 1891097903271795567A,    0.11176,    3.41090,    3.98500,    0.05541,    6.94988,    5.00000,   16.34377,   18.87698,   14.85024 
