#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
Alessi_21                , 1882531157074118225 ,    0.44454,    3.52320,    4.64500,    0.79161,    7.82020,   10.00000,   20.20313,   21.93103,   18.86541 
Alessi_21                , 1882531157074118226 ,    0.34667,    3.50420,    4.65600,    0.78449,    7.82020,   10.00000,   20.62302,   22.46574,   19.25561 
Alessi_21                , 1882531157074118227 ,    1.71899,    3.91880,    4.33300,    0.68896,    7.82020,   10.00000,   12.90513,   13.07163,   12.60270 
Alessi_21                , 1882531157074118228 ,    0.71420,    3.66640,    4.61800,    0.90285,    7.82020,   10.00000,   17.33498,   18.13532,   16.40883 
Alessi_21                , 1882531157074118229 ,    1.07906,    3.77630,    4.50100,    0.74010,    7.82020,   10.00000,   15.25517,   15.71783,   14.60636 
Alessi_21                , 1882531157208335959*, 9999.00000, 9999.00000, 9999.00000,    0.75384,    7.82020,   10.00000,   19.25618,   20.92759,   17.93429 
Alessi_21                , 1882531157208335959A,    0.41974,    3.51820,    4.65000,    0.75384,    7.82020,   10.00000,   20.02069,   21.69529,   18.69789 
Alessi_21                , 1882531157208335959B,    0.41600,    3.56100,    4.84400,    0.75384,    7.82020,   10.00000,   19.99695,   21.66526,   18.67596 
Alessi_21                , 1882531157208335962*, 9999.00000, 9999.00000, 9999.00000,    0.70682,    7.82020,   10.00000,   16.56048,   17.20284,   15.74855 
Alessi_21                , 1882531157208335962A,    0.80685,    3.70060,    4.64000,    0.70682,    7.82020,   10.00000,   16.58269,   17.20989,   15.78618 
Alessi_21                , 1882531157208335962B,    0.33000,    3.53500,    4.51700,    0.70682,    7.82020,   10.00000,   20.79458,   22.67622,   19.41782 
Alessi_21                , 1882531157208335965*, 9999.00000, 9999.00000, 9999.00000,    0.77030,    7.82020,   10.00000,   19.14365,   20.67571,   17.86338 
Alessi_21                , 1882531157208335965A,    0.52170,    3.54150,    4.62300,    0.77030,    7.82020,   10.00000,   19.28417,   20.75608,   18.02555 
Alessi_21                , 1882531157208335965B,    0.21700,    3.54100,    4.96000,    0.77030,    7.82020,   10.00000,   21.43313,   23.54225,   20.00788 
Alessi_21                , 1882531157074118239 ,    0.44251,    3.52280,    4.64500,    0.67575,    7.82020,   10.00000,   20.11237,   21.80190,   18.78531 
Alessi_21                , 1882531157074118240 ,    0.28361,    3.49150,    4.65100,    0.77147,    7.82020,   10.00000,   21.16772,   23.18078,   19.76173 
Alessi_21                , 1882531157208335970*, 9999.00000, 9999.00000, 9999.00000,    0.57678,    7.82020,   10.00000,   12.49171,   12.60427,   12.26355 
Alessi_21                , 1882531157208335970A,    1.87335,    3.95080,    4.34100,    0.57678,    7.82020,   10.00000,   12.51574,   12.61922,   12.30430 
Alessi_21                , 1882531157208335970B,    0.83300,    3.66900,    4.60200,    0.57678,    7.82020,   10.00000,   16.64115,   17.26465,   15.84768 
Alessi_21                , 1882531157208335973*, 9999.00000, 9999.00000, 9999.00000,    0.74459,    7.82020,   10.00000,   15.36992,   15.89386,   14.65758 
Alessi_21                , 1882531157208335973A,    1.02109,    3.76310,    4.53800,    0.74459,    7.82020,   10.00000,   15.46548,   15.95128,   14.79425 
Alessi_21                , 1882531157208335973B,    0.62700,    3.59500,    4.42300,    0.74459,    7.82020,   10.00000,   18.05604,   19.11412,   16.97534 
Alessi_21                , 1882531157074118247 ,    0.69249,    3.65400,    4.60000,    0.69088,    7.82020,   10.00000,   17.38233,   18.20488,   16.44120 
Alessi_21                , 1882531157208335977*, 9999.00000, 9999.00000, 9999.00000,    0.76613,    7.82020,   10.00000,   12.90164,   13.07202,   12.59345 
Alessi_21                , 1882531157208335977A,    1.78519,    3.93330,    4.33800,    0.76613,    7.82020,   10.00000,   12.90227,   13.07214,   12.59517 
Alessi_21                , 1882531157208335977B,    0.26100,    3.52500,    4.45800,    0.76613,    7.82020,   10.00000,   20.98341,   22.93239,   19.59123 
Alessi_21                , 1882531157074118251 ,    0.99641,    3.75720,    4.55200,    0.72782,    7.82020,   10.00000,   15.73349,   16.24761,   15.03560 
Alessi_21                , 1882531157074118252 ,    0.38506,    3.51150,    4.65500,    0.68814,    7.82020,   10.00000,   20.38994,   22.15699,   19.04174 
Alessi_21                , 1882531157074118253 ,    5.79407,    4.19440,    3.64200,    0.77893,    7.82020,   10.00000,    8.59162,    8.63847,    8.46844 
Alessi_21                , 1882531157208335986*, 9999.00000, 9999.00000, 9999.00000,    0.57782,    7.82020,   10.00000,   19.89951,   21.65170,   18.55419 
Alessi_21                , 1882531157208335986A,    0.35004,    3.50480,    4.65600,    0.57782,    7.82020,   10.00000,   20.10048,   21.77484,   18.77775 
Alessi_21                , 1882531157208335986B,    0.16900,    3.51200,    4.91900,    0.57782,    7.82020,   10.00000,   21.82991,   24.07598,   20.37989 
Alessi_21                , 1882531157208335989*, 9999.00000, 9999.00000, 9999.00000,    0.74316,    7.82020,   10.00000,   21.34051,   23.61265,   19.88511 
Alessi_21                , 1882531157208335989A,    0.23542,    3.47920,    4.64300,    0.74316,    7.82020,   10.00000,   21.60368,   23.77443,   20.16691 
Alessi_21                , 1882531157208335989B,    0.13100,    3.49900,    4.22500,    0.74316,    7.82020,   10.00000,   23.00814,   25.75956,   21.48743 
Alessi_21                , 1882531157074118263 ,    1.11392,    3.78440,    4.47800,    0.56576,    7.82020,   10.00000,   14.82734,   15.22315,   14.24666 
Alessi_21                , 1882531157074118264 ,    0.46359,    3.52770,    4.63800,    0.63775,    7.82020,   10.00000,   19.78070,   21.37761,   18.48103 
Alessi_21                , 1882531157208335994*, 9999.00000, 9999.00000, 9999.00000,    0.66544,    7.82020,   10.00000,   15.88525,   16.42019,   15.16618 
Alessi_21                , 1882531157208335994A,    0.93188,    3.73920,    4.58700,    0.66544,    7.82020,   10.00000,   15.89584,   16.42314,   15.18581 
Alessi_21                , 1882531157208335994B,    0.26100,    3.52500,    4.45800,    0.66544,    7.82020,   10.00000,   20.91773,   22.83520,   19.53265 
Alessi_21                , 1882531157074118268 ,    1.05572,    3.77120,    4.51700,    0.79323,    7.82020,   10.00000,   15.18511,   15.64772,   14.53634 
Alessi_21                , 1882531157074118269 ,    1.00654,    3.75970,    4.54600,    0.71621,    7.82020,   10.00000,   15.37020,   15.84175,   14.71272 
Alessi_21                , 1882531157074118270 ,    0.42805,    3.51990,    4.64800,    0.71082,    7.82020,   10.00000,   20.04437,   21.72006,   18.72125 
Alessi_21                , 1882531157208336000*, 9999.00000, 9999.00000, 9999.00000,    0.76242,    7.82020,   10.00000,   20.14228,   22.00245,   18.76977 
Alessi_21                , 1882531157208336000A,    0.37670,    3.50990,    4.65500,    0.76242,    7.82020,   10.00000,   20.38820,   22.16357,   19.03782 
Alessi_21                , 1882531157208336000B,    0.16400,    3.51100,    4.92400,    0.76242,    7.82020,   10.00000,   21.87523,   24.15343,   20.41981 
Alessi_21                , 1882531157074118274 ,    0.42225,    3.51870,    4.65000,    0.59572,    7.82020,   10.00000,   19.92956,   21.56118,   18.61934 
Alessi_21                , 1882531157074118275 ,    0.73198,    3.67540,    4.63700,    0.66207,    7.82020,   10.00000,   17.25113,   18.03021,   16.33966 
Alessi_21                , 1882531157074118276 ,    0.29492,    3.49410,    4.65300,    0.79603,    7.82020,   10.00000,   21.27361,   23.32595,   19.85954 
Alessi_21                , 1882531157208336006*, 9999.00000, 9999.00000, 9999.00000,    0.81497,    7.82020,   10.00000,   20.45879,   22.49032,   19.04896 
Alessi_21                , 1882531157208336006A,    0.29358,    3.49380,    4.65200,    0.81497,    7.82020,   10.00000,   21.27519,   23.32986,   19.86065 
Alessi_21                , 1882531157208336006B,    0.27800,    3.53300,    4.88700,    0.81497,    7.82020,   10.00000,   21.15109,   23.16239,   19.74546 
Alessi_21                , 1882531157074118280 ,    1.19206,    3.80120,    4.42600,    0.66042,    7.82020,   10.00000,   14.76065,   15.16287,   14.17322 
Alessi_21                , 1882531157208336010*, 9999.00000, 9999.00000, 9999.00000,    0.56962,    7.82020,   10.00000,   12.07953,   12.14470,   11.92660 
Alessi_21                , 1882531157208336010A,    2.18835,    4.00190,    4.33800,    0.56962,    7.82020,   10.00000,   12.08018,   12.14485,   11.92853 
Alessi_21                , 1882531157208336010B,    0.35500,    3.53500,    4.28600,    0.56962,    7.82020,   10.00000,   20.12556,   21.80580,   18.80114 
Alessi_21                , 1882531157074118284 ,    0.28189,    3.49110,    4.65100,    0.69173,    7.82020,   10.00000,   21.10239,   23.08547,   19.70276 
Alessi_21                , 1882531157074118285 ,    0.49853,    3.53520,    4.62900,    0.64158,    7.82020,   10.00000,   19.67422,   21.24205,   18.38366 
Alessi_21                , 1882531157208336015*, 9999.00000, 9999.00000, 9999.00000,    0.55155,    7.82020,   10.00000,   16.61385,   17.24584,   15.81068 
Alessi_21                , 1882531157208336015A,    0.78919,    3.69480,    4.64500,    0.55155,    7.82020,   10.00000,   16.63154,   17.25099,   15.84141 
Alessi_21                , 1882531157208336015B,    0.29200,    3.52600,    4.25900,    0.55155,    7.82020,   10.00000,   21.09239,   23.05919,   19.69628 
Alessi_21                , 1882531157208336018*, 9999.00000, 9999.00000, 9999.00000,    0.64389,    7.82020,   10.00000,   15.73922,   16.31963,   14.97649 
Alessi_21                , 1882531157208336018A,    0.93620,    3.74040,    4.58500,    0.64389,    7.82020,   10.00000,   15.90270,   16.42838,   15.19414 
Alessi_21                , 1882531157208336018B,    0.65000,    3.62600,    4.66900,    0.64389,    7.82020,   10.00000,   17.87558,   18.87176,   16.82838 
Alessi_21                , 1882531157074118292 ,    4.55562,    4.19290,    4.09000,    0.77855,    7.82020,   10.00000,    9.98777,   10.03381,    9.86590 
Alessi_21                , 1882531157208336022*, 9999.00000, 9999.00000, 9999.00000,    0.70817,    7.82020,   10.00000,   19.17650,   20.75566,   17.88148 
Alessi_21                , 1882531157208336022A,    0.54608,    3.54890,    4.61600,    0.70817,    7.82020,   10.00000,   19.42141,   20.92898,   18.15056 
