#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,       sigG,         Bp,     sigBp,         Rp,      sigRp
ASCC_21                  , 1891097903137647897 ,    0.89707,    3.63660,    4.29400,    0.67113,    6.94988,    8.89076,   15.57632,    0.00059,   16.49614,    0.00201,   14.57213,    0.00097 
ASCC_21                  , 1891097903271865627*, 9999.00000, 9999.00000, 9999.00000,    0.60221,    6.94988,    8.89076,   13.00113,    0.00045,   13.50107,    0.00055,   12.31146,    0.00052 
ASCC_21                  , 1891097903137647901 ,    0.29115,    3.48060,    4.06900,    0.62510,    6.94988,    8.89076,   18.57765,    0.00136,   20.58633,    0.06676,   17.17164,    0.00580 
ASCC_21                  , 1891097903137647902 ,    1.37569,    3.73280,    4.20000,    0.55105,    6.94988,    8.89076,   13.45808,    0.00054,   13.97955,    0.00061,   12.75451,    0.00055 
ASCC_21                  , 1891097903271865632*, 9999.00000, 9999.00000, 9999.00000,    0.55624,    6.94988,    8.89076,   17.20392,    0.00064,   18.88818,    0.01330,   15.88648,    0.00214 
ASCC_21                  , 1891097903271865635A,    0.39476,    3.50460,    4.10400,    0.71665,    6.94988,    8.89076,   18.01837,    0.00103,   19.86047,    0.03413,   16.64696,    0.00378 
ASCC_21                  , 1891097903271865635B,    0.20800,    3.51500,    4.29400,    0.71665,    6.94988,    8.89076,   19.54965,    0.00252,   21.93645,    0.22349,   18.08761,    0.01273 
ASCC_21                  , 1891097903271865638*, 9999.00000, 9999.00000, 9999.00000,    0.65960,    6.94988,    8.89076,   19.26350,    0.00172,   21.92886,    0.18219,   17.76162,    0.00978 
ASCC_21                  , 1891097903137647912 ,    0.19481,    3.45040,    4.03200,    0.70346,    6.94988,    8.89076,   19.39218,    0.00225,   21.68658,    0.18186,   17.92115,    0.01112 
ASCC_21                  , 1891097903271865642A,    2.93950,    4.09660,    4.35700,    0.67157,    6.94988,    8.89076,   10.37971,    0.00054,   10.42933,    0.00046,   10.24933,    0.00047 
ASCC_21                  , 1891097903271865642B,    0.38200,    3.54500,    4.73000,    0.67157,    6.94988,    8.89076,   17.91962,    0.00099,   19.71871,    0.03025,   16.55741,    0.00352 
ASCC_21                  , 1891097903137647916 ,    0.33626,    3.49210,    4.08600,    0.58697,    6.94988,    8.89076,   18.13271,    0.00108,   20.03608,    0.03852,   16.75484,    0.00413 
ASCC_21                  , 1891097903137647917 ,    0.10804,    3.40870,    3.98300,    0.63249,    6.94988,    8.89076,   20.53070,    0.00539,   22.16179,    0.76454,   18.97566,    0.02924 
ASCC_21                  , 1891097903137647918 ,    0.13926,    3.42500,    4.00300,    0.51566,    6.94988,    8.89076,   20.33037,    0.00456,   22.04953,    0.57932,   18.82359,    0.02457 
ASCC_21                  , 1891097903137647919 ,    0.14093,    3.42590,    4.00400,    0.60123,    6.94988,    8.89076,   20.30655,    0.00448,   22.49959,    0.56894,   18.80073,    0.02408 
ASCC_21                  , 1891097903271865649*, 9999.00000, 9999.00000, 9999.00000,    0.58870,    6.94988,    8.89076,   15.50285,    0.00049,   16.49833,    0.00195,   14.44927,    0.00093 
ASCC_21                  , 1891097903137647923 ,    0.19674,    3.45110,    4.03200,    0.65854,    6.94988,    8.89076,   19.38682,    0.00224,   21.60525,    0.17989,   17.94391,    0.01108 
ASCC_21                  , 1891097903271865653*, 9999.00000, 9999.00000, 9999.00000,    0.57968,    6.94988,    8.89076,   14.50683,    0.00046,   15.24820,    0.00094,   13.61628,    0.00068 
ASCC_21                  , 1891097903271865659*, 9999.00000, 9999.00000, 9999.00000,    0.63551,    6.94988,    8.89076,   17.80061,    0.00078,   19.75433,    0.02753,   16.40351,    0.00320 
ASCC_21                  , 1891097903271865662*, 9999.00000, 9999.00000, 9999.00000,    0.45735,    6.94988,    8.89076,   19.52379,    0.00206,   22.08135,    0.21017,   18.03253,    0.01246 
ASCC_21                  , 1891097903271865665*, 9999.00000, 9999.00000, 9999.00000,    0.66328,    6.94988,    8.89076,   19.75142,    0.00244,   22.33460,    0.25733,   18.23734,    0.01530 
ASCC_21                  , 1891097903271865668*, 9999.00000, 9999.00000, 9999.00000,    0.65387,    6.94988,    8.89076,   17.17387,    0.00064,   18.89327,    0.01326,   15.84265,    0.00209 
ASCC_21                  , 1891097903137647942 ,    0.18549,    3.44700,    4.02700,    0.62554,    6.94988,    8.89076,   19.76329,    0.00295,   21.87010,    0.28922,   18.28917,    0.01523 
ASCC_21                  , 1891097903137647943 ,    0.29978,    3.48300,    4.07200,    0.66783,    6.94988,    8.89076,   18.67364,    0.00143,   20.81338,    0.07538,   17.26004,    0.00625 
ASCC_21                  , 1891097903271865673A,    2.70723,    4.07220,    4.36200,    0.61237,    6.94988,    8.89076,   10.47929,    0.00054,   10.52406,    0.00046,   10.35874,    0.00047 
ASCC_21                  , 1891097903271865673B,    1.22100,    3.79600,    4.39400,    0.61237,    6.94988,    8.89076,   14.11531,    0.00055,   14.73429,    0.00077,   13.32643,    0.00062 
ASCC_21                  , 1891097903137647947 ,    2.16237,    4.00200,    4.36200,    0.59829,    6.94988,    8.89076,   11.00983,    0.00054,   11.07510,    0.00046,   10.85469,    0.00047 
ASCC_21                  , 1891097903137647948 ,    0.33223,    3.49110,    4.08500,    0.60631,    6.94988,    8.89076,   18.11924,    0.00108,   19.94193,    0.03798,   16.74642,    0.00409 
ASCC_21                  , 1891097903137647949 ,    0.10977,    3.40980,    3.98400,    0.68487,    6.94988,    8.89076,   20.59033,    0.00565,   21.45694,    0.82143,   19.08040,    0.03071 
ASCC_21                  , 1891097903137647950 ,    0.24800,    3.46820,    4.05400,    0.64597,    6.94988,    8.89076,   19.02708,    0.00177,   21.21165,    0.11562,   17.58223,    0.00829 
ASCC_21                  , 1891097903137647951 ,    0.47223,    3.51970,    4.13000,    0.60239,    6.94988,    8.89076,   17.51641,    0.00085,   19.16136,    0.01867,   16.18815,    0.00265 
ASCC_21                  , 1891097903137647952 ,    0.09831,    3.40280,    3.97500,    0.63585,    6.94988,    8.89076,   20.38788,    0.00481,   22.79495,    0.66239,   18.86118,    0.02580 
ASCC_21                  , 1891097903137647953 ,    0.18518,    3.44690,    4.02700,    0.46829,    6.94988,    8.89076,   19.66209,    0.00273,   21.89128,    0.25058,   18.18064,    0.01402 
ASCC_21                  , 1891097903137647954 ,    0.43157,    3.51190,    4.11600,    0.61840,    6.94988,    8.89076,   17.80628,    0.00094,   19.55811,    0.02638,   16.45657,    0.00325 
ASCC_21                  , 1891097903137647955 ,    0.12018,    3.41550,    3.99100,    0.63047,    6.94988,    8.89076,   20.69675,    0.00625,   23.52220,    0.91604,   19.11377,    0.03423 
ASCC_21                  , 1891097903137647956 ,    0.23775,    3.46520,    4.05000,    0.57363,    6.94988,    8.89076,   18.88485,    0.00162,   21.05719,    0.09678,   17.46553,    0.00741 
ASCC_21                  , 1891097903137647957 ,    0.19149,    3.44920,    4.03000,    0.58265,    6.94988,    8.89076,   19.27698,    0.00208,   21.61725,    0.15577,   17.81495,    0.01013 
ASCC_21                  , 1891097903137647958 ,    0.27509,    3.47620,    4.06400,    0.68573,    6.94988,    8.89076,   18.90962,    0.00164,   20.93673,    0.10031,   17.47232,    0.00752 
ASCC_21                  , 1891097903137647959 ,    0.11210,    3.41110,    3.98600,    0.61970,    6.94988,    8.89076,   20.58350,    0.00563,   23.76027,    0.80353,   19.03338,    0.03063 
ASCC_21                  , 1891097903137647960 ,    0.09935,    3.40350,    3.97600,    0.63592,    6.94988,    8.89076,   20.40301,    0.00487,   23.67814,    0.67284,   18.90500,    0.02616 
ASCC_21                  , 1891097903137647961 ,    0.11757,    3.41400,    3.98900,    0.54526,    6.94988,    8.89076,   20.61452,    0.00580,        NaN,    0.81755,   19.09086,    0.03168 
ASCC_21                  , 1891097903271865691*, 9999.00000, 9999.00000, 9999.00000,    0.56589,    6.94988,    8.89076,   16.77970,    0.00058,   18.36108,    0.00875,   15.48036,    0.00163 
ASCC_21                  , 1891097903137647965 ,    0.48382,    3.52190,    4.13400,    0.56464,    6.94988,    8.89076,   17.54162,    0.00086,   19.23569,    0.01923,   16.21750,    0.00270 
ASCC_21                  , 1891097903271865695*, 9999.00000, 9999.00000, 9999.00000,    0.55991,    6.94988,    8.89076,   19.40732,    0.00190,   21.96957,    0.27403,   17.90586,    0.01075 
ASCC_21                  , 1891097903137647969 ,    0.43311,    3.51220,    4.11700,    0.61913,    6.94988,    8.89076,   17.81596,    0.00095,   19.61363,    0.02664,   16.46398,    0.00327 
ASCC_21                  , 1891097903137647970 ,    0.51713,    3.52840,    4.14500,    0.68828,    6.94988,    8.89076,   17.31375,    0.00080,   18.89571,    0.01476,   16.00871,    0.00232 
ASCC_21                  , 1891097903137647971 ,    0.25608,    3.47060,    4.05700,    0.60567,    6.94988,    8.89076,   18.68909,    0.00144,   20.80105,    0.07632,   17.27154,    0.00633 
ASCC_21                  , 1891097903271865701*, 9999.00000, 9999.00000, 9999.00000,    0.66156,    6.94988,    8.89076,   18.35092,    0.00100,   20.50239,    0.05169,   16.92083,    0.00484 
ASCC_21                  , 1891097903137647975 ,    0.74540,    3.61260,    4.28400,    0.56482,    6.94988,    8.89076,   16.44171,    0.00065,   17.72813,    0.00521,   15.25502,    0.00140 
ASCC_21                  , 1891097903137647976 ,    0.71515,    3.58050,    4.22900,    0.63651,    6.94988,    8.89076,   16.10911,    0.00062,   17.20577,    0.00341,   15.01127,    0.00122 
ASCC_21                  , 1891097903137647977 ,    0.09223,    3.39880,    3.96800,    0.49913,    6.94988,    8.89076,   20.22100,    0.00419,   22.78486,    0.53641,   18.71179,    0.02225 
ASCC_21                  , 1891097903137647978 ,    0.19563,    3.45070,    4.03200,    0.72101,    6.94988,    8.89076,   19.40661,    0.00228,   21.90981,    0.18694,   17.94622,    0.01130 
ASCC_21                  , 1891097903271865708A,    0.83112,    3.62730,    4.29500,    0.61354,    6.94988,    8.89076,   15.67949,    0.00059,   16.62020,    0.00220,   14.66419,    0.00101 
ASCC_21                  , 1891097903271865708B,    0.07300,    3.20400,    5.36000,    0.61354,    6.94988,    8.89076,   20.00481,    0.00354,   22.69702,    0.44399,   18.47093,    0.01838 
ASCC_21                  , 1891097903137647982 ,    0.09889,    3.40320,    3.97500,    0.62939,    6.94988,    8.89076,   20.39820,    0.00483,   23.72586,    0.66443,   18.89793,    0.02591 
ASCC_21                  , 1891097903137647983 ,    0.20335,    3.45340,    4.03600,    0.64324,    6.94988,    8.89076,   19.45275,    0.00235,   21.67172,    0.19568,   17.99559,    0.01172 
ASCC_21                  , 1891097903271865713*, 9999.00000, 9999.00000, 9999.00000,    0.71975,    6.94988,    8.89076,   19.45239,    0.00196,   21.74205,    0.24142,   17.96267,    0.01144 
ASCC_21                  , 1891097903137647987 ,    0.47890,    3.52100,    4.13200,    0.66055,    6.94988,    8.89076,   17.58460,    0.00087,   19.27804,    0.02036,   16.24875,    0.00278 
ASCC_21                  , 1891097903271865717*, 9999.00000, 9999.00000, 9999.00000,    0.63153,    6.94988,    8.89076,   16.99534,    0.00061,   18.64796,    0.01075,   15.67650,    0.00187 
ASCC_21                  , 1891097903137647991 ,    0.10360,    3.40600,    3.97900,    0.59492,    6.94988,    8.89076,   20.44593,    0.00502,   23.04283,    0.69206,   18.95092,    0.02708 
ASCC_21                  , 1891097903271865721A,    7.07612,    4.32280,    4.22700,    0.57058,    6.94988,    8.89076,    7.84802,    0.00054,    7.81872,    0.00046,    7.85365,    0.00047 
ASCC_21                  , 1891097903271865721B,    0.59000,    3.59700,    4.66900,    0.57058,    6.94988,    8.89076,   16.96156,    0.00072,   18.45322,    0.00968,   15.69462,    0.00186 
ASCC_21                  , 1891097903137647995 ,    0.36420,    3.49840,    4.09500,    0.56192,    6.94988,    8.89076,   18.02793,    0.00103,   19.81837,    0.03388,   16.66339,    0.00382 
ASCC_21                  , 1891097903137647996 ,    1.24995,    3.70280,    4.25500,    0.60554,    6.94988,    8.89076,   14.23999,    0.00055,   14.87629,    0.00082,   13.43375,    0.00064 
ASCC_21                  , 1891097903137647997 ,    0.27349,    3.47570,    4.06300,    0.65296,    6.94988,    8.89076,   18.87204,    0.00161,   20.95654,    0.09581,   17.43325,    0.00731 
ASCC_21                  , 1891097903137647998 ,    0.53196,    3.53120,    4.15000,    0.62876,    6.94988,    8.89076,   17.16877,    0.00076,   18.73489,    0.01237,   15.87616,    0.00211 
ASCC_21                  , 1891097903137647999 ,    0.26744,    3.47400,    4.06100,    0.57250,    6.94988,    8.89076,   18.76856,    0.00151,   20.83804,    0.08368,   17.35330,    0.00674 
ASCC_21                  , 1891097903137648000 ,    0.21333,    3.45700,    4.04000,    0.55848,    6.94988,    8.89076,   19.51641,    0.00246,   22.00908,    0.21046,   18.05596,    0.01239 
ASCC_21                  , 1891097903137648001 ,    0.81974,    3.62580,    4.29500,    0.70351,    6.94988,    8.89076,   15.71094,    0.00060,   16.66092,    0.00227,   14.68796,    0.00103 
ASCC_21                  , 1891097903137648002 ,    0.19971,    3.45210,    4.03400,    0.55227,    6.94988,    8.89076,   19.35292,    0.00219,   21.76092,    0.17122,   17.89177,    0.01081 
ASCC_21                  , 1891097903137648003 ,    3.60120,    4.15390,    4.33900,    0.65869,    6.94988,    8.89076,    9.65470,    0.00054,    9.68482,    0.00046,    9.56255,    0.00047 
ASCC_21                  , 1891097903137648004 ,    0.10320,    3.40580,    3.97900,    0.65671,    6.94988,    8.89076,   20.47116,    0.00515,   23.05229,    0.72607,   18.94163,    0.02779 
ASCC_21                  , 1891097903137648005 ,    0.26107,    3.47210,    4.05900,    0.60868,    6.94988,    8.89076,   18.73534,    0.00148,   20.90979,    0.08071,   17.32618,    0.00656 
ASCC_21                  , 1891097903137648006 ,    0.53310,    3.53140,    4.15000,    0.69743,    6.94988,    8.89076,   17.21794,    0.00077,   18.80857,    0.01319,   15.92351,    0.00218 
ASCC_21                  , 1891097903271865736*, 9999.00000, 9999.00000, 9999.00000,    0.61001,    6.94988,    8.89076,   18.74008,    0.00124,   20.95887,    0.08681,   17.29338,    0.00649 
ASCC_21                  , 1891097903137648010 ,    0.20865,    3.45530,    4.03800,    0.59419,    6.94988,    8.89076,   19.48517,    0.00240,   21.73908,    0.20267,   18.01924,    0.01205 
ASCC_21                  , 1891097903137648011 ,    0.37683,    3.50100,    4.09900,    0.63655,    6.94988,    8.89076,   17.86843,    0.00097,   19.64688,    0.02839,   16.51388,    0.00339 
ASCC_21                  , 1891097903137648012 ,    0.12075,    3.41580,    3.99200,    0.56210,    6.94988,    8.89076,   20.65498,    0.00608,   23.77000,    0.87034,   19.10034,    0.03331 
ASCC_21                  , 1891097903137648013 ,    0.22201,    3.46000,    4.04400,    0.51451,    6.94988,    8.89076,   19.04626,    0.00179,   21.43702,    0.11637,   17.61328,    0.00841 
ASCC_21                  , 1891097903271865743*, 9999.00000, 9999.00000, 9999.00000,    0.61241,    6.94988,    8.89076,   17.05255,    0.00062,   18.77243,    0.01151,   15.71585,    0.00194 
ASCC_21                  , 1891097903137648017 ,    0.48615,    3.52230,    4.13500,    0.60508,    6.94988,    8.89076,   17.57919,    0.00087,   19.31260,    0.02017,   16.24998,    0.00277 
ASCC_21                  , 1891097903271865747*, 9999.00000, 9999.00000, 9999.00000,    0.45673,    6.94988,    8.89076,   19.54887,    0.00210,   22.10903,    0.29665,   18.04137,    0.01220 
ASCC_21                  , 1891097903137648021 ,    0.86695,    3.63220,    4.29500,    0.53023,    6.94988,    8.89076,   15.36428,    0.00058,   16.22033,    0.00167,   14.39739,    0.00090 
ASCC_21                  , 1891097903137648022 ,    0.38465,    3.50250,    4.10100,    0.66855,    6.94988,    8.89076,   17.93149,    0.00099,   19.76363,    0.03068,   16.57614,    0.00355 
ASCC_21                  , 1891097903271865752*, 9999.00000, 9999.00000, 9999.00000,    0.66171,    6.94988,    8.89076,   19.59832,    0.00217,   22.52880,    0.32994,   18.08086,    0.01267 
ASCC_21                  , 1891097903137648026 ,    0.12382,    3.41740,    3.99400,    0.65520,    6.94988,    8.89076,   20.78013,    0.00661,   23.29302,    0.98864,   19.25219,    0.03635 
ASCC_21                  , 1891097903271865756*, 9999.00000, 9999.00000, 9999.00000,    0.53463,    6.94988,    8.89076,   11.06714,    0.00045,   11.14550,    0.00046,   10.89364,    0.00047 
ASCC_21                  , 1891097903137648030 ,    0.60444,    3.54410,    4.17300,    0.73519,    6.94988,    8.89076,   16.99595,    0.00073,   18.49585,    0.01014,   15.72246,    0.00190 
ASCC_21                  , 1891097903271865760A,    0.60463,    3.54420,    4.17300,    0.59709,    6.94988,    8.89076,   16.90071,    0.00071,   18.38838,    0.00902,   15.64442,    0.00180 
ASCC_21                  , 1891097903271865760B,    0.24300,    3.52700,    4.86500,    0.59709,    6.94988,    8.89076,   18.95219,    0.00169,   21.27613,    0.10475,   17.53153,    0.00779 
ASCC_21                  , 1891097903137648034 ,    0.36419,    3.49840,    4.09500,    0.63188,    6.94988,    8.89076,   18.07146,    0.00105,   19.98741,    0.03602,   16.70107,    0.00394 
ASCC_21                  , 1891097903137648035 ,    0.17675,    3.44300,    4.02300,    0.56521,    6.94988,    8.89076,   19.59898,    0.00261,   21.94623,    0.23332,   18.12727,    0.01326 
ASCC_21                  , 1891097903137648036 ,    0.13126,    3.42130,    3.99800,    0.66446,    6.94988,    8.89076,   20.50229,    0.00530,   23.41632,    0.74149,   18.90843,    0.02872 
ASCC_21                  , 1891097903137648037 ,    0.10061,    3.40420,    3.97700,    0.56840,    6.94988,    8.89076,   20.38005,    0.00478,   22.05183,    0.64643,   18.86631,    0.02570 
ASCC_21                  , 1891097903137648038 ,    0.35809,    3.49710,    4.09300,    0.55045,    6.94988,    8.89076,   17.98393,    0.00101,   19.78509,    0.03219,   16.62121,    0.00370 
ASCC_21                  , 1891097903137648039 ,    0.38118,    3.50180,    4.10000,    0.63181,    6.94988,    8.89076,   17.88742,    0.00097,   19.69100,    0.02906,   16.53736,    0.00345 
ASCC_21                  , 1891097903137648040 ,    2.22611,    4.01120,    4.36300,    0.57362,    6.94988,    8.89076,   10.93953,    0.00054,   10.99823,    0.00046,   10.79737,    0.00047 
ASCC_21                  , 1891097903137648041 ,    0.50280,    3.52560,    4.14000,    0.54488,    6.94988,    8.89076,   17.29146,    0.00079,   18.87878,    0.01426,   15.98513,    0.00229 
ASCC_21                  , 1891097903137648042 ,    0.49967,    3.52490,    4.13800,    0.67740,    6.94988,    8.89076,   17.46355,    0.00083,   19.09893,    0.01765,   16.14222,    0.00256 
ASCC_21                  , 1891097903137648043 ,    1.06824,    3.66440,    4.28500,    0.58457,    6.94988,    8.89076,   14.68320,    0.00056,   15.40151,    0.00104,   13.81676,    0.00071 
ASCC_21                  , 1891097903271865773*, 9999.00000, 9999.00000, 9999.00000,    0.60579,    6.94988,    8.89076,   16.90780,    0.00060,   18.56336,    0.00967,   15.59179,    0.00178 
ASCC_21                  , 1891097903137648047 ,    0.21231,    3.45660,    4.04000,    0.63449,    6.94988,    8.89076,   19.54889,    0.00252,   22.24764,    0.22159,   18.07527,    0.01274 
ASCC_21                  , 1891097903271865777*, 9999.00000, 9999.00000, 9999.00000,    0.60640,    6.94988,    8.89076,   17.21317,    0.00064,   19.01771,    0.01386,   15.85218,    0.00214 
ASCC_21                  , 1891097903137648051 ,    0.10000,    3.40390,    3.97600,    0.59891,    6.94988,    8.89076,   20.39597,    0.00482,   22.73338,    0.65786,   18.90263,    0.02589 
ASCC_21                  , 1891097903137648052 ,    0.18931,    3.44840,    4.02900,    0.59057,    6.94988,    8.89076,   19.25408,    0.00205,   21.47872,    0.15187,   17.79401,    0.00996 
ASCC_21                  , 1891097903137648053 ,    0.23658,    3.46490,    4.04900,    0.59552,    6.94988,    8.89076,   18.89357,    0.00162,   20.83537,    0.09737,   17.46768,    0.00743 
ASCC_21                  , 1891097903137648054 ,    0.09807,    3.40260,    3.97400,    0.51659,    6.94988,    8.89076,   20.30704,    0.00452,   22.19163,    0.59462,   18.75880,    0.02422 
ASCC_21                  , 1891097903137648055 ,    0.37282,    3.50020,    4.09800,    0.70405,    6.94988,    8.89076,   18.17008,    0.00110,   20.08833,    0.04066,   16.78937,    0.00423 
ASCC_21                  , 1891097903137648056 ,    0.10247,    3.40540,    3.97800,    0.74658,    6.94988,    8.89076,   20.51575,    0.00534,   23.41796,    0.77678,   19.00306,    0.02880 
ASCC_21                  , 1891097903137648057 ,    0.94195,    3.64310,    4.29300,    0.63541,    6.94988,    8.89076,   15.40912,    0.00058,   16.28647,    0.00175,   14.43166,    0.00091 
ASCC_21                  , 1891097903137648058 ,    0.17781,    3.44350,    4.02400,    0.49766,    6.94988,    8.89076,   19.57394,    0.00256,   21.68914,    0.22426,   18.10435,    0.01299 
ASCC_21                  , 1891097903271865788A,    0.21993,    3.45930,    4.04300,    0.62701,    6.94988,    8.89076,   19.09460,    0.00184,   21.14639,    0.12494,   17.65074,    0.00873 
ASCC_21                  , 1891097903271865788B,    0.13800,    3.50100,    4.92900,    0.62701,    6.94988,    8.89076,   20.38118,    0.00474,   23.35729,    0.62262,   18.85860,    0.02554 
ASCC_21                  , 1891097903137648062 ,    0.25010,    3.46880,    4.05500,    0.58771,    6.94988,    8.89076,   18.62658,    0.00139,   20.59470,    0.07048,   17.22998,    0.00602 
ASCC_21                  , 1891097903137648063 ,    0.22056,    3.45950,    4.04300,    0.65226,    6.94988,    8.89076,   19.11643,    0.00187,   21.45927,    0.12883,   17.66803,    0.00889 
ASCC_21                  , 1891097903137648064 ,    0.13018,    3.42080,    3.99800,    0.55115,    6.94988,    8.89076,   20.42484,    0.00493,   22.49113,    0.65534,   18.91036,    0.02666 
ASCC_21                  , 1891097903271865794*, 9999.00000, 9999.00000, 9999.00000,    0.64022,    6.94988,    8.89076,   18.18083,    0.00092,   20.31985,    0.04157,   16.75663,    0.00427 
ASCC_21                  , 1891097903137648068 ,    0.13364,    3.42250,    4.00000,    0.54085,    6.94988,    8.89076,   20.46972,    0.00517,   22.24080,    0.70238,   19.00538,    0.02801 
ASCC_21                  , 1891097903137648069 ,    0.81190,    3.62470,    4.29500,    0.64373,    6.94988,    8.89076,   15.64027,    0.00059,   16.57288,    0.00213,   14.62855,    0.00100 
ASCC_21                  , 1891097903137648070 ,    0.10432,    3.40650,    3.98000,    0.62328,    6.94988,    8.89076,   20.46712,    0.00514,   23.39692,    0.71716,   18.94628,    0.02773 
ASCC_21                  , 1891097903137648071 ,    0.53549,    3.53170,    4.15100,    0.60354,    6.94988,    8.89076,   17.16449,    0.00076,   18.72342,    0.01228,   15.87318,    0.00211 
ASCC_21                  , 1891097903271865801*, 9999.00000, 9999.00000, 9999.00000,    0.50844,    6.94988,    8.89076,   19.45143,    0.00196,   22.58622,    0.28015,   17.94646,    0.01117 
ASCC_21                  , 1891097903137648075 ,    0.24162,    3.46630,    4.05100,    0.63133,    6.94988,    8.89076,   18.96205,    0.00170,   21.22106,    0.10630,   17.53487,    0.00785 
ASCC_21                  , 1891097903137648076 ,    0.09946,    3.40350,    3.97600,    0.57398,    6.94988,    8.89076,   20.36144,    0.00473,   22.36995,    0.63844,   18.87851,    0.02539 
ASCC_21                  , 1891097903137648077 ,    0.17028,    3.44010,    4.02000,    0.61819,    6.94988,    8.89076,   20.04216,    0.00364,   22.76527,    0.40798,   18.58849,    0.01924 
ASCC_21                  , 1891097903137648078 ,    0.33909,    3.49280,    4.08700,    0.62332,    6.94988,    8.89076,   18.17717,    0.00110,   20.10089,    0.04065,   16.79641,    0.00426 
ASCC_21                  , 1891097903137648079 ,    0.16328,    3.43690,    4.01600,    0.53557,    6.94988,    8.89076,   19.88162,    0.00322,   22.76590,    0.33163,   18.39126,    0.01684 
ASCC_21                  , 1891097903271865809*, 9999.00000, 9999.00000, 9999.00000,    0.56305,    6.94988,    8.89076,   17.64212,    0.00074,   19.48964,    0.02161,   16.28089,    0.00290 
ASCC_21                  , 1891097903137648083 ,    0.26353,    3.47280,    4.06000,    0.59388,    6.94988,    8.89076,   18.74726,    0.00149,   20.81164,    0.08179,   17.32364,    0.00663 
ASCC_21                  , 1891097903137648084 ,    0.28302,    3.47840,    4.06600,    0.63247,    6.94988,    8.89076,   18.52160,    0.00131,   20.51945,    0.06209,   17.11074,    0.00554 
ASCC_21                  , 1891097903137648085 ,    0.92359,    3.64040,    4.29300,    0.62230,    6.94988,    8.89076,   15.33934,    0.00058,   16.19851,    0.00165,   14.37295,    0.00089 
