#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,       sigG,         Bp,     sigBp,         Rp,      sigRp
Ruprecht_147             , 1747095994824211508 ,    0.29763,    3.50150,    4.94700,    0.60413,    9.48001,    8.89076,   20.46089,    0.00514,   22.19974,    0.32628,   19.10814,    0.03167 
Ruprecht_147             , 1747095994824211509 ,    0.23429,    3.48660,    5.00100,    0.66721,    9.48001,    8.89076,   21.22128,    0.00976,   22.46894,    0.81440,   19.74133,    0.06017 
Ruprecht_147             , 1747095994824211510 ,    0.41134,    3.52520,    4.84400,    0.58596,    9.48001,    8.89076,   19.00745,    0.00175,   20.48272,    0.06305,   17.72794,    0.00935 
Ruprecht_147             , 1747095994958429240*, 9999.00000, 9999.00000, 9999.00000,    0.64115,    9.48001,    8.89076,   18.49145,    0.00108,   20.02798,    0.03021,   17.19455,    0.00660 
Ruprecht_147             , 1747095994958429243A,    0.83217,    3.71040,    4.59500,    0.60116,    9.48001,    8.89076,   15.29713,    0.00058,   15.90014,    0.00136,   14.52419,    0.00095 
Ruprecht_147             , 1747095994958429243B,    0.34300,    3.53500,    4.39400,    0.60116,    9.48001,    8.89076,   19.95216,    0.00340,   21.60255,    0.18184,   18.58203,    0.02038 
Ruprecht_147             , 1747095994824211517 ,    0.29468,    3.50090,    4.94900,    0.58314,    9.48001,    8.89076,   20.42423,    0.00497,   22.87007,    0.31017,   19.11159,    0.03057 
Ruprecht_147             , 1747095994958429247*, 9999.00000, 9999.00000, 9999.00000,    0.61662,    9.48001,    8.89076,   21.68566,    0.01223,   23.44856,    1.06836,   20.13867,    0.09511 
Ruprecht_147             , 1747095994824211521 ,    0.41947,    3.52720,    4.83600,    0.60232,    9.48001,    8.89076,   19.09424,    0.00184,   20.69391,    0.06933,   17.80257,    0.00999 
Ruprecht_147             , 1747095994824211522 ,    0.62531,    3.60540,    4.66500,    0.65268,    9.48001,    8.89076,   17.10471,    0.00075,   18.14007,    0.00742,   16.03855,    0.00236 
Ruprecht_147             , 1747095994958429252*, 9999.00000, 9999.00000, 9999.00000,    0.54851,    9.48001,    8.89076,   19.56419,    0.00212,   21.48378,    0.11700,   18.23972,    0.01476 
Ruprecht_147             , 1747095994824211526 ,    0.88964,    3.73160,    4.56000,    0.64216,    9.48001,    8.89076,   14.83599,    0.00056,   15.37743,    0.00102,   14.11260,    0.00080 
Ruprecht_147             , 1747095994824211527 ,    0.69798,    3.64660,    4.64400,    0.75564,    9.48001,    8.89076,   16.96596,    0.00073,   17.98453,    0.00641,   15.91485,    0.00217 
Ruprecht_147             , 1747095994958429257*, 9999.00000, 9999.00000, 9999.00000,    0.58153,    9.48001,    8.89076,   20.69515,    0.00513,   22.48701,    0.37751,   19.30053,    0.03904 
Ruprecht_147             , 1747095994824211531 ,    0.33308,    3.50840,    4.91400,    0.58958,    9.48001,    8.89076,   19.85315,    0.00316,   21.50967,    0.16348,   18.54072,    0.01879 
Ruprecht_147             , 1747095994824211532 ,    0.43354,    3.53060,    4.82200,    0.55440,    9.48001,    8.89076,   19.18411,    0.00196,   20.76496,    0.07630,   17.91478,    0.01079 
Ruprecht_147             , 1747095994824211533 ,    0.24433,    3.48990,    4.99300,    0.70421,    9.48001,    8.89076,   21.39451,    0.01118,   23.78358,    0.99223,   19.96684,    0.06869 
Ruprecht_147             , 1747095994958429263*, 9999.00000, 9999.00000, 9999.00000,    0.60379,    9.48001,    8.89076,   19.93906,    0.00281,   21.83288,    0.19014,   18.54860,    0.01993 
Ruprecht_147             , 1747095994958429266*, 9999.00000, 9999.00000, 9999.00000,    0.45880,    9.48001,    8.89076,   19.70154,    0.00235,   21.43076,    0.14157,   18.35514,    0.01639 
Ruprecht_147             , 1747095994824211540 ,    0.29779,    3.50150,    4.94600,    0.66539,    9.48001,    8.89076,   20.51316,    0.00532,   21.84565,    0.34515,   19.10036,    0.03275 
Ruprecht_147             , 1747095994958429270*, 9999.00000, 9999.00000, 9999.00000,    0.71402,    9.48001,    8.89076,   13.20078,    0.00045,   13.65004,    0.00057,   12.56209,    0.00053 
Ruprecht_147             , 1747095994824211547 ,    1.11358,    3.79070,    4.35200,    0.68464,    9.48001,    8.89076,   13.54200,    0.00054,   13.95886,    0.00061,   12.93959,    0.00057 
Ruprecht_147             , 1747095994824211548 ,    0.32176,    3.50640,    4.92600,    0.68612,    9.48001,    8.89076,   20.75650,    0.00651,   22.32870,    0.45568,   19.35577,    0.04028 
Ruprecht_147             , 1747095994958429278*, 9999.00000, 9999.00000, 9999.00000,    0.69201,    9.48001,    8.89076,   17.28775,    0.00066,   18.46641,    0.00974,   16.14564,    0.00258 
Ruprecht_147             , 1747095994958429284*, 9999.00000, 9999.00000, 9999.00000,    0.53544,    9.48001,    8.89076,   20.78098,    0.00556,   23.07097,    0.42668,   19.29572,    0.04224 
Ruprecht_147             , 1747095994824211558 ,    0.89352,    3.73300,    4.55800,    0.56644,    9.48001,    8.89076,   14.79941,    0.00056,   15.32652,    0.00100,   14.09128,    0.00079 
Ruprecht_147             , 1747095994824211562 ,    0.36943,    3.51560,    4.87900,    0.62111,    9.48001,    8.89076,   19.53559,    0.00249,   21.39628,    0.11447,   18.22557,    0.01438 
Ruprecht_147             , 1747095994824211563 ,    0.46539,    3.53900,    4.79000,    0.57582,    9.48001,    8.89076,   18.58148,    0.00136,   20.05745,    0.03898,   17.34299,    0.00665 
Ruprecht_147             , 1747095994824211564 ,    0.33879,    3.50940,    4.90700,    0.69047,    9.48001,    8.89076,   19.97240,    0.00346,   21.86403,    0.18905,   18.61914,    0.02069 
Ruprecht_147             , 1747095994824211565 ,    0.26974,    3.49580,    4.97100,    0.60760,    9.48001,    8.89076,   20.20607,    0.00415,   21.86425,    0.24192,   18.83322,    0.02527 
Ruprecht_147             , 1747095994958429295*, 9999.00000, 9999.00000, 9999.00000,    0.66367,    9.48001,    8.89076,   19.90192,    0.00273,   21.62935,    0.18845,   18.51672,    0.01913 
Ruprecht_147             , 1747095994824211569 ,    0.31062,    3.50420,    4.93500,    0.63854,    9.48001,    8.89076,   20.61726,    0.00580,   22.58957,    0.38720,   19.25270,    0.03586 
Ruprecht_147             , 1747095994824211570 ,    0.39437,    3.52120,    4.86000,    0.72331,    9.48001,    8.89076,   19.81681,    0.00307,   21.87541,    0.15986,   18.50472,    0.01810 
Ruprecht_147             , 1747095994958429303*, 9999.00000, 9999.00000, 9999.00000,    0.72204,    9.48001,    8.89076,   20.70247,    0.00519,   22.98117,    0.42755,   19.26072,    0.03853 
Ruprecht_147             , 1747095994958429306*, 9999.00000, 9999.00000, 9999.00000,    0.63354,    9.48001,    8.89076,   16.79457,    0.00058,   17.76808,    0.00533,   15.75412,    0.00196 
Ruprecht_147             , 1747095994824211580 ,    0.31308,    3.50470,    4.93300,    0.66387,    9.48001,    8.89076,   20.64860,    0.00600,   23.09472,    0.40669,   19.32192,    0.03708 
Ruprecht_147             , 1747095994824211581 ,    0.39818,    3.52210,    4.85700,    0.61980,    9.48001,    8.89076,   19.77784,    0.00299,   21.41445,    0.15125,   18.43921,    0.01761 
Ruprecht_147             , 1747095994824211582 ,    0.37691,    3.51730,    4.87400,    0.54855,    9.48001,    8.89076,   19.54946,    0.00252,   21.08554,    0.11538,   18.23780,    0.01459 
Ruprecht_147             , 1747095994958429312*, 9999.00000, 9999.00000, 9999.00000,    0.52696,    9.48001,    8.89076,   11.84107,    0.00045,   12.21259,    0.00048,   11.28582,    0.00047 
Ruprecht_147             , 1747095994824211586 ,    0.55145,    3.56870,    4.70700,    0.61062,    9.48001,    8.89076,   17.45615,    0.00083,   18.60377,    0.01094,   16.34118,    0.00296 
Ruprecht_147             , 1747095994824211587 ,    0.23993,    3.48850,    4.99600,    0.63452,    9.48001,    8.89076,   21.28562,    0.01023,   22.96108,    0.86799,   19.74773,    0.06302 
Ruprecht_147             , 1747095994824211588 ,    0.31657,    3.50540,    4.93000,    0.67148,    9.48001,    8.89076,   20.68678,    0.00619,   22.34570,    0.42522,   19.24969,    0.03831 
Ruprecht_147             , 1747095994958429318*, 9999.00000, 9999.00000, 9999.00000,    0.57310,    9.48001,    8.89076,   14.37483,    0.00046,   14.85079,    0.00080,   13.71310,    0.00069 
Ruprecht_147             , 1747095994824211592 ,    0.65303,    3.62070,    4.65400,    0.60434,    9.48001,    8.89076,   16.90370,    0.00071,   17.89196,    0.00596,   15.86599,    0.00209 
Ruprecht_147             , 1747095994824211593 ,    0.24167,    3.48900,    4.99500,    0.53192,    9.48001,    8.89076,   21.23076,    0.00985,   23.97108,    0.81574,   19.83868,    0.06088 
Ruprecht_147             , 1747095994958429323*, 9999.00000, 9999.00000, 9999.00000,    0.63843,    9.48001,    8.89076,   17.91328,    0.00082,   19.38742,    0.01931,   16.66972,    0.00398 
Ruprecht_147             , 1747095994824211597 ,    0.25938,    3.49370,    4.98000,    0.70501,    9.48001,    8.89076,   20.16863,    0.00404,   21.68191,    0.23584,   18.77649,    0.02446 
Ruprecht_147             , 1747095994824211601 ,    0.65486,    3.62180,    4.65400,    0.67381,    9.48001,    8.89076,   16.46510,    0.00066,   17.31570,    0.00375,   15.50263,    0.00164 
Ruprecht_147             , 1747095994958429331*, 9999.00000, 9999.00000, 9999.00000,    0.50817,    9.48001,    8.89076,   12.71830,    0.00045,   13.07642,    0.00052,   12.17535,    0.00051 
