#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,       sigG,         Bp,     sigBp,         Rp,      sigRp
Alessi_21                , 1882531157074033431 ,    0.44454,    3.52320,    4.64500,    0.11976,    7.82020,    6.50515,   16.25164,    0.00063,   17.78101,    0.00545,   14.97518,    0.00119 
Alessi_21                , 1882531157074033432 ,    0.14331,    3.44360,    4.61600,    0.10746,    7.82020,    6.50515,   18.47328,    0.00128,   20.89512,    0.07585,   17.02542,    0.00511 
Alessi_21                , 1882531157074033433 ,    0.34667,    3.50420,    4.65600,    0.11869,    7.82020,    6.50515,   16.68270,    0.00068,   18.32545,    0.00866,   15.37005,    0.00151 
Alessi_21                , 1882531157074033434 ,    0.27242,    3.48890,    4.64900,    0.11453,    7.82020,    6.50515,   17.15338,    0.00076,   18.89126,    0.01475,   15.80261,    0.00200 
Alessi_21                , 1882531157074033435 ,    1.71899,    3.91880,    4.33300,    0.10423,    7.82020,    6.50515,    8.87102,    0.00054,    8.92496,    0.00046,    8.73612,    0.00047 
Alessi_21                , 1882531157074033436 ,    0.71420,    3.66640,    4.61800,    0.13659,    7.82020,    6.50515,   13.22798,    0.00054,   13.84471,    0.00059,   12.44038,    0.00053 
Alessi_21                , 1882531157074033437 ,    0.15953,    3.45190,    4.62300,    0.09391,    7.82020,    6.50515,   18.75102,    0.00149,   20.92669,    0.10824,   17.28985,    0.00635 
Alessi_21                , 1882531157074033438 ,    1.07906,    3.77630,    4.50100,    0.11197,    7.82020,    6.50515,   11.22250,    0.00054,   11.54811,    0.00047,   10.71764,    0.00046 
Alessi_21                , 1882531157208251168*, 9999.00000, 9999.00000, 9999.00000,    0.11405,    7.82020,    6.50515,   15.32355,    0.00048,   16.80860,    0.00215,   14.06223,    0.00080 
Alessi_21                , 1882531157208251171A,    0.80685,    3.70060,    4.64000,    0.10694,    7.82020,    6.50515,   12.59360,    0.00054,   13.08225,    0.00052,   11.91772,    0.00050 
Alessi_21                , 1882531157208251171B,    0.33000,    3.53500,    4.51700,    0.10694,    7.82020,    6.50515,   16.90017,    0.00071,   18.61076,    0.01101,   15.57173,    0.00171 
Alessi_21                , 1882531157074033445 ,    0.19888,    3.46820,    4.63500,    0.10075,    7.82020,    6.50515,   17.88847,    0.00097,   19.94077,    0.03609,   16.47198,    0.00330 
Alessi_21                , 1882531157208251175*, 9999.00000, 9999.00000, 9999.00000,    0.11654,    7.82020,    6.50515,   15.19271,    0.00048,   16.53541,    0.00203,   13.97968,    0.00076 
Alessi_21                , 1882531157074033449 ,    0.22768,    3.47690,    4.64200,    0.09715,    7.82020,    6.50515,   17.61621,    0.00088,   19.53038,    0.02569,   16.22213,    0.00272 
Alessi_21                , 1882531157074033450 ,    0.16675,    3.45490,    4.62500,    0.11152,    7.82020,    6.50515,   18.00661,    0.00102,   20.05190,    0.04190,   16.58479,    0.00360 
Alessi_21                , 1882531157074033451 ,    0.44251,    3.52280,    4.64500,    0.10224,    7.82020,    6.50515,   16.22670,    0.00063,   17.75322,    0.00530,   14.95224,    0.00118 
Alessi_21                , 1882531157074033452 ,    0.28361,    3.49150,    4.65100,    0.11672,    7.82020,    6.50515,   17.24372,    0.00078,   19.04691,    0.01646,   15.88369,    0.00212 
Alessi_21                , 1882531157208251182A,    1.87335,    3.95080,    4.34100,    0.08726,    7.82020,    6.50515,    8.56274,    0.00054,    8.57476,    0.00046,    8.49771,    0.00047 
Alessi_21                , 1882531157208251182B,    0.83300,    3.66900,    4.60200,    0.08726,    7.82020,    6.50515,   12.74336,    0.00054,   13.25551,    0.00053,   12.04850,    0.00050 
Alessi_21                , 1882531157074033456 ,    0.09129,    3.40480,    4.58400,    0.11183,    7.82020,    6.50515,   19.54429,    0.00251,   22.28326,    0.31973,   18.02658,    0.01210 
Alessi_21                , 1882531157208251186*, 9999.00000, 9999.00000, 9999.00000,    0.11265,    7.82020,    6.50515,   11.34172,    0.00045,   11.72397,    0.00047,   10.76861,    0.00046 
Alessi_21                , 1882531157074033460 ,    0.09030,    3.40380,    4.58300,    0.10786,    7.82020,    6.50515,   19.52421,    0.00248,   22.36200,    0.31337,   17.99980,    0.01188 
Alessi_21                , 1882531157074033461 ,    0.09557,    3.40900,    4.58700,    0.12002,    7.82020,    6.50515,   19.63678,    0.00267,   22.25605,    0.34599,   18.08992,    0.01301 
Alessi_21                , 1882531157074033462 ,    0.69249,    3.65400,    4.60000,    0.10452,    7.82020,    6.50515,   13.42272,    0.00054,   14.10229,    0.00063,   12.58490,    0.00054 
Alessi_21                , 1882531157074033463 ,    0.10086,    3.41410,    4.59100,    0.11637,    7.82020,    6.50515,   19.58377,    0.00258,   22.36673,    0.32218,   18.04380,    0.01251 
Alessi_21                , 1882531157074033464 ,    0.09766,    3.41110,    4.58900,    0.11286,    7.82020,    6.50515,   19.66826,    0.00274,   22.00018,    0.35613,   18.14161,    0.01341 
