#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
UPK_53                   , 2243063188780308763 ,    0.27050,    3.49620,    4.97600,    0.91597,    8.65992,    8.89076,   20.82870,   22.81949,   19.42741 
UPK_53                   , 2243063188780308764 ,    1.15668,    3.79550,    4.43100,    0.88844,    8.65992,    8.89076,   13.76780,   14.21549,   13.13381 
UPK_53                   , 2243063188914526494*, 9999.00000, 9999.00000, 9999.00000,    1.16426,    8.65992,    8.89076,   12.91624,   13.31996,   12.32666 
UPK_53                   , 2243063188914526494A,    1.41071,    3.84340,    4.29100,    1.16426,    8.65992,    8.89076,   12.91852,   13.32063,   12.33120 
UPK_53                   , 2243063188914526494B,    0.43400,    3.56200,    4.82500,    1.16426,    8.65992,    8.89076,   19.61302,   21.34096,   18.27529 
UPK_53                   , 2243063188914526497*, 9999.00000, 9999.00000, 9999.00000,    0.74919,    8.65992,    8.89076,   15.15027,   15.76680,   14.35890 
UPK_53                   , 2243063188914526497A,    0.87334,    3.72090,    4.60500,    0.74919,    8.65992,    8.89076,   15.18921,   15.78414,   14.41963 
UPK_53                   , 2243063188914526497B,    0.45800,    3.57100,    4.81100,    0.74919,    8.65992,    8.89076,   18.78290,   20.26734,   17.51992 
UPK_53                   , 2243063188914526503*, 9999.00000, 9999.00000, 9999.00000,    1.02148,    8.65992,    8.89076,   20.11832,   22.01877,   18.73599 
UPK_53                   , 2243063188914526503A,    0.31621,    3.50610,    4.94600,    1.02148,    8.65992,    8.89076,   20.21193,   22.05858,   18.84357 
UPK_53                   , 2243063188914526503B,    0.12100,    3.49500,    4.56700,    1.02148,    8.65992,    8.89076,   22.82586,   25.62795,   21.29939 
UPK_53                   , 2243063188780308777 ,    1.83457,    3.93120,    4.23400,    0.82202,    8.65992,    8.89076,   11.55151,   11.72917,   11.23369 
UPK_53                   , 2243063188780308778 ,    0.37984,    3.52000,    4.89400,    0.79994,    8.65992,    8.89076,   19.77603,   21.48627,   18.44317 
UPK_53                   , 2243063188914526511*, 9999.00000, 9999.00000, 9999.00000,    0.93691,    8.65992,    8.89076,   11.48816,   11.69786,   11.12401 
UPK_53                   , 2243063188914526511A,    1.86949,    3.93620,    4.22500,    0.93691,    8.65992,    8.89076,   11.55921,   11.75044,   11.22298 
UPK_53                   , 2243063188914526511B,    1.02600,    3.76300,    4.51400,    0.93691,    8.65992,    8.89076,   14.48385,   15.01130,   13.77369 
