#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,       sigG,         Bp,     sigBp,         Rp,      sigRp
Ruprecht_147             , 1747095994824241797 ,    0.41134,    3.52520,    4.84400,    0.81157,    9.48001,   10.00000,   20.27559,    0.00438,   21.78986,    0.21344,   19.00501,    0.02824 
Ruprecht_147             , 1747095994958459527*, 9999.00000, 9999.00000, 9999.00000,    0.88801,    9.48001,   10.00000,   19.76915,    0.00247,   21.40080,    0.10304,   18.46559,    0.01971 
Ruprecht_147             , 1747095994958459530*, 9999.00000, 9999.00000, 9999.00000,    0.83262,    9.48001,   10.00000,   16.58210,    0.00056,   17.24368,    0.00358,   15.75427,    0.00191 
Ruprecht_147             , 1747095994958459533*, 9999.00000, 9999.00000, 9999.00000,    0.85403,    9.48001,   10.00000,   22.99740,    0.03778,   29.19116,    3.62978,   21.52197,    0.29614 
Ruprecht_147             , 1747095994824241807 ,    0.41947,    3.52720,    4.83600,    0.83423,    9.48001,   10.00000,   20.36271,    0.00469,   22.12529,    0.23608,   19.05567,    0.03037 
Ruprecht_147             , 1747095994824241808 ,    0.62531,    3.60540,    4.66500,    0.90397,    9.48001,   10.00000,   18.40292,    0.00123,   19.44799,    0.02475,   17.30756,    0.00644 
Ruprecht_147             , 1747095994958459538*, 9999.00000, 9999.00000, 9999.00000,    0.75969,    9.48001,   10.00000,   20.79767,    0.00571,   22.95712,    0.39109,   19.33844,    0.04480 
Ruprecht_147             , 1747095994824241812 ,    0.88964,    3.73160,    4.56000,    0.88941,    9.48001,   10.00000,   16.14815,    0.00063,   16.74441,    0.00241,   15.37615,    0.00151 
Ruprecht_147             , 1747095994824241813 ,    0.69798,    3.64660,    4.64400,    1.04658,    9.48001,   10.00000,   18.29314,    0.00117,   19.37038,    0.02199,   17.20267,    0.00594 
Ruprecht_147             , 1747095994824241817 ,    0.43354,    3.53060,    4.82200,    0.76786,    9.48001,   10.00000,   20.43558,    0.00501,   21.89795,    0.25566,   19.12041,    0.03256 
Ruprecht_147             , 1747095994958459547*, 9999.00000, 9999.00000, 9999.00000,    0.83627,    9.48001,   10.00000,   21.20797,    0.00797,   22.67684,    0.64776,   19.77421,    0.06154 
Ruprecht_147             , 1747095994958459550*, 9999.00000, 9999.00000, 9999.00000,    0.63545,    9.48001,   10.00000,   20.93591,    0.00629,   23.60229,    0.45899,   19.61762,    0.04897 
Ruprecht_147             , 1747095994958459553*, 9999.00000, 9999.00000, 9999.00000,    0.98894,    9.48001,   10.00000,   14.54086,    0.00046,   15.05263,    0.00088,   13.84323,    0.00072 
Ruprecht_147             , 1747095994824241830 ,    1.11358,    3.79070,    4.35200,    0.94824,    9.48001,   10.00000,   14.87437,    0.00056,   15.34818,    0.00101,   14.21567,    0.00083 
Ruprecht_147             , 1747095994958459560*, 9999.00000, 9999.00000, 9999.00000,    0.95845,    9.48001,   10.00000,   18.59059,    0.00114,   19.88282,    0.03325,   17.41731,    0.00716 
Ruprecht_147             , 1747095994958459566*, 9999.00000, 9999.00000, 9999.00000,    0.74159,    9.48001,   10.00000,   22.00420,    0.01641,   25.00288,    1.41636,   20.46312,    0.12937 
Ruprecht_147             , 1747095994824241840 ,    0.89352,    3.73300,    4.55800,    0.78453,    9.48001,   10.00000,   16.08928,    0.00062,   16.66877,    0.00227,   15.33503,    0.00147 
Ruprecht_147             , 1747095994824241844 ,    0.36943,    3.51560,    4.87900,    0.86024,    9.48001,   10.00000,   20.82026,    0.00680,   22.92020,    0.39278,   19.48753,    0.04433 
Ruprecht_147             , 1747095994824241845 ,    0.46539,    3.53900,    4.79000,    0.79752,    9.48001,   10.00000,   19.84358,    0.00313,   21.43944,    0.13114,   18.53880,    0.01975 
Ruprecht_147             , 1747095994958459575*, 9999.00000, 9999.00000, 9999.00000,    0.91919,    9.48001,   10.00000,   21.18388,    0.00780,   24.23985,    0.65543,   19.83581,    0.05975 
Ruprecht_147             , 1747095994824241849 ,    0.39437,    3.52120,    4.86000,    1.00180,    9.48001,   10.00000,   21.10260,    0.00883,   22.67087,    0.56822,   19.73570,    0.05727 
Ruprecht_147             , 1747095994958459585*, 9999.00000, 9999.00000, 9999.00000,    0.87746,    9.48001,   10.00000,   18.08582,    0.00088,   19.14302,    0.01733,   17.00941,    0.00513 
Ruprecht_147             , 1747095994824241859 ,    0.39818,    3.52210,    4.85700,    0.85843,    9.48001,   10.00000,   21.04538,    0.00837,   22.38189,    0.51889,   19.66182,    0.05453 
Ruprecht_147             , 1747095994824241860 ,    0.37691,    3.51730,    4.87400,    0.75975,    9.48001,   10.00000,   20.80143,    0.00678,   22.77144,    0.38615,   19.41210,    0.04434 
Ruprecht_147             , 1747095994958459590*, 9999.00000, 9999.00000, 9999.00000,    0.72985,    9.48001,   10.00000,   13.12373,    0.00045,   13.53917,    0.00056,   12.52305,    0.00053 
Ruprecht_147             , 1747095994824241864 ,    0.55145,    3.56870,    4.70700,    0.84572,    9.48001,   10.00000,   18.73660,    0.00148,   19.96782,    0.03651,   17.58216,    0.00826 
Ruprecht_147             , 1747095994958459594*, 9999.00000, 9999.00000, 9999.00000,    0.79376,    9.48001,   10.00000,   15.66794,    0.00050,   16.19585,    0.00163,   14.95931,    0.00119 
Ruprecht_147             , 1747095994824241868 ,    0.65303,    3.62070,    4.65400,    0.83702,    9.48001,   10.00000,   18.18930,    0.00111,   19.24830,    0.01932,   17.11150,    0.00553 
Ruprecht_147             , 1747095994958459598*, 9999.00000, 9999.00000, 9999.00000,    0.88424,    9.48001,   10.00000,   19.19612,    0.00164,   20.80518,    0.06564,   17.92655,    0.01150 
Ruprecht_147             , 1747095994824241875 ,    0.65486,    3.62180,    4.65400,    0.93324,    9.48001,   10.00000,   17.77404,    0.00093,   18.69514,    0.01200,   16.76413,    0.00416 
Ruprecht_147             , 1747095994958459605*, 9999.00000, 9999.00000, 9999.00000,    0.70383,    9.48001,   10.00000,   13.99564,    0.00046,   14.39622,    0.00069,   13.40706,    0.00063 
Ruprecht_147             , 1747095994824241879 ,    1.30170,    3.80100,    4.09500,    0.94775,    9.48001,   10.00000,   13.84571,    0.00055,   14.29803,    0.00067,   13.20776,    0.00060 
Ruprecht_147             , 1747095994958459609*, 9999.00000, 9999.00000, 9999.00000,    0.87358,    9.48001,   10.00000,   19.27172,    0.00173,   20.72049,    0.08130,   18.03526,    0.01174 
Ruprecht_147             , 1747095994824241886 ,    0.42430,    3.52830,    4.83100,    0.81093,    9.48001,   10.00000,   20.38037,    0.00480,   21.72780,    0.24251,   19.01872,    0.03110 
Ruprecht_147             , 1747095994824241890 ,    1.05106,    3.77780,    4.42300,    0.77491,    9.48001,   10.00000,   15.04562,    0.00057,   15.50499,    0.00109,   14.39875,    0.00090 
Ruprecht_147             , 1747095994958459620*, 9999.00000, 9999.00000, 9999.00000,    0.78112,    9.48001,   10.00000,   13.12587,    0.00045,   13.56051,    0.00056,   12.50558,    0.00053 
Ruprecht_147             , 1747095994958459626*, 9999.00000, 9999.00000, 9999.00000,    0.74341,    9.48001,   10.00000,   20.44261,    0.00418,   21.87678,    0.25527,   19.13835,    0.03267 
Ruprecht_147             , 1747095994958459629*, 9999.00000, 9999.00000, 9999.00000,    0.94635,    9.48001,   10.00000,   17.70439,    0.00075,   18.64497,    0.01175,   16.67715,    0.00385 
Ruprecht_147             , 1747095994958459632*, 9999.00000, 9999.00000, 9999.00000,    0.83913,    9.48001,   10.00000,   16.62679,    0.00056,   17.41787,    0.00398,   15.70530,    0.00189 
Ruprecht_147             , 1747095994958459635*, 9999.00000, 9999.00000, 9999.00000,    0.86420,    9.48001,   10.00000,   19.96553,    0.00286,   21.57330,    0.16100,   18.58751,    0.02136 
Ruprecht_147             , 1747095994824241909 ,    0.59820,    3.59040,    4.67500,    0.78354,    9.48001,   10.00000,   19.17045,    0.00194,   20.43426,    0.06042,   17.97090,    0.01151 
Ruprecht_147             , 1747095994958459639*, 9999.00000, 9999.00000, 9999.00000,    0.73902,    9.48001,   10.00000,   16.33648,    0.00054,   16.95054,    0.00299,   15.54785,    0.00162 
Ruprecht_147             , 1747095994824241913 ,    0.95640,    3.75310,    4.51200,    0.89442,    9.48001,   10.00000,   15.65802,    0.00059,   16.19579,    0.00164,   14.93923,    0.00117 
Ruprecht_147             , 1747095994824241914 ,    0.46266,    3.53820,    4.79300,    0.83858,    9.48001,   10.00000,   19.84869,    0.00313,   21.28748,    0.13226,   18.58958,    0.01977 
Ruprecht_147             , 1747095994958459644*, 9999.00000, 9999.00000, 9999.00000,    0.70644,    9.48001,   10.00000,   19.18300,    0.00163,   20.55673,    0.06502,   17.95031,    0.01137 
Ruprecht_147             , 1747095994958459647*, 9999.00000, 9999.00000, 9999.00000,    0.98542,    9.48001,   10.00000,   20.03689,    0.00302,   21.68509,    0.18389,   18.70827,    0.02233 
Ruprecht_147             , 1747095994824241921 ,    1.07721,    3.78350,    4.39400,    0.87623,    9.48001,   10.00000,   15.12397,    0.00057,   15.60639,    0.00115,   14.45654,    0.00092 
Ruprecht_147             , 1747095994958459651*, 9999.00000, 9999.00000, 9999.00000,    0.75540,    9.48001,   10.00000,   17.30565,    0.00066,   18.11228,    0.00710,   16.37436,    0.00308 
Ruprecht_147             , 1747095994958459654*, 9999.00000, 9999.00000, 9999.00000,    0.89439,    9.48001,   10.00000,   15.32356,    0.00048,   15.83818,    0.00132,   14.62236,    0.00099 
Ruprecht_147             , 1747095994824241931 ,    0.60012,    3.59130,    4.67400,    1.01582,    9.48001,   10.00000,   18.73194,    0.00148,   19.94743,    0.03669,   17.58351,    0.00821 
Ruprecht_147             , 1747095994824241932 ,    0.40613,    3.52400,    4.84900,    0.86469,    9.48001,   10.00000,   20.25947,    0.00434,   21.79019,    0.21263,   18.99720,    0.02795 
Ruprecht_147             , 1747095994958459662*, 9999.00000, 9999.00000, 9999.00000,    0.93441,    9.48001,   10.00000,   19.02355,    0.00147,   20.32110,    0.05261,   17.81498,    0.01015 
