#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
Ruprecht_147             , 1747095994824174179 ,    0.21705,    3.48090,    5.01500,    0.46363,    9.48001,    6.50515,   18.48148,   20.43388,   17.08854 
Ruprecht_147             , 1747095994824174180 ,    0.29763,    3.50150,    4.94700,    0.41602,    9.48001,    6.50515,   17.96077,   19.76145,   16.60387 
Ruprecht_147             , 1747095994824174181 ,    0.23429,    3.48660,    5.00100,    0.45946,    9.48001,    6.50515,   18.70877,   20.73832,   17.29935 
Ruprecht_147             , 1747095994824174182 ,    0.17979,    3.46590,    5.05200,    0.44338,    9.48001,    6.50515,   19.27385,   21.50940,   17.82563 
Ruprecht_147             , 1747095994824174183 ,    0.41134,    3.52520,    4.84400,    0.40351,    9.48001,    6.50515,   16.49605,   17.97216,   15.23596 
Ruprecht_147             , 1747095994824174184 ,    0.22557,    3.48370,    5.00800,    0.43347,    9.48001,    6.50515,   18.57574,   20.55726,   17.17644 
Ruprecht_147             , 1747095994958391914*, 9999.00000, 9999.00000, 9999.00000,    0.44152,    9.48001,    6.50515,   15.96886,   17.49854,   14.69064 
Ruprecht_147             , 1747095994958391914A,    0.43440,    3.53080,    4.82100,    0.44152,    9.48001,    6.50515,   16.72768,   18.25871,   15.44902 
Ruprecht_147             , 1747095994958391914B,    0.43300,    3.58200,    4.85000,    0.44152,    9.48001,    6.50515,   16.71522,   18.24357,   15.43744 
Ruprecht_147             , 1747095994958391917*, 9999.00000, 9999.00000, 9999.00000,    0.41398,    9.48001,    6.50515,   12.74392,   13.31058,   11.99661 
Ruprecht_147             , 1747095994958391917A,    0.83217,    3.71040,    4.59500,    0.41398,    9.48001,    6.50515,   12.75838,   13.31572,   12.02135 
Ruprecht_147             , 1747095994958391917B,    0.34300,    3.53500,    4.39400,    0.41398,    9.48001,    6.50515,   17.44049,   19.12526,   16.11477 
Ruprecht_147             , 1747095994824174191 ,    0.29468,    3.50090,    4.94900,    0.40156,    9.48001,    6.50515,   17.92287,   19.71263,   16.56876 
Ruprecht_147             , 1747095994824174192 ,    0.22499,    3.48350,    5.00900,    0.40470,    9.48001,    6.50515,   18.54936,   20.51920,   17.15259 
Ruprecht_147             , 1747095994958391922*, 9999.00000, 9999.00000, 9999.00000,    0.42462,    9.48001,    6.50515,   19.18932,   21.64419,   17.70592 
Ruprecht_147             , 1747095994958391922A,    0.19582,    3.47340,    5.03400,    0.42462,    9.48001,    6.50515,   19.55631,   21.90008,   18.09032 
Ruprecht_147             , 1747095994958391922B,    0.13100,    3.49900,    4.22500,    0.42462,    9.48001,    6.50515,   20.54532,   23.33882,   19.01982 
Ruprecht_147             , 1747095994824174196 ,    0.41947,    3.52720,    4.83600,    0.41478,    9.48001,    6.50515,   16.57635,   18.07113,   15.30983 
Ruprecht_147             , 1747095994824174197 ,    0.21740,    3.48110,    5.01500,    0.38401,    9.48001,    6.50515,   18.43431,   20.36335,   17.04659 
Ruprecht_147             , 1747095994824174198 ,    0.12856,    3.43150,    5.12200,    0.47541,    9.48001,    6.50515,   20.48758,   23.25517,   18.96501 
Ruprecht_147             , 1747095994824174199 ,    0.62531,    3.60540,    4.66500,    0.44945,    9.48001,    6.50515,   14.56647,   15.55330,   13.52453 
Ruprecht_147             , 1747095994958391929*, 9999.00000, 9999.00000, 9999.00000,    0.37772,    9.48001,    6.50515,   17.06358,   18.72442,   15.74366 
Ruprecht_147             , 1747095994958391929A,    0.38770,    3.51970,    4.86500,    0.37772,    9.48001,    6.50515,   17.14191,   18.75945,   15.83593 
Ruprecht_147             , 1747095994958391929B,    0.14500,    3.50400,    4.91700,    0.37772,    9.48001,    6.50515,   19.95697,   22.47015,   18.46617 
Ruprecht_147             , 1747095994824174203 ,    0.16272,    3.45790,    5.07000,    0.39477,    9.48001,    6.50515,   18.92641,   21.02641,   17.50291 
Ruprecht_147             , 1747095994824174204 ,    0.88964,    3.73160,    4.56000,    0.44221,    9.48001,    6.50515,   12.28415,   12.77955,   11.60378 
Ruprecht_147             , 1747095994824174205 ,    0.69798,    3.64660,    4.64400,    0.52036,    9.48001,    6.50515,   14.40276,   15.34816,   13.38466 
Ruprecht_147             , 1747095994824174206 ,    0.12778,    3.43070,    5.12400,    0.34076,    9.48001,    6.50515,   20.37882,   23.08536,   18.86336 
Ruprecht_147             , 1747095994824174207 ,    0.21118,    3.47900,    5.02000,    0.45493,    9.48001,    6.50515,   18.39706,   20.32022,   17.01067 
Ruprecht_147             , 1747095994958391937*, 9999.00000, 9999.00000, 9999.00000,    0.40046,    9.48001,    6.50515,   18.18591,   20.27741,   16.76387 
Ruprecht_147             , 1747095994958391937A,    0.23621,    3.48720,    4.99900,    0.40046,    9.48001,    6.50515,   18.69633,   20.71596,   17.28897 
Ruprecht_147             , 1747095994958391937B,    0.18000,    3.51500,    4.90300,    0.40046,    9.48001,    6.50515,   19.25062,   21.47357,   17.80458 
Ruprecht_147             , 1747095994824174211 ,    0.15972,    3.45640,    5.07400,    0.42553,    9.48001,    6.50515,   19.84599,   22.31573,   18.36124 
Ruprecht_147             , 1747095994824174212 ,    0.33308,    3.50840,    4.91400,    0.40600,    9.48001,    6.50515,   17.34660,   19.01271,   16.02624 
Ruprecht_147             , 1747095994824174213 ,    0.43354,    3.53060,    4.82200,    0.38178,    9.48001,    6.50515,   16.67877,   18.19076,   15.40644 
Ruprecht_147             , 1747095994824174214 ,    0.13110,    3.43400,    5.11800,    0.38956,    9.48001,    6.50515,   20.52787,   23.31074,   19.00357 
Ruprecht_147             , 1747095994824174215 ,    0.24433,    3.48990,    4.99300,    0.48494,    9.48001,    6.50515,   18.85834,   20.94219,   17.43799 
Ruprecht_147             , 1747095994824174216 ,    0.15808,    3.45540,    5.07600,    0.42503,    9.48001,    6.50515,   19.80577,   22.25726,   18.32361 
Ruprecht_147             , 1747095994958391946*, 9999.00000, 9999.00000, 9999.00000,    0.41579,    9.48001,    6.50515,   17.43261,   19.23652,   16.07401 
Ruprecht_147             , 1747095994958391946A,    0.26464,    3.49480,    4.97500,    0.41579,    9.48001,    6.50515,   17.64349,   19.37178,   16.30566 
Ruprecht_147             , 1747095994958391946B,    0.18300,    3.51000,    4.21100,    0.41579,    9.48001,    6.50515,   19.31558,   21.56481,   17.86502 
Ruprecht_147             , 1747095994958391949*, 9999.00000, 9999.00000, 9999.00000,    0.31595,    9.48001,    6.50515,   17.22144,   18.95884,   15.88027 
Ruprecht_147             , 1747095994958391949A,    0.34906,    3.51110,    4.89500,    0.31595,    9.48001,    6.50515,   17.42833,   19.09367,   16.10819 
Ruprecht_147             , 1747095994958391949B,    0.17600,    3.50900,    4.21900,    0.31595,    9.48001,    6.50515,   19.12320,   21.29044,   17.68707 
Ruprecht_147             , 1747095994824174223 ,    0.29779,    3.50150,    4.94600,    0.45821,    9.48001,    6.50515,   17.99026,   19.80423,   16.62999 
Ruprecht_147             , 1747095994958391953*, 9999.00000, 9999.00000, 9999.00000,    0.49170,    9.48001,    6.50515,   10.62588,   11.02764,   10.03852 
Ruprecht_147             , 1747095994958391953A,    1.08023,    3.78410,    4.39100,    0.49170,    9.48001,    6.50515,   11.06392,   11.44371,   10.50035 
Ruprecht_147             , 1747095994958391953B,    0.95600,    3.73500,    4.55200,    0.49170,    9.48001,    6.50515,   11.82306,   12.27044,   11.18938 
Ruprecht_147             , 1747095994958391956*, 9999.00000, 9999.00000, 9999.00000,    0.43635,    9.48001,    6.50515,   19.11167,   21.52335,   17.63447 
Ruprecht_147             , 1747095994958391956A,    0.13082,    3.43380,    5.11800,    0.43635,    9.48001,    6.50515,   20.54598,   23.34046,   19.02037 
Ruprecht_147             , 1747095994958391956B,    0.08600,    3.41900,    5.30000,    0.43635,    9.48001,    6.50515,   19.44870,   21.74888,   17.98967 
Ruprecht_147             , 1747095994824174230 ,    1.11358,    3.79070,    4.35200,    0.47146,    9.48001,    6.50515,   10.97385,   11.34453,   10.42015 
Ruprecht_147             , 1747095994824174231 ,    0.20104,    3.47570,    5.02800,    0.42774,    9.48001,    6.50515,   18.24295,   20.11223,   16.86912 
Ruprecht_147             , 1747095994824174232 ,    0.32176,    3.50640,    4.92600,    0.47249,    9.48001,    6.50515,   18.22889,   20.10050,   16.85451 
Ruprecht_147             , 1747095994824174233 ,    0.20240,    3.47610,    5.02700,    0.36056,    9.48001,    6.50515,   18.21701,   20.07155,   16.84673 
Ruprecht_147             , 1747095994958391963*, 9999.00000, 9999.00000, 9999.00000,    0.47654,    9.48001,    6.50515,   14.74520,   15.86752,   13.62991 
Ruprecht_147             , 1747095994958391963A,    0.60310,    3.59300,    4.67300,    0.47654,    9.48001,    6.50515,   14.87478,   15.94725,   13.78659 
Ruprecht_147             , 1747095994958391963B,    0.37700,    3.56100,    4.88200,    0.47654,    9.48001,    6.50515,   17.11732,   18.74232,   15.80909 
Ruprecht_147             , 1747095994824174237 ,    0.15339,    3.45230,    5.08200,    0.38914,    9.48001,    6.50515,   19.66839,   22.05611,   18.19563 
Ruprecht_147             , 1747095994958391967*, 9999.00000, 9999.00000, 9999.00000,    0.42071,    9.48001,    6.50515,   18.58992,   20.71168,   17.16091 
Ruprecht_147             , 1747095994958391967A,    0.13001,    3.43290,    5.12000,    0.42071,    9.48001,    6.50515,   20.50721,   23.28153,   18.98388 
Ruprecht_147             , 1747095994958391967B,    0.07300,    3.20400,    5.36000,    0.42071,    9.48001,    6.50515,   18.79358,   20.81859,   17.38510 
Ruprecht_147             , 1747095994958391970*, 9999.00000, 9999.00000, 9999.00000,    0.36872,    9.48001,    6.50515,   18.29099,   20.37653,   16.86963 
