#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
Ruprecht_147             , 1747095994824227284 ,    0.29763,    3.50150,    4.94700,    0.72694,    9.48001,    9.51545,   21.17610,   23.07275,   19.79582 
Ruprecht_147             , 1747095994824227285 ,    0.41134,    3.52520,    4.84400,    0.70509,    9.48001,    9.51545,   19.71464,   21.27853,   18.42533 
Ruprecht_147             , 1747095994958445015*, 9999.00000, 9999.00000, 9999.00000,    0.77149,    9.48001,    9.51545,   19.20509,   20.83189,   17.89632 
Ruprecht_147             , 1747095994958445015A,    0.43440,    3.53080,    4.82100,    0.77149,    9.48001,    9.51545,   19.96387,   21.59204,   18.65468 
Ruprecht_147             , 1747095994958445015B,    0.43300,    3.58200,    4.85000,    0.77149,    9.48001,    9.51545,   19.95150,   21.57694,   18.64313 
Ruprecht_147             , 1747095994958445018*, 9999.00000, 9999.00000, 9999.00000,    0.72337,    9.48001,    9.51545,   16.00675,   16.64573,   15.19874 
Ruprecht_147             , 1747095994958445018A,    0.83217,    3.71040,    4.59500,    0.72337,    9.48001,    9.51545,   16.02183,   16.65098,   15.22371 
Ruprecht_147             , 1747095994958445018B,    0.34300,    3.53500,    4.39400,    0.72337,    9.48001,    9.51545,   20.65805,   22.43643,   19.30688 
Ruprecht_147             , 1747095994824227292 ,    0.29468,    3.50090,    4.94900,    0.70168,    9.48001,    9.51545,   21.13141,   23.01361,   19.75451 
Ruprecht_147             , 1747095994958445022*, 9999.00000, 9999.00000, 9999.00000,    0.74197,    9.48001,    9.51545,   22.39365,   24.95689,   20.89531 
Ruprecht_147             , 1747095994958445022A,    0.19582,    3.47340,    5.03400,    0.74197,    9.48001,    9.51545,   22.76293,   25.21311,   21.28096 
Ruprecht_147             , 1747095994958445022B,    0.13100,    3.49900,    4.22500,    0.74197,    9.48001,    9.51545,   23.74400,   26.65026,   22.20626 
Ruprecht_147             , 1747095994824227296 ,    0.41947,    3.52720,    4.83600,    0.72477,    9.48001,    9.51545,   19.80010,   21.38547,   18.50402 
Ruprecht_147             , 1747095994824227297 ,    0.62531,    3.60540,    4.66500,    0.78536,    9.48001,    9.51545,   17.82848,   18.90332,   16.73906 
Ruprecht_147             , 1747095994958445027*, 9999.00000, 9999.00000, 9999.00000,    0.66001,    9.48001,    9.51545,   20.26355,   22.00986,   18.91983 
Ruprecht_147             , 1747095994958445027A,    0.38770,    3.51970,    4.86500,    0.66001,    9.48001,    9.51545,   20.34323,   22.04510,   19.01270 
Ruprecht_147             , 1747095994958445027B,    0.14500,    3.50400,    4.91700,    0.66001,    9.48001,    9.51545,   23.13911,   25.74904,   21.63553 
Ruprecht_147             , 1747095994824227301 ,    0.88964,    3.73160,    4.56000,    0.77271,    9.48001,    9.51545,   15.56852,   16.13914,   14.81984 
Ruprecht_147             , 1747095994824227302 ,    0.69798,    3.64660,    4.64400,    0.90926,    9.48001,    9.51545,   17.70636,   18.75280,   16.63181 
Ruprecht_147             , 1747095994958445032*, 9999.00000, 9999.00000, 9999.00000,    0.69975,    9.48001,    9.51545,   21.38657,   23.57491,   19.94644 
Ruprecht_147             , 1747095994958445032A,    0.23621,    3.48720,    4.99900,    0.69975,    9.48001,    9.51545,   21.89866,   24.01395,   20.47222 
Ruprecht_147             , 1747095994958445032B,    0.18000,    3.51500,    4.90300,    0.69975,    9.48001,    9.51545,   22.44852,   24.77009,   20.98604 
Ruprecht_147             , 1747095994824227306 ,    0.33308,    3.50840,    4.91400,    0.70944,    9.48001,    9.51545,   20.56073,   22.31833,   19.21502 
Ruprecht_147             , 1747095994824227307 ,    0.43354,    3.53060,    4.82200,    0.66711,    9.48001,    9.51545,   19.88515,   21.48073,   18.58588 
Ruprecht_147             , 1747095994958445037*, 9999.00000, 9999.00000, 9999.00000,    0.72654,    9.48001,    9.51545,   20.64757,   22.54793,   19.26561 
Ruprecht_147             , 1747095994958445037A,    0.26464,    3.49480,    4.97500,    0.72654,    9.48001,    9.51545,   20.86071,   22.68374,   19.49817 
Ruprecht_147             , 1747095994958445037B,    0.18300,    3.51000,    4.21100,    0.72654,    9.48001,    9.51545,   22.52007,   24.87211,   21.05278 
