#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
ASCC_21                  , 1891097903137670820 ,    0.89707,    3.63660,    4.29400,    0.78834,    6.94988,    9.51545,   16.28910,   17.23878,   15.26849 
ASCC_21                  , 1891097903271888550*, 9999.00000, 9999.00000, 9999.00000,    0.70738,    6.94988,    9.51545,   13.71270,   14.23636,   13.00171 
ASCC_21                  , 1891097903271888550A,    1.42923,    3.74670,    4.15900,    0.70738,    6.94988,    9.51545,   13.74615,   14.25029,   13.05755 
ASCC_21                  , 1891097903271888550B,    0.62700,    3.59500,    4.42300,    0.70738,    6.94988,    9.51545,   17.50754,   18.97246,   16.25136 
ASCC_21                  , 1891097903137670824 ,    0.29115,    3.48060,    4.06900,    0.73427,    6.94988,    9.51545,   19.27491,   21.32981,   17.86032 
ASCC_21                  , 1891097903137670825 ,    1.37569,    3.73280,    4.20000,    0.64729,    6.94988,    9.51545,   14.16301,   14.70529,   13.43940 
ASCC_21                  , 1891097903271888555*, 9999.00000, 9999.00000, 9999.00000,    0.65339,    6.94988,    9.51545,   17.89325,   19.57624,   16.56652 
ASCC_21                  , 1891097903271888555A,    0.50090,    3.52510,    4.13900,    0.65339,    6.94988,    9.51545,   17.98220,   19.61109,   16.67280 
ASCC_21                  , 1891097903271888555B,    0.07300,    3.20400,    5.36000,    0.65339,    6.94988,    9.51545,   20.65388,   23.32754,   19.14238 
ASCC_21                  , 1891097903271888558*, 9999.00000, 9999.00000, 9999.00000,    0.84181,    6.94988,    9.51545,   18.48794,   20.45655,   17.09062 
ASCC_21                  , 1891097903271888558A,    0.39476,    3.50460,    4.10400,    0.84181,    6.94988,    9.51545,   18.72556,   20.60916,   17.34833 
ASCC_21                  , 1891097903271888558B,    0.20800,    3.51500,    4.29400,    0.84181,    6.94988,    9.51545,   20.25420,   22.66227,   18.77839 
ASCC_21                  , 1891097903271888561*, 9999.00000, 9999.00000, 9999.00000,    0.77480,    6.94988,    9.51545,   19.95664,   22.47719,   18.46434 
ASCC_21                  , 1891097903271888561A,    0.17522,    3.44240,    4.02200,    0.77480,    6.94988,    9.51545,   20.33006,   22.75882,   18.85119 
ASCC_21                  , 1891097903271888561B,    0.11200,    3.46000,    5.16000,    0.77480,    6.94988,    9.51545,   21.29683,   24.08008,   19.77248 
ASCC_21                  , 1891097903137670835 ,    0.19481,    3.45040,    4.03200,    0.82632,    6.94988,    9.51545,   20.08955,   22.43581,   18.62317 
ASCC_21                  , 1891097903271888565*, 9999.00000, 9999.00000, 9999.00000,    0.78886,    6.94988,    9.51545,   11.11230,   11.18627,   10.94521 
ASCC_21                  , 1891097903271888565A,    2.93950,    4.09660,    4.35700,    0.78886,    6.94988,    9.51545,   11.11338,   11.18648,   10.94847 
ASCC_21                  , 1891097903271888565B,    0.38200,    3.54500,    4.73000,    0.78886,    6.94988,    9.51545,   18.62185,   20.46845,   17.25350 
ASCC_21                  , 1891097903137670839 ,    0.33626,    3.49210,    4.08600,    0.68948,    6.94988,    9.51545,   18.82488,   20.72052,   17.44483 
ASCC_21                  , 1891097903137670840 ,    0.13926,    3.42500,    4.00300,    0.60572,    6.94988,    9.51545,   21.00358,   23.66441,   19.49365 
ASCC_21                  , 1891097903137670841 ,    0.14093,    3.42590,    4.00400,    0.70623,    6.94988,    9.51545,   20.99053,   23.65895,   19.47966 
ASCC_21                  , 1891097903271888571*, 9999.00000, 9999.00000, 9999.00000,    0.69152,    6.94988,    9.51545,   16.20499,   17.22820,   15.13806 
ASCC_21                  , 1891097903271888571A,    0.82228,    3.62610,    4.29500,    0.69152,    6.94988,    9.51545,   16.33500,   17.28859,   15.31210 
ASCC_21                  , 1891097903271888571B,    0.38500,    3.54600,    4.82900,    0.69152,    6.94988,    9.51545,   18.57378,   20.39522,   17.21164 
ASCC_21                  , 1891097903137670845 ,    0.19674,    3.45110,    4.03200,    0.77355,    6.94988,    9.51545,   20.07949,   22.41644,   18.61457 
ASCC_21                  , 1891097903271888575*, 9999.00000, 9999.00000, 9999.00000,    0.68092,    6.94988,    9.51545,   15.21183,   15.97831,   14.30348 
ASCC_21                  , 1891097903271888575A,    1.14489,    3.67990,    4.27600,    0.68092,    6.94988,    9.51545,   15.28912,   16.01101,   14.41878 
ASCC_21                  , 1891097903271888575B,    0.45600,    3.55500,    4.61300,    0.68092,    6.94988,    9.51545,   18.11928,   19.79759,   16.79541 
ASCC_21                  , 1891097903271888581*, 9999.00000, 9999.00000, 9999.00000,    0.74650,    6.94988,    9.51545,   18.49706,   20.49325,   17.09411 
ASCC_21                  , 1891097903271888581A,    0.33369,    3.49150,    4.08500,    0.74650,    6.94988,    9.51545,   18.84549,   20.75381,   17.46250 
ASCC_21                  , 1891097903271888581B,    0.23000,    3.51800,    4.22500,    0.74650,    6.94988,    9.51545,   19.90066,   22.17046,   18.44663 
ASCC_21                  , 1891097903271888584*, 9999.00000, 9999.00000, 9999.00000,    0.53722,    6.94988,    9.51545,   20.19474,   22.82623,   18.68844 
ASCC_21                  , 1891097903271888584A,    0.13645,    3.42390,    4.00200,    0.53722,    6.94988,    9.51545,   20.91700,   23.53791,   19.41204 
ASCC_21                  , 1891097903271888584B,    0.12700,    3.49500,    4.90900,    0.53722,    6.94988,    9.51545,   20.97850,   23.62130,   19.47079 
ASCC_21                  , 1891097903271888587*, 9999.00000, 9999.00000, 9999.00000,    0.77912,    6.94988,    9.51545,   20.44614,   23.21846,   18.92303 
ASCC_21                  , 1891097903271888587A,    0.11176,    3.41090,    3.98500,    0.77912,    6.94988,    9.51545,   21.29591,   24.08027,   19.77143 
ASCC_21                  , 1891097903271888587B,    0.09900,    3.48700,    4.41500,    0.77912,    6.94988,    9.51545,   21.10951,   23.87179,   19.58754 
ASCC_21                  , 1891097903271888590*, 9999.00000, 9999.00000, 9999.00000,    0.76807,    6.94988,    9.51545,   17.87537,   19.61441,   16.53353 
ASCC_21                  , 1891097903271888590A,    0.50125,    3.52520,    4.13900,    0.76807,    6.94988,    9.51545,   18.06149,   19.72521,   16.74182 
ASCC_21                  , 1891097903271888590B,    0.22700,    3.52500,    4.89000,    0.76807,    6.94988,    9.51545,   19.88196,   22.14740,   18.42866 
ASCC_21                  , 1891097903137670864 ,    0.18549,    3.44700,    4.02700,    0.73479,    6.94988,    9.51545,   20.45621,   22.92755,   18.97122 
ASCC_21                  , 1891097903137670865 ,    0.29978,    3.48300,    4.07200,    0.78446,    6.94988,    9.51545,   19.37494,   21.46969,   17.95246 
ASCC_21                  , 1891097903271888595*, 9999.00000, 9999.00000, 9999.00000,    0.71932,    6.94988,    9.51545,   11.16592,   11.24624,   10.98344 
ASCC_21                  , 1891097903271888595A,    2.70723,    4.07220,    4.36200,    0.71932,    6.94988,    9.51545,   11.20383,   11.26865,   11.05194 
ASCC_21                  , 1891097903271888595B,    1.22100,    3.79600,    4.39400,    0.71932,    6.94988,    9.51545,   14.82719,   15.47051,   14.01757 
ASCC_21                  , 1891097903137670869 ,    2.16237,    4.00200,    4.36200,    0.70278,    6.94988,    9.51545,   11.73111,   11.81718,   11.54611 
