#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,       sigG,         Bp,     sigBp,         Rp,      sigRp
UPK_53                   , 2243063188780243957 ,    0.10327,    3.39980,    5.10200,    0.09156,    8.65992,    5.00000,   19.30914,    0.00213,   22.35041,    0.29592,   17.77618,    0.00969 
UPK_53                   , 2243063188780243958 ,    0.27050,    3.49620,    4.97600,    0.08216,    8.65992,    5.00000,   16.38915,    0.00065,   18.12050,    0.00727,   15.04940,    0.00124 
UPK_53                   , 2243063188780243959 ,    0.14820,    3.44880,    5.06100,    0.09074,    8.65992,    5.00000,   18.12555,    0.00108,   20.48287,    0.06058,   16.65992,    0.00379 
UPK_53                   , 2243063188780243960 ,    0.23402,    3.48670,    5.00100,    0.08756,    8.65992,    5.00000,   17.16134,    0.00076,   19.13025,    0.01786,   15.75545,    0.00195 
UPK_53                   , 2243063188780243961 ,    1.15668,    3.79550,    4.43100,    0.07969,    8.65992,    5.00000,    9.17864,    0.00054,    9.45248,    0.00046,    8.73452,    0.00046 
UPK_53                   , 2243063188914461691*, 9999.00000, 9999.00000, 9999.00000,    0.10443,    8.65992,    5.00000,    8.09397,    0.00045,    8.27708,    0.00046,    7.76878,    0.00046 
UPK_53                   , 2243063188780243965 ,    0.13196,    3.43610,    5.07700,    0.09453,    8.65992,    5.00000,   18.73500,    0.00148,   21.38120,    0.13699,   17.21672,    0.00607 
UPK_53                   , 2243063188780243966 ,    0.21469,    3.48010,    5.01300,    0.09872,    8.65992,    5.00000,   16.90618,    0.00072,   18.82809,    0.01316,   15.52563,    0.00166 
UPK_53                   , 2243063188914461696A,    0.87334,    3.72090,    4.60500,    0.06720,    8.65992,    5.00000,   10.73143,    0.00054,   11.17135,    0.00046,   10.10419,    0.00046 
UPK_53                   , 2243063188914461696B,    0.45800,    3.57100,    4.81100,    0.06720,    8.65992,    5.00000,   14.41134,    0.00055,   15.70170,    0.00122,   13.22038,    0.00060 
UPK_53                   , 2243063188914461699*, 9999.00000, 9999.00000, 9999.00000,    0.08999,    8.65992,    5.00000,   17.89474,    0.00081,   20.55013,    0.07109,   16.39250,    0.00304 
UPK_53                   , 2243063188780243973 ,    0.17029,    3.46120,    5.04400,    0.09597,    8.65992,    5.00000,   17.34992,    0.00080,   19.38115,    0.02260,   15.93540,    0.00220 
