#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
UPK_53                   , 2243063188780341888 ,    1.15668,    3.79550,    4.43100,    0.13950,    8.65992,   10.00000,   14.23117,   14.51819,   13.77313 
UPK_53                   , 2243063188914559618*, 9999.00000, 9999.00000, 9999.00000,    0.18281,    8.65992,   10.00000,   13.16489,   13.36332,   12.81826 
UPK_53                   , 2243063188914559618A,    1.41071,    3.84340,    4.29100,    0.18281,    8.65992,   10.00000,   13.16680,   13.36393,   12.82265 
UPK_53                   , 2243063188914559618B,    0.43400,    3.56200,    4.82500,    0.18281,    8.65992,   10.00000,   20.05048,   21.48940,   18.80354 
UPK_53                   , 2243063188914559621*, 9999.00000, 9999.00000, 9999.00000,    0.11764,    8.65992,   10.00000,   15.73726,   16.20850,   15.07564 
UPK_53                   , 2243063188914559621A,    0.87334,    3.72090,    4.60500,    0.11764,    8.65992,   10.00000,   15.77347,   16.22515,   15.13551 
UPK_53                   , 2243063188914559621B,    0.45800,    3.57100,    4.81100,    0.11764,    8.65992,   10.00000,   19.44735,   20.75244,   18.25185 
UPK_53                   , 2243063188914559627*, 9999.00000, 9999.00000, 9999.00000,    0.16040,    8.65992,   10.00000,   20.65406,   22.29070,   19.34103 
UPK_53                   , 2243063188914559627A,    0.31621,    3.50610,    4.94600,    0.16040,    8.65992,   10.00000,   20.74296,   22.32982,   19.44641 
UPK_53                   , 2243063188914559627B,    0.12100,    3.49500,    4.56700,    0.16040,    8.65992,   10.00000,   23.41520,   25.91871,   21.92572 
UPK_53                   , 2243063188780341901 ,    1.83457,    3.93120,    4.23400,    0.12908,    8.65992,   10.00000,   12.02205,   12.06641,   11.90289 
UPK_53                   , 2243063188780341902 ,    0.37984,    3.52000,    4.89400,    0.12561,    8.65992,   10.00000,   20.42564,   21.93626,   19.15377 
UPK_53                   , 2243063188914559635*, 9999.00000, 9999.00000, 9999.00000,    0.14712,    8.65992,   10.00000,   11.87376,   11.92935,   11.73245 
UPK_53                   , 2243063188914559635A,    1.86949,    3.93620,    4.22500,    0.14712,    8.65992,   10.00000,   11.94123,   11.98025,   11.83076 
