#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,       sigG,         Bp,     sigBp,         Rp,      sigRp
Alessi_21                , 1882531157074057378 ,    0.44454,    3.52320,    4.64500,    0.26742,    7.82020,    8.01030,   17.85555,    0.00096,   19.42727,    0.02307,   16.56374,    0.00354 
Alessi_21                , 1882531157074057379 ,    0.14331,    3.44360,    4.61600,    0.23996,    7.82020,    8.01030,   20.05841,    0.00370,   22.97552,    0.33916,   18.58202,    0.02020 
Alessi_21                , 1882531157074057380 ,    0.34667,    3.50420,    4.65600,    0.26502,    7.82020,    8.01030,   18.28824,    0.00116,   19.97004,    0.03766,   16.96566,    0.00487 
Alessi_21                , 1882531157074057381 ,    0.27242,    3.48890,    4.64900,    0.25574,    7.82020,    8.01030,   18.74959,    0.00149,   20.61897,    0.06510,   17.38989,    0.00697 
Alessi_21                , 1882531157074057382 ,    1.71899,    3.91880,    4.33300,    0.23274,    7.82020,    8.01030,   10.49657,    0.00054,   10.57442,    0.00046,   10.32403,    0.00047 
Alessi_21                , 1882531157074057383 ,    0.71420,    3.66640,    4.61800,    0.30500,    7.82020,    8.01030,   14.86983,    0.00056,   15.52610,    0.00110,   14.05144,    0.00078 
Alessi_21                , 1882531157074057384 ,    0.15953,    3.45190,    4.62300,    0.20970,    7.82020,    8.01030,   20.32921,    0.00458,   23.09652,    0.47754,   18.87013,    0.02530 
Alessi_21                , 1882531157074057385 ,    1.07906,    3.77630,    4.50100,    0.25002,    7.82020,    8.01030,   12.84680,    0.00054,   13.20258,    0.00053,   12.31073,    0.00052 
Alessi_21                , 1882531157208275115*, 9999.00000, 9999.00000, 9999.00000,    0.25466,    7.82020,    8.01030,   16.92527,    0.00060,   18.45545,    0.00800,   15.64583,    0.00191 
Alessi_21                , 1882531157208275118A,    0.80685,    3.70060,    4.64000,    0.23878,    7.82020,    8.01030,   14.20893,    0.00055,   14.72688,    0.00077,   13.50465,    0.00065 
Alessi_21                , 1882531157208275118B,    0.33000,    3.53500,    4.51700,    0.23878,    7.82020,    8.01030,   18.49637,    0.00129,   20.32366,    0.04776,   17.14383,    0.00571 
Alessi_21                , 1882531157074057392 ,    0.19888,    3.46820,    4.63500,    0.22497,    7.82020,    8.01030,   19.47490,    0.00239,   21.66942,    0.15934,   18.08653,    0.01243 
Alessi_21                , 1882531157208275122*, 9999.00000, 9999.00000, 9999.00000,    0.26022,    7.82020,    8.01030,   16.79772,    0.00058,   18.18092,    0.00750,   15.57151,    0.00173 
Alessi_21                , 1882531157074057396 ,    0.22768,    3.47690,    4.64200,    0.21693,    7.82020,    8.01030,   19.19904,    0.00197,   21.16826,    0.11252,   17.80445,    0.00993 
Alessi_21                , 1882531157074057397 ,    0.16675,    3.45490,    4.62500,    0.24902,    7.82020,    8.01030,   19.59826,    0.00261,   21.44978,    0.18746,   18.17695,    0.01378 
Alessi_21                , 1882531157074057398 ,    0.44251,    3.52280,    4.64500,    0.22828,    7.82020,    8.01030,   17.81799,    0.00095,   19.38996,    0.02196,   16.53075,    0.00344 
Alessi_21                , 1882531157074057399 ,    0.28361,    3.49150,    4.65100,    0.26062,    7.82020,    8.01030,   18.84440,    0.00158,   20.68556,    0.07302,   17.47067,    0.00750 
Alessi_21                , 1882531157208275129A,    1.87335,    3.95080,    4.34100,    0.19485,    7.82020,    8.01030,   10.16967,    0.00054,   10.20134,    0.00046,   10.07277,    0.00047 
Alessi_21                , 1882531157208275129B,    0.83300,    3.66900,    4.60200,    0.19485,    7.82020,    8.01030,   14.33810,    0.00055,   14.87304,    0.00081,   13.62069,    0.00067 
Alessi_21                , 1882531157208275132*, 9999.00000, 9999.00000, 9999.00000,    0.25154,    7.82020,    8.01030,   12.96626,    0.00045,   13.37930,    0.00054,   12.36029,    0.00052 
Alessi_21                , 1882531157074057406 ,    0.69249,    3.65400,    4.60000,    0.23339,    7.82020,    8.01030,   15.03230,    0.00057,   15.74362,    0.00124,   14.16929,    0.00081 
Alessi_21                , 1882531157208275136*, 9999.00000, 9999.00000, 9999.00000,    0.25881,    7.82020,    8.01030,   10.44470,    0.00045,   10.51764,    0.00046,   10.28165,    0.00047 
Alessi_21                , 1882531157074057410 ,    0.99641,    3.75720,    4.55200,    0.24587,    7.82020,    8.01030,   13.33694,    0.00054,   13.74401,    0.00058,   12.74413,    0.00055 
Alessi_21                , 1882531157074057411 ,    0.38506,    3.51150,    4.65500,    0.23247,    7.82020,    8.01030,   18.09462,    0.00106,   19.70170,    0.03008,   16.77866,    0.00421 
Alessi_21                , 1882531157074057412 ,    0.13502,    3.43900,    4.61200,    0.21162,    7.82020,    8.01030,   20.36914,    0.00471,   22.44196,    0.50031,   18.89041,    0.02608 
Alessi_21                , 1882531157074057413 ,    5.79407,    4.19440,    3.64200,    0.26314,    7.82020,    8.01030,    6.11042,    0.00054,    6.06401,    0.00046,    6.15039,    0.00047 
Alessi_21                , 1882531157208275143*, 9999.00000, 9999.00000, 9999.00000,    0.24541,    7.82020,    8.01030,   18.93097,    0.00139,   20.96689,    0.08951,   17.51861,    0.00787 
Alessi_21                , 1882531157074057417 ,    0.23621,    3.47950,    4.64300,    0.20973,    7.82020,    8.01030,   19.27980,    0.00209,   21.44051,    0.12481,   17.87925,    0.01062 
Alessi_21                , 1882531157074057418 ,    0.15539,    3.44980,    4.62100,    0.26147,    7.82020,    8.01030,   20.28878,    0.00443,   21.92529,    0.45484,   18.79717,    0.02443 
Alessi_21                , 1882531157074057419 ,    0.20148,    3.46910,    4.63600,    0.22172,    7.82020,    8.01030,   18.93015,    0.00166,   20.70102,    0.08059,   17.54889,    0.00801 
Alessi_21                , 1882531157208275149A,    0.35004,    3.50480,    4.65600,    0.19520,    7.82020,    8.01030,   17.85020,    0.00096,   19.39439,    0.02269,   16.56980,    0.00353 
Alessi_21                , 1882531157208275149B,    0.16900,    3.51200,    4.91900,    0.19520,    7.82020,    8.01030,   19.59436,    0.00261,   21.67023,    0.18627,   18.17913,    0.01376 
Alessi_21                , 1882531157208275152*, 9999.00000, 9999.00000, 9999.00000,    0.25106,    7.82020,    8.01030,   19.03983,    0.00149,   21.12289,    0.08555,   17.61871,    0.00891 
Alessi_21                , 1882531157074057426 ,    1.11392,    3.78440,    4.47800,    0.19112,    7.82020,    8.01030,   12.51405,    0.00054,   12.82933,    0.00050,   12.02236,    0.00050 
Alessi_21                , 1882531157074057427 ,    0.13312,    3.43790,    4.61100,    0.22547,    7.82020,    8.01030,   20.76281,    0.00649,   22.53442,    0.82767,   19.28604,    0.03630 
Alessi_21                , 1882531157074057428 ,    0.15331,    3.44870,    4.62000,    0.25835,    7.82020,    8.01030,   20.25250,    0.00429,   22.31038,    0.43263,   18.77094,    0.02365 
Alessi_21                , 1882531157074057429 ,    0.46359,    3.52770,    4.63800,    0.21545,    7.82020,    8.01030,   17.50050,    0.00084,   18.98990,    0.01533,   16.24187,    0.00275 
Alessi_21                , 1882531157074057430 ,    0.16060,    3.45240,    4.62300,    0.24819,    7.82020,    8.01030,   19.50934,    0.00245,   21.80639,    0.16743,   18.09947,    0.01282 
Alessi_21                , 1882531157074057431 ,    0.11449,    3.42530,    4.60100,    0.23179,    7.82020,    8.01030,   20.97729,    0.00791,        NaN,    1.13381,   19.48473,    0.04433 
Alessi_21                , 1882531157208275161*, 9999.00000, 9999.00000, 9999.00000,    0.22480,    7.82020,    8.01030,   13.52651,    0.00045,   13.96227,    0.00061,   12.90144,    0.00056 
Alessi_21                , 1882531157074057435 ,    1.05572,    3.77120,    4.51700,    0.26797,    7.82020,    8.01030,   12.74634,    0.00054,   13.09548,    0.00052,   12.21716,    0.00051 
Alessi_21                , 1882531157074057436 ,    1.00654,    3.75970,    4.54600,    0.24195,    7.82020,    8.01030,   12.97613,    0.00054,   13.34393,    0.00054,   12.42684,    0.00052 
Alessi_21                , 1882531157074057437 ,    0.42805,    3.51990,    4.64800,    0.24013,    7.82020,    8.01030,   17.73378,    0.00092,   19.24428,    0.01999,   16.44775,    0.00324 
Alessi_21                , 1882531157208275167*, 9999.00000, 9999.00000, 9999.00000,    0.25756,    7.82020,    8.01030,   17.81709,    0.00079,   19.51969,    0.02323,   16.48377,    0.00339 
Alessi_21                , 1882531157074057441 ,    0.42225,    3.51870,    4.65000,    0.20125,    7.82020,    8.01030,   17.67041,    0.00089,   19.19822,    0.01852,   16.39591,    0.00310 
Alessi_21                , 1882531157074057442 ,    0.73198,    3.67540,    4.63700,    0.22366,    7.82020,    8.01030,   14.91233,    0.00057,   15.58484,    0.00114,   14.07945,    0.00079 
Alessi_21                , 1882531157074057443 ,    0.29492,    3.49410,    4.65300,    0.26892,    7.82020,    8.01030,   18.94072,    0.00168,   20.76146,    0.08225,   17.56801,    0.00809 
Alessi_21                , 1882531157208275173*, 9999.00000, 9999.00000, 9999.00000,    0.27531,    7.82020,    8.01030,   18.11621,    0.00090,   19.99901,    0.02899,   16.74519,    0.00436 
Alessi_21                , 1882531157074057447 ,    1.19206,    3.80120,    4.42600,    0.22310,    7.82020,    8.01030,   12.39228,    0.00054,   12.70179,    0.00050,   11.90858,    0.00050 
Alessi_21                , 1882531157208275177*, 9999.00000, 9999.00000, 9999.00000,    0.19243,    7.82020,    8.01030,    9.73374,    0.00045,    9.72922,    0.00046,    9.69640,    0.00047 
Alessi_21                , 1882531157074057451 ,    0.28189,    3.49110,    4.65100,    0.23368,    7.82020,    8.01030,   18.81282,    0.00155,   20.50429,    0.07010,   17.45711,    0.00732 
Alessi_21                , 1882531157074057452 ,    0.49853,    3.53520,    4.62900,    0.21674,    7.82020,    8.01030,   17.39019,    0.00081,   18.81773,    0.01356,   16.14114,    0.00256 
Alessi_21                , 1882531157074057453 ,    0.22939,    3.47740,    4.64200,    0.24873,    7.82020,    8.01030,   19.23372,    0.00203,   21.36686,    0.11831,   17.85026,    0.01024 
Alessi_21                , 1882531157208275183*, 9999.00000, 9999.00000, 9999.00000,    0.18632,    7.82020,    8.01030,   14.32487,    0.00046,   14.87218,    0.00083,   13.59397,    0.00066 
Alessi_21                , 1882531157074057457 ,    0.15939,    3.45180,    4.62300,    0.26361,    7.82020,    8.01030,   20.36504,    0.00469,   22.50376,    0.49909,   18.87020,    0.02595 
Alessi_21                , 1882531157208275187A,    0.93620,    3.74040,    4.58500,    0.21752,    7.82020,    8.01030,   13.55420,    0.00054,   13.98555,    0.00061,   12.93824,    0.00057 
Alessi_21                , 1882531157208275187B,    0.65000,    3.62600,    4.66900,    0.21752,    7.82020,    8.01030,   15.56139,    0.00059,   16.44844,    0.00195,   14.57790,    0.00097 
Alessi_21                , 1882531157074057461 ,    4.55562,    4.19290,    4.09000,    0.26301,    7.82020,    8.01030,    7.50796,    0.00054,    7.45953,    0.00046,    7.54605,    0.00047 
Alessi_21                , 1882531157208275191A,    0.54608,    3.54890,    4.61600,    0.23923,    7.82020,    8.01030,   17.10490,    0.00075,   18.48421,    0.00989,   15.88142,    0.00212 
Alessi_21                , 1882531157208275191B,    0.25700,    3.53100,    4.90000,    0.23923,    7.82020,    8.01030,   18.61488,    0.00138,   20.41935,    0.05510,   17.26450,    0.00627 
Alessi_21                , 1882531157208275194*, 9999.00000, 9999.00000, 9999.00000,    0.21108,    7.82020,    8.01030,   17.48546,    0.00070,   19.01689,    0.01643,   16.21026,    0.00266 
Alessi_21                , 1882531157208275197*, 9999.00000, 9999.00000, 9999.00000,    0.28679,    7.82020,    8.01030,   18.15685,    0.00091,   20.06360,    0.03157,   16.78908,    0.00444 
Alessi_21                , 1882531157074057471 ,    3.06469,    4.09710,    4.27500,    0.21986,    7.82020,    8.01030,    8.79167,    0.00054,    8.75912,    0.00046,    8.80233,    0.00047 
Alessi_21                , 1882531157208275201*, 9999.00000, 9999.00000, 9999.00000,    0.26316,    7.82020,    8.01030,   10.03316,    0.00045,   10.05775,    0.00046,    9.94666,    0.00047 
Alessi_21                , 1882531157208275204*, 9999.00000, 9999.00000, 9999.00000,    0.20121,    7.82020,    8.01030,   15.04151,    0.00047,   15.80101,    0.00136,   14.14162,    0.00079 
Alessi_21                , 1882531157208275207*, 9999.00000, 9999.00000, 9999.00000,    0.29952,    7.82020,    8.01030,   14.79962,    0.00047,   15.47121,    0.00113,   13.96369,    0.00073 
Alessi_21                , 1882531157074057481 ,    0.52129,    3.54140,    4.62300,    0.21828,    7.82020,    8.01030,   16.90295,    0.00071,   18.22704,    0.00790,   15.70212,    0.00187 
Alessi_21                , 1882531157208275211*, 9999.00000, 9999.00000, 9999.00000,    0.22115,    7.82020,    8.01030,   17.68176,    0.00075,   19.35708,    0.01836,   16.35373,    0.00315 
Alessi_21                , 1882531157208275214*, 9999.00000, 9999.00000, 9999.00000,    0.23062,    7.82020,    8.01030,   18.13571,    0.00090,   19.90701,    0.03039,   16.77131,    0.00440 
Alessi_21                , 1882531157208275217*, 9999.00000, 9999.00000, 9999.00000,    0.23949,    7.82020,    8.01030,   18.94878,    0.00140,   21.12385,    0.07487,   17.50634,    0.00835 
Alessi_21                , 1882531157208275220*, 9999.00000, 9999.00000, 9999.00000,    0.20254,    7.82020,    8.01030,   17.80907,    0.00079,   19.53025,    0.02137,   16.47091,    0.00343 
Alessi_21                , 1882531157074057494 ,    0.22337,    3.47560,    4.64100,    0.22140,    7.82020,    8.01030,   19.15538,    0.00192,   21.05912,    0.10686,   17.76278,    0.00960 
Alessi_21                , 1882531157074057495 ,    0.23124,    3.47800,    4.64200,    0.20728,    7.82020,    8.01030,   19.22823,    0.00201,   21.27521,    0.11682,   17.82696,    0.01018 
Alessi_21                , 1882531157074057496 ,    0.14573,    3.44480,    4.61700,    0.25695,    7.82020,    8.01030,   20.11174,    0.00386,   21.56509,    0.36369,   18.69176,    0.02112 
