#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,       sigG,         Bp,     sigBp,         Rp,      sigRp
UPK_53                   , 2243063188780267497 ,    0.27050,    3.49620,    4.97600,    0.24302,    8.65992,    6.50515,   18.00314,    0.00102,   19.78237,    0.03174,   16.64946,    0.00378 
UPK_53                   , 2243063188780267498 ,    0.14820,    3.44880,    5.06100,    0.26840,    8.65992,    6.50515,   19.73942,    0.00289,   21.80578,    0.28138,   18.27588,    0.01491 
UPK_53                   , 2243063188780267499 ,    0.23402,    3.48670,    5.00100,    0.25900,    8.65992,    6.50515,   18.77596,    0.00152,   20.69821,    0.08129,   17.35876,    0.00682 
UPK_53                   , 2243063188780267500 ,    1.15668,    3.79550,    4.43100,    0.23571,    8.65992,    6.50515,   10.82090,    0.00054,   11.12872,    0.00046,   10.33814,    0.00046 
UPK_53                   , 2243063188914485230*, 9999.00000, 9999.00000, 9999.00000,    0.30889,    8.65992,    6.50515,    9.78405,    0.00045,   10.00765,    0.00046,    9.40299,    0.00046 
UPK_53                   , 2243063188780267504 ,    0.13196,    3.43610,    5.07700,    0.27961,    8.65992,    6.50515,   20.35314,    0.00467,   22.37102,    0.64240,   18.76600,    0.02496 
UPK_53                   , 2243063188780267505 ,    0.21469,    3.48010,    5.01300,    0.29200,    8.65992,    6.50515,   18.53614,    0.00132,   20.61389,    0.06061,   17.14386,    0.00566 
UPK_53                   , 2243063188914485235A,    0.87334,    3.72090,    4.60500,    0.19877,    8.65992,    6.50515,   12.34659,    0.00054,   12.81652,    0.00050,   11.69181,    0.00049 
UPK_53                   , 2243063188914485235B,    0.45800,    3.57100,    4.81100,    0.19877,    8.65992,    6.50515,   16.01054,    0.00062,   17.33195,    0.00379,   14.80483,    0.00109 
UPK_53                   , 2243063188914485238*, 9999.00000, 9999.00000, 9999.00000,    0.26618,    8.65992,    6.50515,   19.50390,    0.00204,   22.79614,    0.33028,   17.98280,    0.01159 
UPK_53                   , 2243063188780267512 ,    0.17029,    3.46120,    5.04400,    0.28388,    8.65992,    6.50515,   18.97459,    0.00171,   21.38366,    0.10483,   17.53597,    0.00799 
UPK_53                   , 2243063188914485242A,    0.31621,    3.50610,    4.94600,    0.27101,    8.65992,    6.50515,   17.32334,    0.00080,   18.91272,    0.01492,   16.01478,    0.00233 
UPK_53                   , 2243063188914485242B,    0.12100,    3.49500,    4.56700,    0.27101,    8.65992,    6.50515,   19.98389,    0.00350,   22.38059,    0.39189,   18.50750,    0.01835 
UPK_53                   , 2243063188780267516 ,    0.13195,    3.43600,    5.07700,    0.25297,    8.65992,    6.50515,   20.33412,    0.00461,   23.38293,    0.62727,   18.82693,    0.02462 
UPK_53                   , 2243063188780267517 ,    0.13251,    3.43660,    5.07600,    0.24413,    8.65992,    6.50515,   20.33527,    0.00466,   23.34483,    0.63825,   18.83790,    0.02490 
UPK_53                   , 2243063188780267518 ,    0.14483,    3.44660,    5.06400,    0.24735,    8.65992,    6.50515,   19.64407,    0.00270,   22.45341,    0.24859,   18.16444,    0.01381 
UPK_53                   , 2243063188780267519 ,    0.22163,    3.48240,    5.00900,    0.23282,    8.65992,    6.50515,   18.59512,    0.00137,   20.49775,    0.06460,   17.19127,    0.00591 
UPK_53                   , 2243063188780267520 ,    1.83457,    3.93120,    4.23400,    0.21809,    8.65992,    6.50515,    8.61029,    0.00054,    8.67198,    0.00046,    8.46477,    0.00047 
UPK_53                   , 2243063188780267521 ,    0.20708,    3.47750,    5.01800,    0.26879,    8.65992,    6.50515,   18.41915,    0.00124,   20.34881,    0.05230,   17.03638,    0.00517 
UPK_53                   , 2243063188780267522 ,    0.37984,    3.52000,    4.89400,    0.21223,    8.65992,    6.50515,   16.99068,    0.00073,   18.51899,    0.01033,   15.70753,    0.00188 
UPK_53                   , 2243063188780267523 ,    0.23171,    3.48590,    5.00200,    0.20239,    8.65992,    6.50515,   18.70805,    0.00146,   20.68628,    0.07442,   17.31481,    0.00648 
UPK_53                   , 2243063188780267524 ,    0.16284,    3.45780,    5.04900,    0.23145,    8.65992,    6.50515,   18.80946,    0.00155,   20.85328,    0.08481,   17.40332,    0.00702 
UPK_53                   , 2243063188914485257*, 9999.00000, 9999.00000, 9999.00000,    0.24857,    8.65992,    6.50515,    8.47306,    0.00045,    8.54870,    0.00046,    8.30214,    0.00047 
UPK_53                   , 2243063188780267531 ,    0.12239,    3.42720,    5.08900,    0.24828,    8.65992,    6.50515,   20.02245,    0.00358,   22.96569,    0.40860,   18.55700,    0.01885 
UPK_53                   , 2243063188914485261*, 9999.00000, 9999.00000, 9999.00000,    0.24289,    8.65992,    6.50515,   18.76763,    0.00126,   21.10702,    0.07483,   17.30489,    0.00688 
UPK_53                   , 2243063188914485264*, 9999.00000, 9999.00000, 9999.00000,    0.18456,    8.65992,    6.50515,   10.12017,    0.00045,   10.36195,    0.00046,    9.71738,    0.00046 
UPK_53                   , 2243063188780267538 ,    0.56629,    3.57760,    4.71700,    0.26766,    8.65992,    6.50515,   14.99414,    0.00057,   16.06676,    0.00152,   13.90417,    0.00074 
UPK_53                   , 2243063188780267539 ,    0.58651,    3.58690,    4.70400,    0.27555,    8.65992,    6.50515,   15.20459,    0.00057,   16.34031,    0.00181,   14.08607,    0.00079 
UPK_53                   , 2243063188780267540 ,    0.40541,    3.52580,    4.86900,    0.26737,    8.65992,    6.50515,   16.35697,    0.00064,   17.76452,    0.00539,   15.11869,    0.00130 
UPK_53                   , 2243063188914485270A,    0.38671,    3.52150,    4.88700,    0.23975,    8.65992,    6.50515,   17.07142,    0.00074,   18.62685,    0.01130,   15.78597,    0.00198 
UPK_53                   , 2243063188914485270B,    0.38500,    3.54600,    4.82900,    0.23975,    8.65992,    6.50515,   17.05616,    0.00074,   18.62759,    0.01112,   15.76953,    0.00196 
UPK_53                   , 2243063188914485273*, 9999.00000, 9999.00000, 9999.00000,    0.25489,    8.65992,    6.50515,   15.67297,    0.00050,   17.04537,    0.00293,   14.44951,    0.00092 
UPK_53                   , 2243063188780267547 ,    0.11279,    3.41420,    5.10000,    0.23551,    8.65992,    6.50515,   21.15100,    0.00915,        NaN,    1.70420,   19.63984,    0.05028 
UPK_53                   , 2243063188780267548 ,    0.27455,    3.49710,    4.97400,    0.27541,    8.65992,    6.50515,   18.06321,    0.00105,   19.83029,    0.03417,   16.69835,    0.00395 
UPK_53                   , 2243063188780267549 ,    0.15752,    3.45490,    5.05400,    0.24987,    8.65992,    6.50515,   19.47636,    0.00239,   21.87123,    0.19847,   18.00937,    0.01199 
UPK_53                   , 2243063188780267550 ,    0.20570,    3.47700,    5.01900,    0.23546,    8.65992,    6.50515,   18.37809,    0.00122,   20.34030,    0.04963,   16.99148,    0.00502 
UPK_53                   , 2243063188780267551 ,    0.14145,    3.44440,    5.06600,    0.23483,    8.65992,    6.50515,   19.55717,    0.00254,   22.31281,    0.22117,   18.09153,    0.01284 
UPK_53                   , 2243063188780267552 ,    0.16337,    3.45800,    5.04900,    0.21062,    8.65992,    6.50515,   18.80744,    0.00154,   20.84336,    0.08425,   17.39357,    0.00700 
UPK_53                   , 2243063188780267553 ,    0.19569,    3.47300,    5.02600,    0.27837,    8.65992,    6.50515,   19.41272,    0.00229,   21.74586,    0.18364,   17.97968,    0.01140 
UPK_53                   , 2243063188780267554 ,    0.14760,    3.44840,    5.06200,    0.18936,    8.65992,    6.50515,   19.67692,    0.00276,   22.14648,    0.25769,   18.20467,    0.01416 
UPK_53                   , 2243063188780267555 ,    0.11294,    3.41440,    5.10000,    0.24504,    8.65992,    6.50515,   21.15990,    0.00922,        NaN,    1.72492,   19.51429,    0.05071 
UPK_53                   , 2243063188780267556 ,    0.30003,    3.50250,    4.95800,    0.24319,    8.65992,    6.50515,   17.60240,    0.00087,   19.30782,    0.02028,   16.27654,    0.00283 
UPK_53                   , 2243063188914485286*, 9999.00000, 9999.00000, 9999.00000,    0.26085,    8.65992,    6.50515,   17.16479,    0.00064,   18.77503,    0.01393,   15.85595,    0.00205 
UPK_53                   , 2243063188780267560 ,    0.36724,    3.51710,    4.90600,    0.20381,    8.65992,    6.50515,   16.86989,    0.00071,   18.39383,    0.00908,   15.59914,    0.00175 
UPK_53                   , 2243063188780267561 ,    0.16121,    3.45700,    5.05100,    0.22651,    8.65992,    6.50515,   18.78030,    0.00152,   20.91600,    0.08143,   17.36585,    0.00684 
UPK_53                   , 2243063188780267562 ,    0.11882,    3.42330,    5.09300,    0.25952,    8.65992,    6.50515,   20.80720,    0.00685,        NaN,    1.21569,   19.31143,    0.03705 
UPK_53                   , 2243063188780267563 ,    0.25480,    3.49260,    4.98600,    0.27235,    8.65992,    6.50515,   17.86596,    0.00096,   19.58791,    0.02733,   16.52192,    0.00342 
UPK_53                   , 2243063188914485293*, 9999.00000, 9999.00000, 9999.00000,    0.27883,    8.65992,    6.50515,   11.59680,    0.00045,   12.07399,    0.00048,   10.93304,    0.00047 
UPK_53                   , 2243063188780267567 ,    1.37794,    3.83700,    4.30400,    0.22595,    8.65992,    6.50515,    9.94851,    0.00054,   10.18104,    0.00046,    9.56107,    0.00046 
UPK_53                   , 2243063188780267568 ,    0.25718,    3.49320,    4.98500,    0.19489,    8.65992,    6.50515,   17.83839,    0.00095,   19.58929,    0.02622,   16.49550,    0.00335 
UPK_53                   , 2243063188780267569 ,    0.62733,    3.60720,    4.68500,    0.24466,    8.65992,    6.50515,   14.58336,    0.00056,   15.54890,    0.00112,   13.55446,    0.00066 
UPK_53                   , 2243063188780267570 ,    0.35696,    3.51480,    4.91500,    0.22680,    8.65992,    6.50515,   16.79303,    0.00070,   18.29069,    0.00840,   15.52755,    0.00166 
UPK_53                   , 2243063188780267571 ,    0.84921,    3.71250,    4.61700,    0.24985,    8.65992,    6.50515,   12.92342,    0.00054,   13.48630,    0.00055,   12.18352,    0.00051 
UPK_53                   , 2243063188914485301*, 9999.00000, 9999.00000, 9999.00000,    0.21896,    8.65992,    6.50515,   13.20004,    0.00045,   13.82054,    0.00059,   12.40590,    0.00053 
UPK_53                   , 2243063188780267575 ,    0.16432,    3.45850,    5.04800,    0.24597,    8.65992,    6.50515,   18.84851,    0.00158,   20.85823,    0.08878,   17.42255,    0.00722 
UPK_53                   , 2243063188914485305*, 9999.00000, 9999.00000, 9999.00000,    0.27539,    8.65992,    6.50515,   17.20451,    0.00064,   18.81079,    0.01477,   15.89414,    0.00210 
UPK_53                   , 2243063188914485308*, 9999.00000, 9999.00000, 9999.00000,    0.27510,    8.65992,    6.50515,   19.32261,    0.00179,   21.96753,    0.21369,   17.83632,    0.01015 
UPK_53                   , 2243063188914485311*, 9999.00000, 9999.00000, 9999.00000,    0.26537,    8.65992,    6.50515,   18.22721,    0.00094,   20.33796,    0.03815,   16.81035,    0.00455 
UPK_53                   , 2243063188780267585 ,    0.14816,    3.44880,    5.06100,    0.21846,    8.65992,    6.50515,   19.70184,    0.00283,   22.47914,    0.26901,   18.24426,    0.01452 
UPK_53                   , 2243063188914485315A,    0.78884,    3.68960,    4.64300,    0.25485,    8.65992,    6.50515,   13.24358,    0.00054,   13.86316,    0.00060,   12.45333,    0.00053 
UPK_53                   , 2243063188914485315B,    0.34300,    3.53500,    4.39400,    0.25485,    8.65992,    6.50515,   17.55044,    0.00086,   19.20745,    0.01912,   16.22885,    0.00273 
