#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
Alessi_21                , 1882531157074166798 ,    1.71899,    3.91880,    4.33300,    0.90015,    7.82020,   11.02060,   14.11632,   14.32493,   13.75693 
Alessi_21                , 1882531157074166799 ,    0.71420,    3.66640,    4.61800,    1.17961,    7.82020,   11.02060,   18.57087,   19.44018,   17.59929 
Alessi_21                , 1882531157074166800 ,    1.07906,    3.77630,    4.50100,    0.96697,    7.82020,   11.02060,   16.46584,   16.97936,   15.76850 
Alessi_21                , 1882531157208384530*, 9999.00000, 9999.00000, 9999.00000,    0.98493,    7.82020,   11.02060,   20.43213,   22.17315,   19.09085 
Alessi_21                , 1882531157208384530A,    0.41974,    3.51820,    4.65000,    0.98493,    7.82020,   11.02060,   21.19657,   22.94081,   19.85443 
Alessi_21                , 1882531157208384530B,    0.41600,    3.56100,    4.84400,    0.98493,    7.82020,   11.02060,   21.17297,   22.91084,   19.83254 
Alessi_21                , 1882531157208384533*, 9999.00000, 9999.00000, 9999.00000,    0.92349,    7.82020,   11.02060,   17.75539,   18.44956,   16.90300 
Alessi_21                , 1882531157208384533A,    0.80685,    3.70060,    4.64000,    0.92349,    7.82020,   11.02060,   17.77828,   18.45672,   16.94091 
Alessi_21                , 1882531157208384533B,    0.33000,    3.53500,    4.51700,    0.92349,    7.82020,   11.02060,   21.95683,   23.90608,   20.56458 
Alessi_21                , 1882531157208384536*, 9999.00000, 9999.00000, 9999.00000,    1.00643,    7.82020,   11.02060,   20.32605,   21.92790,   19.02367 
Alessi_21                , 1882531157208384536A,    0.52170,    3.54150,    4.62300,    1.00643,    7.82020,   11.02060,   20.46820,   22.00866,   19.18645 
Alessi_21                , 1882531157208384536B,    0.21700,    3.54100,    4.96000,    1.00643,    7.82020,   11.02060,   22.60381,   24.78933,   21.16438 
Alessi_21                , 1882531157208384539*, 9999.00000, 9999.00000, 9999.00000,    0.75358,    7.82020,   11.02060,   13.67436,   13.82138,   13.39627 
Alessi_21                , 1882531157208384539A,    1.87335,    3.95080,    4.34100,    0.75358,    7.82020,   11.02060,   13.69882,   13.83649,   13.43713 
Alessi_21                , 1882531157208384539B,    0.83300,    3.66900,    4.60200,    0.75358,    7.82020,   11.02060,   17.80481,   18.47001,   16.97777 
Alessi_21                , 1882531157208384542*, 9999.00000, 9999.00000, 9999.00000,    0.97283,    7.82020,   11.02060,   16.57894,   17.15562,   15.81996 
Alessi_21                , 1882531157208384542A,    1.02109,    3.76310,    4.53800,    0.97283,    7.82020,   11.02060,   16.67627,   17.21365,   15.95708 
Alessi_21                , 1882531157208384542B,    0.62700,    3.59500,    4.42300,    0.97283,    7.82020,   11.02060,   19.24588,   20.36461,   18.13434 
Alessi_21                , 1882531157074166816 ,    0.69249,    3.65400,    4.60000,    0.90266,    7.82020,   11.02060,   18.56721,   19.44274,   17.59169 
