#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,       sigG,         Bp,     sigBp,         Rp,      sigRp
ASCC_21                  , 1891097903137601165 ,    0.89707,    3.63660,    4.29400,    0.15019,    6.94988,    6.50515,   12.78524,    0.00054,   13.57534,    0.00056,   11.86687,    0.00049 
ASCC_21                  , 1891097903271818895*, 9999.00000, 9999.00000, 9999.00000,    0.13476,    6.94988,    6.50515,   10.21930,    0.00045,   10.61531,    0.00046,    9.63455,    0.00046 
ASCC_21                  , 1891097903137601169 ,    0.29115,    3.48060,    4.06900,    0.13989,    6.94988,    6.50515,   15.87799,    0.00061,   17.74163,    0.00529,   14.50610,    0.00094 
ASCC_21                  , 1891097903137601170 ,    1.37569,    3.73280,    4.20000,    0.12331,    6.94988,    6.50515,   10.71276,    0.00054,   11.13753,    0.00046,   10.10196,    0.00046 
ASCC_21                  , 1891097903271818900*, 9999.00000, 9999.00000, 9999.00000,    0.12448,    6.94988,    6.50515,   14.52197,    0.00046,   16.04652,    0.00146,   13.24396,    0.00061 
ASCC_21                  , 1891097903271818903A,    0.39476,    3.50460,    4.10400,    0.16037,    6.94988,    6.50515,   15.26139,    0.00058,   16.93884,    0.00278,   13.93858,    0.00075 
ASCC_21                  , 1891097903271818903B,    0.20800,    3.51500,    4.29400,    0.16037,    6.94988,    6.50515,   16.81700,    0.00070,   18.98536,    0.01569,   15.38037,    0.00151 
ASCC_21                  , 1891097903271818906*, 9999.00000, 9999.00000, 9999.00000,    0.14761,    6.94988,    6.50515,   16.55888,    0.00056,   18.88273,    0.01340,   15.09797,    0.00129 
ASCC_21                  , 1891097903137601180 ,    0.19481,    3.45040,    4.03200,    0.15742,    6.94988,    6.50515,   16.65894,    0.00068,   18.79261,    0.01296,   15.22969,    0.00138 
ASCC_21                  , 1891097903271818910A,    2.93950,    4.09660,    4.35700,    0.15029,    6.94988,    6.50515,    7.49753,    0.00054,    7.45348,    0.00046,    7.53090,    0.00047 
ASCC_21                  , 1891097903271818910B,    0.38200,    3.54500,    4.73000,    0.15029,    6.94988,    6.50515,   15.18477,    0.00057,   16.83805,    0.00258,   13.86806,    0.00073 
ASCC_21                  , 1891097903137601184 ,    0.33626,    3.49210,    4.08600,    0.13135,    6.94988,    6.50515,   15.44384,    0.00058,   17.17158,    0.00332,   14.10758,    0.00079 
ASCC_21                  , 1891097903137601185 ,    0.10804,    3.40870,    3.98300,    0.14154,    6.94988,    6.50515,   17.84696,    0.00096,   20.30282,    0.05575,   16.35121,    0.00299 
ASCC_21                  , 1891097903137601186 ,    0.13926,    3.42500,    4.00300,    0.11540,    6.94988,    6.50515,   17.69440,    0.00090,   20.21614,    0.04580,   16.20995,    0.00268 
