#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
ASCC_21                  , 1891097903137647897 ,    0.89707,    3.63660,    4.29400,    0.67113,    6.94988,    8.89076,   15.57499,   16.49468,   14.57220 
ASCC_21                  , 1891097903271865627*, 9999.00000, 9999.00000, 9999.00000,    0.60221,    6.94988,    8.89076,   13.00042,   13.50013,   12.31156 
ASCC_21                  , 1891097903271865627A,    1.42923,    3.74670,    4.15900,    0.60221,    6.94988,    8.89076,   13.03343,   13.51396,   12.36726 
ASCC_21                  , 1891097903271865627B,    0.62700,    3.59500,    4.42300,    0.60221,    6.94988,    8.89076,   16.80943,   18.24415,   15.56400 
ASCC_21                  , 1891097903137647901 ,    0.29115,    3.48060,    4.06900,    0.62510,    6.94988,    8.89076,   18.57992,   20.60009,   17.17244 
ASCC_21                  , 1891097903137647902 ,    1.37569,    3.73280,    4.20000,    0.55105,    6.94988,    8.89076,   13.45848,   13.97887,   12.75479 
ASCC_21                  , 1891097903271865632*, 9999.00000, 9999.00000, 9999.00000,    0.55624,    6.94988,    8.89076,   17.20299,   18.85668,   15.88468 
ASCC_21                  , 1891097903271865632A,    0.50090,    3.52510,    4.13900,    0.55624,    6.94988,    8.89076,   17.29135,   18.89145,   15.99069 
ASCC_21                  , 1891097903271865632B,    0.07300,    3.20400,    5.36000,    0.55624,    6.94988,    8.89076,   19.97057,   22.61052,   18.46321 
ASCC_21                  , 1891097903271865635*, 9999.00000, 9999.00000, 9999.00000,    0.71665,    6.94988,    8.89076,   17.78184,   19.71098,   16.39326 
ASCC_21                  , 1891097903271865635A,    0.39476,    3.50460,    4.10400,    0.71665,    6.94988,    8.89076,   18.01850,   19.86338,   16.65057 
ASCC_21                  , 1891097903271865635B,    0.20800,    3.51500,    4.29400,    0.71665,    6.94988,    8.89076,   19.55201,   21.91817,   18.08254 
ASCC_21                  , 1891097903271865638*, 9999.00000, 9999.00000, 9999.00000,    0.65960,    6.94988,    8.89076,   19.26145,   21.74275,   17.77458 
ASCC_21                  , 1891097903271865638A,    0.17522,    3.44240,    4.02200,    0.65960,    6.94988,    8.89076,   19.63419,   22.02426,   18.16108 
ASCC_21                  , 1891097903271865638B,    0.11200,    3.46000,    5.16000,    0.65960,    6.94988,    8.89076,   20.60327,   23.34602,   19.08356 
ASCC_21                  , 1891097903137647912 ,    0.19481,    3.45040,    4.03200,    0.70346,    6.94988,    8.89076,   19.38829,   21.69376,   17.92840 
ASCC_21                  , 1891097903271865642*, 9999.00000, 9999.00000, 9999.00000,    0.67157,    6.94988,    8.89076,   10.37807,   10.42998,   10.24588 
ASCC_21                  , 1891097903271865642A,    2.93950,    4.09660,    4.35700,    0.67157,    6.94988,    8.89076,   10.37912,   10.43019,   10.24913 
ASCC_21                  , 1891097903271865642B,    0.38200,    3.54500,    4.73000,    0.67157,    6.94988,    8.89076,   17.91961,   19.73013,   16.56022 
ASCC_21                  , 1891097903137647916 ,    0.33626,    3.49210,    4.08600,    0.58697,    6.94988,    8.89076,   18.13286,   19.99669,   16.76034 
ASCC_21                  , 1891097903137647917 ,    0.10804,    3.40870,    3.98300,    0.63249,    6.94988,    8.89076,   20.52919,   23.25563,   19.01138 
ASCC_21                  , 1891097903137647918 ,    0.13926,    3.42500,    4.00300,    0.51566,    6.94988,    8.89076,   20.32449,   22.95411,   18.81843 
ASCC_21                  , 1891097903137647919 ,    0.14093,    3.42590,    4.00400,    0.60123,    6.94988,    8.89076,   20.30244,   22.93446,   18.79608 
ASCC_21                  , 1891097903271865649*, 9999.00000, 9999.00000, 9999.00000,    0.58870,    6.94988,    8.89076,   15.50309,   16.49909,   14.45097 
ASCC_21                  , 1891097903271865649A,    0.82228,    3.62610,    4.29500,    0.58870,    6.94988,    8.89076,   15.63195,   16.55920,   14.62462 
ASCC_21                  , 1891097903271865649B,    0.38500,    3.54600,    4.82900,    0.58870,    6.94988,    8.89076,   17.88090,   19.67084,   16.52675 
ASCC_21                  , 1891097903137647923 ,    0.19674,    3.45110,    4.03200,    0.65854,    6.94988,    8.89076,   19.38306,   21.68187,   17.92425 
ASCC_21                  , 1891097903271865653*, 9999.00000, 9999.00000, 9999.00000,    0.57968,    6.94988,    8.89076,   14.50719,   15.24867,   13.61657 
ASCC_21                  , 1891097903271865653A,    1.14489,    3.67990,    4.27600,    0.57968,    6.94988,    8.89076,   14.58364,   15.28118,   13.73158 
ASCC_21                  , 1891097903271865653B,    0.45600,    3.55500,    4.61300,    0.57968,    6.94988,    8.89076,   17.42612,   19.07416,   16.11103 
ASCC_21                  , 1891097903271865659*, 9999.00000, 9999.00000, 9999.00000,    0.63551,    6.94988,    8.89076,   17.80043,   19.76151,   16.40504 
ASCC_21                  , 1891097903271865659A,    0.33369,    3.49150,    4.08500,    0.63551,    6.94988,    8.89076,   18.14801,   20.02183,   16.77310 
ASCC_21                  , 1891097903271865659B,    0.23000,    3.51800,    4.22500,    0.63551,    6.94988,    8.89076,   19.20624,   21.43958,   17.75840 
ASCC_21                  , 1891097903271865662*, 9999.00000, 9999.00000, 9999.00000,    0.45735,    6.94988,    8.89076,   19.52168,   22.12559,   18.01887 
ASCC_21                  , 1891097903271865662A,    0.13645,    3.42390,    4.00200,    0.45735,    6.94988,    8.89076,   20.24390,   22.83727,   18.74244 
ASCC_21                  , 1891097903271865662B,    0.12700,    3.49500,    4.90900,    0.45735,    6.94988,    8.89076,   20.30549,   22.92067,   18.80124 
ASCC_21                  , 1891097903271865665*, 9999.00000, 9999.00000, 9999.00000,    0.66328,    6.94988,    8.89076,   19.75212,   22.48377,   18.23371 
ASCC_21                  , 1891097903271865665A,    0.11176,    3.41090,    3.98500,    0.66328,    6.94988,    8.89076,   20.60197,   23.34559,   19.08215 
ASCC_21                  , 1891097903271865665B,    0.09900,    3.48700,    4.41500,    0.66328,    6.94988,    8.89076,   20.41544,   23.13710,   18.89819 
ASCC_21                  , 1891097903271865668*, 9999.00000, 9999.00000, 9999.00000,    0.65387,    6.94988,    8.89076,   17.17415,   18.87848,   15.84180 
ASCC_21                  , 1891097903271865668A,    0.50125,    3.52520,    4.13900,    0.65387,    6.94988,    8.89076,   17.35938,   18.98906,   16.04974 
ASCC_21                  , 1891097903271865668B,    0.22700,    3.52500,    4.89000,    0.65387,    6.94988,    8.89076,   19.18549,   21.41344,   17.73858 
ASCC_21                  , 1891097903137647942 ,    0.18549,    3.44700,    4.02700,    0.62554,    6.94988,    8.89076,   19.76431,   22.19874,   18.28462 
ASCC_21                  , 1891097903137647943 ,    0.29978,    3.48300,    4.07200,    0.66783,    6.94988,    8.89076,   18.67549,   20.73291,   17.26040 
ASCC_21                  , 1891097903271865673*, 9999.00000, 9999.00000, 9999.00000,    0.61237,    6.94988,    8.89076,   10.44157,   10.50158,   10.29076 
ASCC_21                  , 1891097903271865673A,    2.70723,    4.07220,    4.36200,    0.61237,    6.94988,    8.89076,   10.47903,   10.52382,   10.35915 
ASCC_21                  , 1891097903271865673B,    1.22100,    3.79600,    4.39400,    0.61237,    6.94988,    8.89076,   14.11570,   14.73391,   13.32660 
ASCC_21                  , 1891097903137647947 ,    2.16237,    4.00200,    4.36200,    0.59829,    6.94988,    8.89076,   11.00919,   11.07550,   10.85496 
ASCC_21                  , 1891097903137647948 ,    0.33223,    3.49110,    4.08500,    0.60631,    6.94988,    8.89076,   18.11924,   19.98115,   16.74719 
ASCC_21                  , 1891097903137647949 ,    0.10977,    3.40980,    3.98400,    0.68487,    6.94988,    8.89076,   20.58586,   23.33364,   19.06557 
ASCC_21                  , 1891097903137647950 ,    0.24800,    3.46820,    4.05400,    0.64597,    6.94988,    8.89076,   19.02795,   21.20008,   17.59093 
ASCC_21                  , 1891097903137647951 ,    0.47223,    3.51970,    4.13000,    0.60239,    6.94988,    8.89076,   17.51532,   19.19407,   16.19133 
ASCC_21                  , 1891097903137647952 ,    0.09831,    3.40280,    3.97500,    0.63585,    6.94988,    8.89076,   20.38890,   23.09979,   18.87293 
ASCC_21                  , 1891097903137647953 ,    0.18518,    3.44690,    4.02700,    0.46829,    6.94988,    8.89076,   19.66270,   22.04270,   18.19112 
ASCC_21                  , 1891097903137647954 ,    0.43157,    3.51190,    4.11600,    0.61840,    6.94988,    8.89076,   17.80770,   19.57877,   16.45845 
ASCC_21                  , 1891097903137647955 ,    0.12018,    3.41550,    3.99100,    0.63047,    6.94988,    8.89076,   20.70542,   23.45206,   19.18527 
ASCC_21                  , 1891097903137647956 ,    0.23775,    3.46520,    4.05000,    0.57363,    6.94988,    8.89076,   18.88832,   21.00593,   17.46145 
ASCC_21                  , 1891097903137647957 ,    0.19149,    3.44920,    4.03000,    0.58265,    6.94988,    8.89076,   19.27342,   21.52503,   17.82246 
ASCC_21                  , 1891097903137647958 ,    0.27509,    3.47620,    4.06400,    0.68573,    6.94988,    8.89076,   18.90835,   21.04506,   17.47786 
ASCC_21                  , 1891097903137647959 ,    0.11210,    3.41110,    3.98600,    0.61970,    6.94988,    8.89076,   20.58075,   23.30968,   19.06265 
ASCC_21                  , 1891097903137647960 ,    0.09935,    3.40350,    3.97600,    0.63592,    6.94988,    8.89076,   20.40411,   23.11681,   18.88793 
ASCC_21                  , 1891097903137647961 ,    0.11757,    3.41400,    3.98900,    0.54526,    6.94988,    8.89076,   20.61615,   23.32845,   19.10001 
ASCC_21                  , 1891097903271865691*, 9999.00000, 9999.00000, 9999.00000,    0.56589,    6.94988,    8.89076,   16.77928,   18.36838,   15.48085 
ASCC_21                  , 1891097903271865691A,    0.55515,    3.53490,    4.15700,    0.56589,    6.94988,    8.89076,   17.01619,   18.52435,   15.74515 
ASCC_21                  , 1891097903271865691B,    0.29200,    3.52600,    4.25900,    0.56589,    6.94988,    8.89076,   18.54843,   20.55216,   17.14439 
ASCC_21                  , 1891097903137647965 ,    0.48382,    3.52190,    4.13400,    0.56464,    6.94988,    8.89076,   17.54250,   19.22707,   16.21685 
ASCC_21                  , 1891097903271865695*, 9999.00000, 9999.00000, 9999.00000,    0.55991,    6.94988,    8.89076,   19.40899,   22.06966,   17.89906 
ASCC_21                  , 1891097903271865695A,    0.10152,    3.40480,    3.97700,    0.55991,    6.94988,    8.89076,   20.39021,   23.08012,   18.87675 
ASCC_21                  , 1891097903271865695B,    0.07300,    3.20400,    5.36000,    0.55991,    6.94988,    8.89076,   19.97279,   22.61401,   18.46527 
ASCC_21                  , 1891097903137647969 ,    0.43311,    3.51220,    4.11700,    0.61913,    6.94988,    8.89076,   17.81593,   19.58965,   16.46598 
ASCC_21                  , 1891097903137647970 ,    0.51713,    3.52840,    4.14500,    0.68828,    6.94988,    8.89076,   17.31437,   18.93068,   16.00876 
ASCC_21                  , 1891097903137647971 ,    0.25608,    3.47060,    4.05700,    0.60567,    6.94988,    8.89076,   18.69071,   20.74647,   17.27595 
ASCC_21                  , 1891097903271865701*, 9999.00000, 9999.00000, 9999.00000,    0.66156,    6.94988,    8.89076,   18.35105,   20.51658,   16.91484 
ASCC_21                  , 1891097903271865701A,    0.25797,    3.47120,    4.05800,    0.66156,    6.94988,    8.89076,   18.74319,   20.82229,   17.32378 
ASCC_21                  , 1891097903271865701B,    0.17600,    3.50900,    4.21900,    0.66156,    6.94988,    8.89076,   19.64693,   22.04189,   18.17308 
ASCC_21                  , 1891097903137647975 ,    0.74540,    3.61260,    4.28400,    0.56482,    6.94988,    8.89076,   16.44263,   17.72723,   15.25563 
ASCC_21                  , 1891097903137647976 ,    0.71515,    3.58050,    4.22900,    0.63651,    6.94988,    8.89076,   16.11000,   17.20446,   15.01057 
ASCC_21                  , 1891097903137647977 ,    0.09223,    3.39880,    3.96800,    0.49913,    6.94988,    8.89076,   20.21760,   22.87050,   18.70864 
ASCC_21                  , 1891097903137647978 ,    0.19563,    3.45070,    4.03200,    0.72101,    6.94988,    8.89076,   19.40895,   21.72372,   17.94756 
ASCC_21                  , 1891097903271865708*, 9999.00000, 9999.00000, 9999.00000,    0.61354,    6.94988,    8.89076,   15.65978,   16.61586,   14.63335 
ASCC_21                  , 1891097903271865708A,    0.83112,    3.62730,    4.29500,    0.61354,    6.94988,    8.89076,   15.67980,   16.62000,   14.66477 
ASCC_21                  , 1891097903271865708B,    0.07300,    3.20400,    5.36000,    0.61354,    6.94988,    8.89076,   20.00516,   22.66498,   18.49535 
ASCC_21                  , 1891097903137647982 ,    0.09889,    3.40320,    3.97500,    0.62939,    6.94988,    8.89076,   20.39350,   23.10313,   18.87768 
ASCC_21                  , 1891097903137647983 ,    0.20335,    3.45340,    4.03600,    0.64324,    6.94988,    8.89076,   19.45161,   21.77348,   17.98909 
ASCC_21                  , 1891097903271865713*, 9999.00000, 9999.00000, 9999.00000,    0.71975,    6.94988,    8.89076,   19.45661,   22.03492,   17.95680 
ASCC_21                  , 1891097903271865713A,    0.15728,    3.43420,    4.01200,    0.71975,    6.94988,    8.89076,   19.90195,   22.39705,   18.41364 
ASCC_21                  , 1891097903271865713B,    0.11200,    3.46000,    5.12000,    0.71975,    6.94988,    8.89076,   20.63925,   23.40313,   19.11711 
ASCC_21                  , 1891097903137647987 ,    0.47890,    3.52100,    4.13200,    0.66055,    6.94988,    8.89076,   17.58475,   19.29085,   16.25304 
