#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
UPK_53                   , 2243063188780388670 ,    1.15668,    3.79550,    4.43100,    1.49914,    8.65992,   11.02060,   16.40604,   16.99195,   15.64415 
UPK_53                   , 2243063188914606400*, 9999.00000, 9999.00000, 9999.00000,    1.96457,    8.65992,   11.02060,   15.71593,   16.29948,   14.95559 
UPK_53                   , 2243063188914606400A,    1.41071,    3.84340,    4.29100,    1.96457,    8.65992,   11.02060,   15.71853,   16.30020,   14.96026 
UPK_53                   , 2243063188914606400B,    0.43400,    3.56200,    4.82500,    1.96457,    8.65992,   11.02060,   22.27055,   24.24559,   20.87265 
UPK_53                   , 2243063188914606403*, 9999.00000, 9999.00000, 9999.00000,    1.26419,    8.65992,   11.02060,   17.69359,   18.43371,   16.80676 
UPK_53                   , 2243063188914606403A,    0.87334,    3.72090,    4.60500,    1.26419,    8.65992,   11.02060,   17.73479,   18.45158,   16.86824 
UPK_53                   , 2243063188914606403B,    0.45800,    3.57100,    4.81100,    1.26419,    8.65992,   11.02060,   21.26634,   22.90183,   19.95497 
UPK_53                   , 2243063188780388683 ,    1.83457,    3.93120,    4.23400,    1.38708,    8.65992,   11.02060,   14.18505,   14.47770,   13.72028 
UPK_53                   , 2243063188914606416*, 9999.00000, 9999.00000, 9999.00000,    1.58094,    8.65992,   11.02060,   14.18596,   14.52953,   13.65947 
UPK_53                   , 2243063188914606416A,    1.86949,    3.93620,    4.22500,    1.58094,    8.65992,   11.02060,   14.25991,   14.58341,   13.75901 
UPK_53                   , 2243063188914606416B,    1.02600,    3.76300,    4.51400,    1.58094,    8.65992,   11.02060,   17.13970,   17.81703,   16.30318 
UPK_53                   , 2243063188914606422*, 9999.00000, 9999.00000, 9999.00000,    1.17382,    8.65992,   11.02060,   15.49293,   15.94566,   14.85352 
UPK_53                   , 2243063188914606422A,    1.33290,    3.82860,    4.32400,    1.17382,    8.65992,   11.02060,   15.49446,   15.94604,   14.85658 
UPK_53                   , 2243063188914606422B,    0.33700,    3.56100,    4.91500,    1.17382,    8.65992,   11.02060,   22.62232,   24.56216,   21.23217 
UPK_53                   , 2243063188780388696 ,    0.56629,    3.57760,    4.71700,    1.70236,    8.65992,   11.02060,   20.54057,   22.01234,   19.28199 
UPK_53                   , 2243063188780388697 ,    0.58651,    3.58690,    4.70400,    1.75249,    8.65992,   11.02060,   20.77053,   22.31785,   19.48654 
UPK_53                   , 2243063188914606430*, 9999.00000, 9999.00000, 9999.00000,    1.62114,    8.65992,   11.02060,   21.12464,   22.90157,   19.77337 
UPK_53                   , 2243063188914606430A,    0.49455,    3.54940,    4.77400,    1.62114,    8.65992,   11.02060,   21.38348,   23.09642,   20.04988 
UPK_53                   , 2243063188914606430B,    0.32500,    3.53500,    4.55800,    1.62114,    8.65992,   11.02060,   22.80823,   24.86261,   21.39375 
UPK_53                   , 2243063188914606436*, 9999.00000, 9999.00000, 9999.00000,    1.77334,    8.65992,   11.02060,   17.32091,   18.15132,   16.37447 
UPK_53                   , 2243063188914606436A,    0.94009,    3.74240,    4.57100,    1.77334,    8.65992,   11.02060,   17.92808,   18.73804,   16.99539 
UPK_53                   , 2243063188914606436B,    0.89000,    3.69900,    4.58000,    1.77334,    8.65992,   11.02060,   18.24143,   19.09973,   17.27689 
UPK_53                   , 2243063188780388710 ,    1.37794,    3.83700,    4.30400,    1.43706,    8.65992,   11.02060,   15.51171,   16.00150,   14.83666 
UPK_53                   , 2243063188780388711 ,    0.62733,    3.60720,    4.68500,    1.55605,    8.65992,   11.02060,   20.06368,   21.38093,   18.86324 
UPK_53                   , 2243063188780388712 ,    0.84921,    3.71250,    4.61700,    1.58905,    8.65992,   11.02060,   18.50643,   19.39112,   17.52515 
UPK_53                   , 2243063188914606442*, 9999.00000, 9999.00000, 9999.00000,    1.39259,    8.65992,   11.02060,   18.64118,   19.55060,   17.64321 
UPK_53                   , 2243063188914606442A,    0.78907,    3.68970,    4.64300,    1.39259,    8.65992,   11.02060,   18.66006,   19.55696,   17.67118 
UPK_53                   , 2243063188914606442B,    0.29800,    3.53600,    4.86700,    1.39259,    8.65992,   11.02060,   23.04991,   25.13404,   21.62951 
UPK_53                   , 2243063188914606454*, 9999.00000, 9999.00000, 9999.00000,    1.62086,    8.65992,   11.02060,   18.80876,   19.77906,   17.77470 
UPK_53                   , 2243063188914606454A,    0.78884,    3.68960,    4.64300,    1.62086,    8.65992,   11.02060,   18.83269,   19.78749,   17.80909 
UPK_53                   , 2243063188914606454B,    0.34300,    3.53500,    4.39400,    1.62086,    8.65992,   11.02060,   22.96260,   25.05772,   21.54005 
UPK_53                   , 2243063188914606457*, 9999.00000, 9999.00000, 9999.00000,    1.59998,    8.65992,   11.02060,   13.72194,   14.02764,   13.23940 
UPK_53                   , 2243063188914606457A,    2.10315,    3.96440,    4.15000,    1.59998,    8.65992,   11.02060,   13.76756,   14.05959,   13.30353 
UPK_53                   , 2243063188914606457B,    1.03200,    3.77200,    4.51200,    1.59998,    8.65992,   11.02060,   17.18594,   17.87158,   16.34299 
UPK_53                   , 2243063188780388731 ,    0.62354,    3.60520,    4.68600,    1.71793,    8.65992,   11.02060,   20.14272,   21.49467,   18.92844 
UPK_53                   , 2243063188914606461*, 9999.00000, 9999.00000, 9999.00000,    1.33050,    8.65992,   11.02060,   16.01063,   16.53301,   15.30503 
UPK_53                   , 2243063188914606461A,    1.22829,    3.80940,    4.38400,    1.33050,    8.65992,   11.02060,   16.01085,   16.53304,   15.30551 
UPK_53                   , 2243063188914606461B,    0.12400,    3.49800,    4.24800,    1.33050,    8.65992,   11.02060,   25.23532,   28.19559,   23.69199 
UPK_53                   , 2243063188914606464*, 9999.00000, 9999.00000, 9999.00000,    1.95292,    8.65992,   11.02060,   20.36678,   21.95376,   19.06929 
UPK_53                   , 2243063188914606464A,    0.55607,    3.57290,    4.72300,    1.95292,    8.65992,   11.02060,   20.61546,   22.12906,   19.34259 
UPK_53                   , 2243063188914606464B,    0.41400,    3.54500,    4.38900,    1.95292,    8.65992,   11.02060,   22.08896,   24.02009,   20.70077 
UPK_53                   , 2243063188780388738 ,    0.76633,    3.68060,    4.65300,    1.59944,    8.65992,   11.02060,   18.64487,   19.55871,   17.64562 
