#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
Alessi_21                , 1882531157074135278 ,    0.44454,    3.52320,    4.64500,    0.87475,    7.82020,   10.39591,   20.65466,   22.40776,   19.31015 
Alessi_21                , 1882531157074135279 ,    1.71899,    3.91880,    4.33300,    0.76132,    7.82020,   10.39591,   13.36658,   13.54742,   13.04442 
Alessi_21                , 1882531157074135280 ,    0.71420,    3.66640,    4.61800,    0.99768,    7.82020,   10.39591,   17.80498,   18.62881,   16.86300 
Alessi_21                , 1882531157074135281 ,    1.07906,    3.77630,    4.50100,    0.81784,    7.82020,   10.39591,   15.71645,   16.19644,   15.05080 
Alessi_21                , 1882531157208353011*, 9999.00000, 9999.00000, 9999.00000,    0.83302,    7.82020,   10.39591,   19.70549,   21.40065,   18.37684 
Alessi_21                , 1882531157208353011A,    0.41974,    3.51820,    4.65000,    0.83302,    7.82020,   10.39591,   20.46997,   22.16834,   19.14042 
Alessi_21                , 1882531157208353011B,    0.41600,    3.56100,    4.84400,    0.83302,    7.82020,   10.39591,   20.44628,   22.13833,   19.11851 
Alessi_21                , 1882531157208353014*, 9999.00000, 9999.00000, 9999.00000,    0.78106,    7.82020,   10.39591,   17.01633,   17.67635,   16.19036 
Alessi_21                , 1882531157208353014A,    0.80685,    3.70060,    4.64000,    0.78106,    7.82020,   10.39591,   17.03877,   17.68343,   16.22808 
Alessi_21                , 1882531157208353014B,    0.33000,    3.53500,    4.51700,    0.78106,    7.82020,   10.39591,   21.23916,   23.14388,   19.85700 
Alessi_21                , 1882531157208353017*, 9999.00000, 9999.00000, 9999.00000,    0.85121,    7.82020,   10.39591,   19.59519,   21.15105,   18.30721 
Alessi_21                , 1882531157208353017A,    0.52170,    3.54150,    4.62300,    0.85121,    7.82020,   10.39591,   19.73627,   21.23156,   18.46958 
Alessi_21                , 1882531157208353017B,    0.21700,    3.54100,    4.96000,    0.85121,    7.82020,   10.39591,   21.88061,   24.01581,   20.45041 
Alessi_21                , 1882531157074135291 ,    0.44251,    3.52280,    4.64500,    0.74672,    7.82020,   10.39591,   20.55603,   22.26692,   19.22298 
Alessi_21                , 1882531157208353021*, 9999.00000, 9999.00000, 9999.00000,    0.63736,    7.82020,   10.39591,   12.94331,   13.06762,   12.69789 
Alessi_21                , 1882531157208353021A,    1.87335,    3.95080,    4.34100,    0.63736,    7.82020,   10.39591,   12.96749,   13.08262,   12.73868 
Alessi_21                , 1882531157208353021B,    0.83300,    3.66900,    4.60200,    0.63736,    7.82020,   10.39591,   17.08622,   17.72395,   16.28113 
Alessi_21                , 1882531157208353024*, 9999.00000, 9999.00000, 9999.00000,    0.82279,    7.82020,   10.39591,   15.83064,   16.37255,   15.10211 
Alessi_21                , 1882531157208353024A,    1.02109,    3.76310,    4.53800,    0.82279,    7.82020,   10.39591,   15.92681,   16.43018,   15.23893 
Alessi_21                , 1882531157208353024B,    0.62700,    3.59500,    4.42300,    0.82279,    7.82020,   10.39591,   18.51014,   19.58891,   17.41871 
Alessi_21                , 1882531157074135298 ,    0.69249,    3.65400,    4.60000,    0.76344,    7.82020,   10.39591,   17.83472,   18.67534,   16.88165 
Alessi_21                , 1882531157208353028*, 9999.00000, 9999.00000, 9999.00000,    0.84660,    7.82020,   10.39591,   13.37034,   13.55670,   13.04029 
Alessi_21                , 1882531157208353028A,    1.78519,    3.93330,    4.33800,    0.84660,    7.82020,   10.39591,   13.37098,   13.55683,   13.04202 
Alessi_21                , 1882531157208353028B,    0.26100,    3.52500,    4.45800,    0.84660,    7.82020,   10.39591,   21.43161,   23.40590,   20.03388 
