#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
Alessi_21                , 1882531157074009484 ,    0.44454,    3.52320,    4.64500,    0.03435,    7.82020,    5.00000,   14.68734,   16.19087,   13.41785 
Alessi_21                , 1882531157074009485 ,    0.14331,    3.44360,    4.61600,    0.03083,    7.82020,    5.00000,   16.92010,   19.16154,   15.47087 
Alessi_21                , 1882531157074009486 ,    0.34667,    3.50420,    4.65600,    0.03404,    7.82020,    5.00000,   15.12002,   16.73582,   13.81456 
Alessi_21                , 1882531157074009487 ,    0.27242,    3.48890,    4.64900,    0.03285,    7.82020,    5.00000,   15.59238,   17.34580,   14.24778 
Alessi_21                , 1882531157074009488 ,    1.71899,    3.91880,    4.33300,    0.02990,    7.82020,    5.00000,    7.29639,    7.33657,    7.18402 
Alessi_21                , 1882531157074009489 ,    0.71420,    3.66640,    4.61800,    0.03918,    7.82020,    5.00000,   11.64363,   12.23711,   10.87527 
Alessi_21                , 1882531157074009490 ,    0.15953,    3.45190,    4.62300,    0.02694,    7.82020,    5.00000,   17.20451,   19.55925,   15.73681 
Alessi_21                , 1882531157074009491 ,    1.07906,    3.77630,    4.50100,    0.03212,    7.82020,    5.00000,    9.64742,    9.95711,    9.16253 
Alessi_21                , 1882531157208227221*, 9999.00000, 9999.00000, 9999.00000,    0.03271,    7.82020,    5.00000,   13.76139,   15.22110,   12.50704 
Alessi_21                , 1882531157208227221A,    0.41974,    3.51820,    4.65000,    0.03271,    7.82020,    5.00000,   14.52613,   15.98890,   13.27070 
Alessi_21                , 1882531157208227221B,    0.41600,    3.56100,    4.84400,    0.03271,    7.82020,    5.00000,   14.50194,   15.95867,   13.24864 
Alessi_21                , 1882531157208227224*, 9999.00000, 9999.00000, 9999.00000,    0.03067,    7.82020,    5.00000,   11.00385,   11.48978,   10.32875 
Alessi_21                , 1882531157208227224A,    0.80685,    3.70060,    4.64000,    0.03067,    7.82020,    5.00000,   11.02397,   11.49646,   10.36556 
Alessi_21                , 1882531157208227224B,    0.33000,    3.53500,    4.51700,    0.03067,    7.82020,    5.00000,   15.34445,   17.01986,   14.02141 
Alessi_21                , 1882531157074009498 ,    0.19888,    3.46820,    4.63500,    0.02890,    7.82020,    5.00000,   16.33770,   18.35066,   14.93172 
Alessi_21                , 1882531157208227228*, 9999.00000, 9999.00000, 9999.00000,    0.03343,    7.82020,    5.00000,   13.62767,   14.94774,   12.42441 
Alessi_21                , 1882531157208227228A,    0.52170,    3.54150,    4.62300,    0.03343,    7.82020,    5.00000,   13.76294,   15.02674,   12.58473 
Alessi_21                , 1882531157208227228B,    0.21700,    3.54100,    4.96000,    0.03343,    7.82020,    5.00000,   15.95595,   17.83228,   14.58045 
Alessi_21                , 1882531157074009502 ,    0.22768,    3.47690,    4.64200,    0.02787,    7.82020,    5.00000,   16.06364,   17.97752,   14.67937 
Alessi_21                , 1882531157074009503 ,    0.16675,    3.45490,    4.62500,    0.03199,    7.82020,    5.00000,   16.45108,   18.50780,   15.03613 
Alessi_21                , 1882531157074009504 ,    0.44251,    3.52280,    4.64500,    0.02933,    7.82020,    5.00000,   14.67072,   16.16946,   13.40285 
Alessi_21                , 1882531157074009505 ,    0.28361,    3.49150,    4.65100,    0.03348,    7.82020,    5.00000,   15.68410,   17.46753,   14.33162 
Alessi_21                , 1882531157208227235*, 9999.00000, 9999.00000, 9999.00000,    0.02503,    7.82020,    5.00000,    6.97600,    6.98467,    6.91250 
Alessi_21                , 1882531157208227235A,    1.87335,    3.95080,    4.34100,    0.02503,    7.82020,    5.00000,    6.99871,    6.99910,    6.95295 
Alessi_21                , 1882531157208227235B,    0.83300,    3.66900,    4.60200,    0.02503,    7.82020,    5.00000,   11.18632,   11.68314,   10.50462 
Alessi_21                , 1882531157074009509 ,    0.09129,    3.40480,    4.58400,    0.03208,    7.82020,    5.00000,   17.99361,   20.72727,   16.47495 
Alessi_21                , 1882531157208227239*, 9999.00000, 9999.00000, 9999.00000,    0.03231,    7.82020,    5.00000,    9.76727,   10.13249,    9.21289 
Alessi_21                , 1882531157208227239A,    1.02109,    3.76310,    4.53800,    0.03231,    7.82020,    5.00000,    9.85727,   10.18791,    9.34819 
Alessi_21                , 1882531157208227239B,    0.62700,    3.59500,    4.42300,    0.03231,    7.82020,    5.00000,   12.51575,   13.39018,   11.54092 
Alessi_21                , 1882531157074009513 ,    0.09030,    3.40380,    4.58300,    0.03094,    7.82020,    5.00000,   17.97484,   20.70811,   16.45624 
Alessi_21                , 1882531157074009514 ,    0.09557,    3.40900,    4.58700,    0.03443,    7.82020,    5.00000,   18.07306,   20.80754,   16.55431 
Alessi_21                , 1882531157074009515 ,    0.69249,    3.65400,    4.60000,    0.02998,    7.82020,    5.00000,   11.85839,   12.52050,   11.03379 
