#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
UPK_53                   , 2243063188780325975 ,    1.15668,    3.79550,    4.43100,    1.03688,    8.65992,    9.51545,   14.51755,   14.99824,   13.85122 
UPK_53                   , 2243063188914543705*, 9999.00000, 9999.00000, 9999.00000,    1.35879,    8.65992,    9.51545,   13.70632,   14.15273,   13.07305 
UPK_53                   , 2243063188914543705A,    1.41071,    3.84340,    4.29100,    1.35879,    8.65992,    9.51545,   13.70867,   14.15342,   13.07762 
UPK_53                   , 2243063188914543705B,    0.43400,    3.56200,    4.82500,    1.35879,    8.65992,    9.51545,   20.36757,   22.15463,   19.01415 
UPK_53                   , 2243063188914543708*, 9999.00000, 9999.00000, 9999.00000,    0.87438,    8.65992,    9.51545,   15.87647,   16.52262,   15.06107 
UPK_53                   , 2243063188914543708A,    0.87334,    3.72090,    4.60500,    0.87438,    8.65992,    9.51545,   15.91596,   16.54009,   15.12197 
UPK_53                   , 2243063188914543708B,    0.45800,    3.57100,    4.81100,    0.87438,    8.65992,    9.51545,   19.49427,   21.01504,   18.21901 
UPK_53                   , 2243063188914543714*, 9999.00000, 9999.00000, 9999.00000,    1.19216,    8.65992,    9.51545,   20.85431,   22.80843,   19.45983 
UPK_53                   , 2243063188914543714A,    0.31621,    3.50610,    4.94600,    1.19216,    8.65992,    9.51545,   20.94881,   22.84835,   19.56785 
UPK_53                   , 2243063188914543714B,    0.12100,    3.49500,    4.56700,    1.19216,    8.65992,    9.51545,   23.55201,   26.41462,   22.01891 
UPK_53                   , 2243063188780325988 ,    1.83457,    3.93120,    4.23400,    0.95937,    8.65992,    9.51545,   12.30003,   12.50512,   11.94528 
UPK_53                   , 2243063188780325989 ,    0.37984,    3.52000,    4.89400,    0.93360,    8.65992,    9.51545,   20.49028,   22.24095,   19.14641 
UPK_53                   , 2243063188914543722*, 9999.00000, 9999.00000, 9999.00000,    1.09346,    8.65992,    9.51545,   12.25270,   12.49426,   11.84753 
UPK_53                   , 2243063188914543722A,    1.86949,    3.93620,    4.22500,    1.09346,    8.65992,    9.51545,   12.32446,   12.54716,   11.94663 
UPK_53                   , 2243063188914543722B,    1.02600,    3.76300,    4.51400,    1.09346,    8.65992,    9.51545,   15.23800,   15.80122,   14.49578 
UPK_53                   , 2243063188914543728*, 9999.00000, 9999.00000, 9999.00000,    0.81187,    8.65992,    9.51545,   13.67917,   14.05284,   13.12180 
UPK_53                   , 2243063188914543728A,    1.33290,    3.82860,    4.32400,    0.81187,    8.65992,    9.51545,   13.68060,   14.05321,   13.12481 
UPK_53                   , 2243063188914543728B,    0.33700,    3.56100,    4.91500,    0.81187,    8.65992,    9.51545,   20.87957,   22.70704,   19.51593 
