#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
Ruprecht_147             , 1747095994824130561 ,    0.21705,    3.48090,    5.01500,    0.03050,    9.48001,    3.49485,   15.18690,   17.00481,   13.82565 
Ruprecht_147             , 1747095994824130562 ,    0.29763,    3.50150,    4.94700,    0.02737,    9.48001,    3.49485,   14.69047,   16.37335,   13.36530 
Ruprecht_147             , 1747095994824130563 ,    0.23429,    3.48660,    5.00100,    0.03023,    9.48001,    3.49485,   15.41949,   17.31408,   14.03969 
Ruprecht_147             , 1747095994824130564 ,    0.17979,    3.46590,    5.05200,    0.02917,    9.48001,    3.49485,   16.00089,   18.10200,   14.57718 
Ruprecht_147             , 1747095994824130565 ,    0.41134,    3.52520,    4.84400,    0.02655,    9.48001,    3.49485,   13.22145,   14.58989,   12.00075 
Ruprecht_147             , 1747095994824130566 ,    0.09422,    3.37310,    5.20300,    0.03479,    9.48001,    3.49485,   16.58987,   18.93147,   15.12421 
Ruprecht_147             , 1747095994824130567 ,    0.09675,    3.37970,    5.19500,    0.02392,    9.48001,    3.49485,   16.70660,   19.09880,   15.23316 
Ruprecht_147             , 1747095994824130568 ,    0.22557,    3.48370,    5.00800,    0.02852,    9.48001,    3.49485,   15.30079,   17.15588,   13.93037 
Ruprecht_147             , 1747095994958348298*, 9999.00000, 9999.00000, 9999.00000,    0.02905,    9.48001,    3.49485,   12.67150,   14.08226,   11.43483 
Ruprecht_147             , 1747095994958348298A,    0.43440,    3.53080,    4.82100,    0.02905,    9.48001,    3.49485,   13.43038,   14.84246,   12.19322 
Ruprecht_147             , 1747095994958348298B,    0.43300,    3.58200,    4.85000,    0.02905,    9.48001,    3.49485,   13.41780,   14.82726,   12.18161 
Ruprecht_147             , 1747095994958348301*, 9999.00000, 9999.00000, 9999.00000,    0.02723,    9.48001,    3.49485,    9.41225,    9.89084,    8.74560 
Ruprecht_147             , 1747095994958348301A,    0.83217,    3.71040,    4.59500,    0.02723,    9.48001,    3.49485,    9.42594,    9.89584,    8.77006 
Ruprecht_147             , 1747095994958348301B,    0.34300,    3.53500,    4.39400,    0.02723,    9.48001,    3.49485,   14.16726,   15.73718,   12.87604 
Ruprecht_147             , 1747095994824130575 ,    0.29468,    3.50090,    4.94900,    0.02642,    9.48001,    3.49485,   14.66130,   16.33753,   13.33803 
Ruprecht_147             , 1747095994824130576 ,    0.10228,    3.39210,    5.17800,    0.02673,    9.48001,    3.49485,   16.97582,   19.48868,   15.48506 
Ruprecht_147             , 1747095994824130577 ,    0.22499,    3.48350,    5.00900,    0.02662,    9.48001,    3.49485,   15.29174,   17.14368,   13.92209 
Ruprecht_147             , 1747095994958348307*, 9999.00000, 9999.00000, 9999.00000,    0.02793,    9.48001,    3.49485,   15.93354,   18.25511,   14.47036 
Ruprecht_147             , 1747095994958348307A,    0.19582,    3.47340,    5.03400,    0.02793,    9.48001,    3.49485,   16.29752,   18.51047,   14.85322 
Ruprecht_147             , 1747095994958348307B,    0.13100,    3.49900,    4.22500,    0.02793,    9.48001,    3.49485,   17.29706,   19.95176,   15.78788 
Ruprecht_147             , 1747095994824130581 ,    0.41947,    3.52720,    4.83600,    0.02729,    9.48001,    3.49485,   13.29508,   14.67882,   12.06854 
Ruprecht_147             , 1747095994824130582 ,    0.21740,    3.48110,    5.01500,    0.02526,    9.48001,    3.49485,   15.18820,   17.00605,   13.82696 
Ruprecht_147             , 1747095994824130583 ,    0.12856,    3.43150,    5.12200,    0.03128,    9.48001,    3.49485,   17.21007,   19.82291,   15.70612 
Ruprecht_147             , 1747095994824130584 ,    0.62531,    3.60540,    4.66500,    0.02957,    9.48001,    3.49485,   11.23573,   12.11517,   10.25774 
Ruprecht_147             , 1747095994958348314*, 9999.00000, 9999.00000, 9999.00000,    0.02485,    9.48001,    3.49485,   13.81294,   15.36874,   12.52504 
Ruprecht_147             , 1747095994958348314A,    0.38770,    3.51970,    4.86500,    0.02485,    9.48001,    3.49485,   13.88955,   15.40348,   12.61657 
Ruprecht_147             , 1747095994958348314B,    0.14500,    3.50400,    4.91700,    0.02485,    9.48001,    3.49485,   16.72962,   19.12356,   15.25593 
Ruprecht_147             , 1747095994824130588 ,    0.16272,    3.45790,    5.07000,    0.02597,    9.48001,    3.49485,   15.67874,   17.66132,   14.27922 
Ruprecht_147             , 1747095994824130589 ,    0.88964,    3.73160,    4.56000,    0.02909,    9.48001,    3.49485,    8.92461,    9.32864,    8.33528 
Ruprecht_147             , 1747095994824130590 ,    0.69798,    3.64660,    4.64400,    0.03423,    9.48001,    3.49485,   11.01791,   11.84058,   10.07670 
Ruprecht_147             , 1747095994824130591 ,    0.12778,    3.43070,    5.12400,    0.02242,    9.48001,    3.49485,   17.17633,   19.77250,   15.67452 
Ruprecht_147             , 1747095994824130592 ,    0.09310,    3.37020,    5.20700,    0.02681,    9.48001,    3.49485,   16.53048,   18.84575,   15.06902 
Ruprecht_147             , 1747095994824130593 ,    0.21118,    3.47900,    5.02000,    0.02993,    9.48001,    3.49485,   15.10681,   16.89860,   13.75218 
Ruprecht_147             , 1747095994958348323*, 9999.00000, 9999.00000, 9999.00000,    0.02635,    9.48001,    3.49485,   14.93460,   16.90701,   13.53707 
Ruprecht_147             , 1747095994958348323A,    0.23621,    3.48720,    4.99900,    0.02635,    9.48001,    3.49485,   15.44285,   17.34487,   14.06132 
Ruprecht_147             , 1747095994958348323B,    0.18000,    3.51500,    4.90300,    0.02635,    9.48001,    3.49485,   16.00293,   18.10457,   14.57912 
Ruprecht_147             , 1747095994824130597 ,    0.10043,    3.38880,    5.18300,    0.02995,    9.48001,    3.49485,   16.88858,   19.36227,   15.40327 
Ruprecht_147             , 1747095994824130598 ,    0.15972,    3.45640,    5.07400,    0.02799,    9.48001,    3.49485,   16.58992,   18.92625,   15.12510 
Ruprecht_147             , 1747095994824130599 ,    0.33308,    3.50840,    4.91400,    0.02671,    9.48001,    3.49485,   14.07779,   15.63162,   12.79171 
Ruprecht_147             , 1747095994824130600 ,    0.43354,    3.53060,    4.82200,    0.02512,    9.48001,    3.49485,   13.41989,   14.82925,   12.18375 
Ruprecht_147             , 1747095994824130601 ,    0.13110,    3.43400,    5.11800,    0.02563,    9.48001,    3.49485,   17.29917,   19.95477,   15.78988 
Ruprecht_147             , 1747095994824130602 ,    0.24433,    3.48990,    4.99300,    0.03190,    9.48001,    3.49485,   15.55540,   17.49568,   14.16516 
Ruprecht_147             , 1747095994824130603 ,    0.10804,    3.40230,    5.16500,    0.02844,    9.48001,    3.49485,   17.25288,   19.89311,   15.74549 
Ruprecht_147             , 1747095994824130604 ,    0.15808,    3.45540,    5.07600,    0.02796,    9.48001,    3.49485,   16.54953,   18.86810,   15.08753 
Ruprecht_147             , 1747095994958348334*, 9999.00000, 9999.00000, 9999.00000,    0.02735,    9.48001,    3.49485,   14.16276,   15.84826,   12.83588 
Ruprecht_147             , 1747095994958348334A,    0.26464,    3.49480,    4.97500,    0.02735,    9.48001,    3.49485,   14.37072,   15.98276,   13.06641 
Ruprecht_147             , 1747095994958348334B,    0.18300,    3.51000,    4.21100,    0.02735,    9.48001,    3.49485,   16.05947,   18.18230,   14.63160 
Ruprecht_147             , 1747095994958348337*, 9999.00000, 9999.00000, 9999.00000,    0.02079,    9.48001,    3.49485,   14.01249,   15.66074,   12.69638 
Ruprecht_147             , 1747095994958348337A,    0.34906,    3.51110,    4.89500,    0.02079,    9.48001,    3.49485,   14.21720,   15.79498,   12.92350 
