#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,       sigG,         Bp,     sigBp,         Rp,      sigRp
Ruprecht_147             , 1747095994824130561 ,    0.21705,    3.48090,    5.01500,    0.03050,    9.48001,    3.49485,   15.18700,    0.00057,   17.00590,    0.00292,   13.82576,    0.00072 
Ruprecht_147             , 1747095994824130562 ,    0.29763,    3.50150,    4.94700,    0.02737,    9.48001,    3.49485,   14.69012,    0.00056,   16.37465,    0.00185,   13.36449,    0.00063 
Ruprecht_147             , 1747095994824130563 ,    0.23429,    3.48660,    5.00100,    0.03023,    9.48001,    3.49485,   15.42015,    0.00058,   17.31440,    0.00372,   14.04032,    0.00077 
Ruprecht_147             , 1747095994824130564 ,    0.17979,    3.46590,    5.05200,    0.02917,    9.48001,    3.49485,   15.99989,    0.00061,   18.09730,    0.00714,   14.57788,    0.00097 
Ruprecht_147             , 1747095994824130565 ,    0.41134,    3.52520,    4.84400,    0.02655,    9.48001,    3.49485,   13.22228,    0.00054,   14.59048,    0.00073,   12.00116,    0.00050 
Ruprecht_147             , 1747095994824130566 ,    0.09422,    3.37310,    5.20300,    0.03479,    9.48001,    3.49485,   16.58944,    0.00067,   18.92470,    0.01475,   15.12425,    0.00130 
Ruprecht_147             , 1747095994824130567 ,    0.09675,    3.37970,    5.19500,    0.02392,    9.48001,    3.49485,   16.70719,    0.00069,   19.11124,    0.01712,   15.23593,    0.00138 
Ruprecht_147             , 1747095994824130568 ,    0.22557,    3.48370,    5.00800,    0.02852,    9.48001,    3.49485,   15.30122,    0.00058,   17.15713,    0.00328,   13.93035,    0.00074 
Ruprecht_147             , 1747095994958348298*, 9999.00000, 9999.00000, 9999.00000,    0.02905,    9.48001,    3.49485,   12.67118,    0.00045,   14.08206,    0.00058,   11.43448,    0.00048 
Ruprecht_147             , 1747095994958348301A,    0.83217,    3.71040,    4.59500,    0.02723,    9.48001,    3.49485,    9.42558,    0.00054,    9.89536,    0.00046,    8.76984,    0.00046 
Ruprecht_147             , 1747095994958348301B,    0.34300,    3.53500,    4.39400,    0.02723,    9.48001,    3.49485,   14.16742,    0.00055,   15.73671,    0.00124,   12.87605,    0.00056 
Ruprecht_147             , 1747095994824130575 ,    0.29468,    3.50090,    4.94900,    0.02642,    9.48001,    3.49485,   14.66107,    0.00056,   16.33814,    0.00181,   13.33801,    0.00062 
Ruprecht_147             , 1747095994824130576 ,    0.10228,    3.39210,    5.17800,    0.02673,    9.48001,    3.49485,   16.97542,    0.00073,   19.50636,    0.02430,   15.48247,    0.00162 
Ruprecht_147             , 1747095994824130577 ,    0.22499,    3.48350,    5.00900,    0.02662,    9.48001,    3.49485,   15.29161,    0.00058,   17.14549,    0.00325,   13.92197,    0.00074 
Ruprecht_147             , 1747095994958348307*, 9999.00000, 9999.00000, 9999.00000,    0.02793,    9.48001,    3.49485,   15.93208,    0.00051,   18.25641,    0.00500,   14.47016,    0.00098 
Ruprecht_147             , 1747095994824130581 ,    0.41947,    3.52720,    4.83600,    0.02729,    9.48001,    3.49485,   13.29489,    0.00054,   14.67907,    0.00076,   12.06890,    0.00050 
Ruprecht_147             , 1747095994824130582 ,    0.21740,    3.48110,    5.01500,    0.02526,    9.48001,    3.49485,   15.18786,    0.00057,   17.00690,    0.00292,   13.82623,    0.00072 
Ruprecht_147             , 1747095994824130583 ,    0.12856,    3.43150,    5.12200,    0.03128,    9.48001,    3.49485,   17.20988,    0.00077,   19.84311,    0.03287,   15.70523,    0.00188 
