#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
Alessi_21                , 1882531157074151396 ,    0.44454,    3.52320,    4.64500,    0.95790,    7.82020,   10.73064,   21.04484,   22.82324,   19.69366 
Alessi_21                , 1882531157074151397 ,    1.71899,    3.91880,    4.33300,    0.83368,    7.82020,   10.73064,   13.76661,   13.96189,   13.42494 
Alessi_21                , 1882531157074151398 ,    0.71420,    3.66640,    4.61800,    1.09251,    7.82020,   10.73064,   18.21347,   19.06094,   17.25593 
Alessi_21                , 1882531157074151399 ,    1.07906,    3.77630,    4.50100,    0.89557,    7.82020,   10.73064,   16.11630,   16.61372,   15.43403 
Alessi_21                , 1882531157208369129*, 9999.00000, 9999.00000, 9999.00000,    0.91220,    7.82020,   10.73064,   20.09344,   21.81246,   18.75816 
Alessi_21                , 1882531157208369129A,    0.41974,    3.51820,    4.65000,    0.91220,    7.82020,   10.73064,   20.85790,   22.58014,   19.52174 
Alessi_21                , 1882531157208369129B,    0.41600,    3.56100,    4.84400,    0.91220,    7.82020,   10.73064,   20.83426,   22.55015,   19.49984 
Alessi_21                , 1882531157208369132*, 9999.00000, 9999.00000, 9999.00000,    0.85530,    7.82020,   10.73064,   17.41078,   18.08856,   16.57095 
Alessi_21                , 1882531157208369132A,    0.80685,    3.70060,    4.64000,    0.85530,    7.82020,   10.73064,   17.43346,   18.09568,   16.60877 
Alessi_21                , 1882531157208369132B,    0.33000,    3.53500,    4.51700,    0.85530,    7.82020,   10.73064,   21.62242,   23.55031,   20.23497 
Alessi_21                , 1882531157208369135*, 9999.00000, 9999.00000, 9999.00000,    0.93211,    7.82020,   10.73064,   19.98535,   21.56514,   18.68980 
Alessi_21                , 1882531157208369135A,    0.52170,    3.54150,    4.62300,    0.93211,    7.82020,   10.73064,   20.12699,   21.64578,   18.85239 
Alessi_21                , 1882531157208369135B,    0.21700,    3.54100,    4.96000,    0.93211,    7.82020,   10.73064,   22.26676,   24.42814,   20.83170 
Alessi_21                , 1882531157074151409 ,    0.44251,    3.52280,    4.64500,    0.81770,    7.82020,   10.73064,   20.93837,   22.67070,   19.59945 
Alessi_21                , 1882531157208369139*, 9999.00000, 9999.00000, 9999.00000,    0.69794,    7.82020,   10.73064,   13.33356,   13.46968,   13.07104 
Alessi_21                , 1882531157208369139A,    1.87335,    3.95080,    4.34100,    0.69794,    7.82020,   10.73064,   13.35789,   13.48474,   13.11187 
Alessi_21                , 1882531157208369139B,    0.83300,    3.66900,    4.60200,    0.69794,    7.82020,   10.73064,   17.46996,   18.12199,   16.65338 
