#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
Ruprecht_147             , 1747095994824211508 ,    0.29763,    3.50150,    4.94700,    0.60413,    9.48001,    8.89076,   20.47073,   22.32929,   19.09947 
Ruprecht_147             , 1747095994824211509 ,    0.23429,    3.48660,    5.00100,    0.66721,    9.48001,    8.89076,   21.22774,   23.32365,   19.80503 
Ruprecht_147             , 1747095994824211510 ,    0.41134,    3.52520,    4.84400,    0.58596,    9.48001,    8.89076,   19.00800,   20.53704,   17.73000 
Ruprecht_147             , 1747095994958429240*, 9999.00000, 9999.00000, 9999.00000,    0.64115,    9.48001,    8.89076,   18.49154,   20.07977,   17.19456 
Ruprecht_147             , 1747095994958429240A,    0.43440,    3.53080,    4.82100,    0.64115,    9.48001,    8.89076,   19.25034,   20.83993,   17.95293 
Ruprecht_147             , 1747095994958429240B,    0.43300,    3.58200,    4.85000,    0.64115,    9.48001,    8.89076,   19.23793,   20.82481,   17.94137 
Ruprecht_147             , 1747095994958429243*, 9999.00000, 9999.00000, 9999.00000,    0.60116,    9.48001,    8.89076,   15.28279,   15.89300,   14.49835 
Ruprecht_147             , 1747095994958429243A,    0.83217,    3.71040,    4.59500,    0.60116,    9.48001,    8.89076,   15.29762,   15.89821,   14.52323 
Ruprecht_147             , 1747095994958429243B,    0.34300,    3.53500,    4.39400,    0.60116,    9.48001,    8.89076,   19.95181,   21.69303,   18.61048 
Ruprecht_147             , 1747095994824211517 ,    0.29468,    3.50090,    4.94900,    0.58314,    9.48001,    8.89076,   20.42870,   22.27421,   19.06061 
Ruprecht_147             , 1747095994958429247*, 9999.00000, 9999.00000, 9999.00000,    0.61662,    9.48001,    8.89076,   21.69255,   24.21281,   20.19999 
Ruprecht_147             , 1747095994958429247A,    0.19582,    3.47340,    5.03400,    0.61662,    9.48001,    8.89076,   22.06094,   24.46890,   20.58515 
Ruprecht_147             , 1747095994958429247B,    0.13100,    3.49900,    4.22500,    0.61662,    9.48001,    8.89076,   23.04510,   25.90664,   21.51211 
Ruprecht_147             , 1747095994824211521 ,    0.41947,    3.52720,    4.83600,    0.60232,    9.48001,    8.89076,   19.09144,   20.64084,   17.80679 
Ruprecht_147             , 1747095994824211522 ,    0.62531,    3.60540,    4.66500,    0.65268,    9.48001,    8.89076,   17.10484,   18.14470,   16.03380 
Ruprecht_147             , 1747095994958429252*, 9999.00000, 9999.00000, 9999.00000,    0.54851,    9.48001,    8.89076,   19.56421,   21.27660,   18.22970 
Ruprecht_147             , 1747095994958429252A,    0.38770,    3.51970,    4.86500,    0.54851,    9.48001,    8.89076,   19.64336,   21.31176,   18.32233 
Ruprecht_147             , 1747095994958429252B,    0.14500,    3.50400,    4.91700,    0.54851,    9.48001,    8.89076,   22.44673,   25.01830,   20.94810 
Ruprecht_147             , 1747095994824211526 ,    0.88964,    3.73160,    4.56000,    0.64216,    9.48001,    8.89076,   14.83613,   15.37681,   14.11396 
Ruprecht_147             , 1747095994824211527 ,    0.69798,    3.64660,    4.64400,    0.75564,    9.48001,    8.89076,   16.96647,   17.97270,   15.91370 
Ruprecht_147             , 1747095994958429257*, 9999.00000, 9999.00000, 9999.00000,    0.58153,    9.48001,    8.89076,   20.68694,   22.83686,   19.25380 
Ruprecht_147             , 1747095994958429257A,    0.23621,    3.48720,    4.99900,    0.58153,    9.48001,    8.89076,   21.19838,   23.27572,   19.77931 
Ruprecht_147             , 1747095994958429257B,    0.18000,    3.51500,    4.90300,    0.58153,    9.48001,    8.89076,   21.74996,   24.03241,   20.29384 
Ruprecht_147             , 1747095994824211531 ,    0.33308,    3.50840,    4.91400,    0.58958,    9.48001,    8.89076,   19.85583,   21.57712,   18.51992 
Ruprecht_147             , 1747095994824211532 ,    0.43354,    3.53060,    4.82200,    0.55440,    9.48001,    8.89076,   19.18329,   20.74570,   17.89446 
