#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
Ruprecht_147             , 1747095994958486331*, 9999.00000, 9999.00000, 9999.00000,    0.93843,    9.48001,   10.73064,   20.53337,   22.20997,   19.20999 
Ruprecht_147             , 1747095994958486331A,    0.43440,    3.53080,    4.82100,    0.93843,    9.48001,   10.73064,   21.29213,   22.97011,   19.96835 
Ruprecht_147             , 1747095994958486331B,    0.43300,    3.58200,    4.85000,    0.93843,    9.48001,   10.73064,   21.27980,   22.95503,   19.95681 
Ruprecht_147             , 1747095994958486334*, 9999.00000, 9999.00000, 9999.00000,    0.87989,    9.48001,   10.73064,   17.34818,   18.02437,   16.51073 
Ruprecht_147             , 1747095994958486334A,    0.83217,    3.71040,    4.59500,    0.87989,    9.48001,   10.73064,   17.36357,   18.02968,   16.53582 
Ruprecht_147             , 1747095994958486334B,    0.34300,    3.53500,    4.39400,    0.87989,    9.48001,   10.73064,   21.97709,   23.80341,   20.61373 
Ruprecht_147             , 1747095994824268611 ,    0.62531,    3.60540,    4.66500,    0.95529,    9.48001,   10.73064,   19.16947,   20.28956,   18.05725 
Ruprecht_147             , 1747095994824268615 ,    0.88964,    3.73160,    4.56000,    0.93990,    9.48001,   10.73064,   16.92061,   17.53000,   16.13884 
Ruprecht_147             , 1747095994824268616 ,    0.69798,    3.64660,    4.64400,    1.10600,    9.48001,   10.73064,   19.06786,   20.16638,   17.96639 
Ruprecht_147             , 1747095994958486349*, 9999.00000, 9999.00000, 9999.00000,    0.88375,    9.48001,   10.73064,   21.96533,   23.91507,   20.57218 
Ruprecht_147             , 1747095994958486349A,    0.26464,    3.49480,    4.97500,    0.88375,    9.48001,   10.73064,   22.17958,   24.05113,   20.80521 
Ruprecht_147             , 1747095994958486349B,    0.18300,    3.51000,    4.21100,    0.88375,    9.48001,   10.73064,   23.83269,   26.23731,   22.35739 
Ruprecht_147             , 1747095994958486352*, 9999.00000, 9999.00000, 9999.00000,    0.67153,    9.48001,   10.73064,   21.68301,   23.52966,   20.31385 
Ruprecht_147             , 1747095994958486352A,    0.34906,    3.51110,    4.89500,    0.67153,    9.48001,   10.73064,   21.89245,   23.66514,   20.54276 
Ruprecht_147             , 1747095994958486352B,    0.17600,    3.50900,    4.21900,    0.67153,    9.48001,   10.73064,   23.57273,   25.85635,   22.11641 
Ruprecht_147             , 1747095994958486355*, 9999.00000, 9999.00000, 9999.00000,    1.04509,    9.48001,   10.73064,   15.31773,   15.84253,   14.60964 
Ruprecht_147             , 1747095994958486355A,    1.08023,    3.78410,    4.39100,    1.04509,    9.48001,   10.73064,   15.75825,   16.26003,   15.07186 
Ruprecht_147             , 1747095994958486355B,    0.95600,    3.73500,    4.55200,    1.04509,    9.48001,   10.73064,   16.50994,   17.08228,   15.75976 
Ruprecht_147             , 1747095994824268632 ,    1.11358,    3.79070,    4.35200,    1.00208,    9.48001,   10.73064,   15.65014,   16.13730,   14.97760 
Ruprecht_147             , 1747095994958486362*, 9999.00000, 9999.00000, 9999.00000,    1.01287,    9.48001,   10.73064,   19.36070,   20.63001,   18.17854 
Ruprecht_147             , 1747095994958486362A,    0.60310,    3.59300,    4.67300,    1.01287,    9.48001,   10.73064,   19.49406,   20.71089,   18.33640 
Ruprecht_147             , 1747095994958486362B,    0.37700,    3.56100,    4.88200,    1.01287,    9.48001,   10.73064,   21.70342,   23.48995,   20.35015 
Ruprecht_147             , 1747095994824268642 ,    0.89352,    3.73300,    4.55800,    0.82907,    9.48001,   10.73064,   16.85654,   17.44371,   16.09357 
Ruprecht_147             , 1747095994824268646 ,    0.46539,    3.53900,    4.79000,    0.84280,    9.48001,   10.73064,   20.60428,   22.11185,   19.33343 
Ruprecht_147             , 1747095994958486376*, 9999.00000, 9999.00000, 9999.00000,    0.97138,    9.48001,   10.73064,   21.94469,   23.90595,   20.54907 
Ruprecht_147             , 1747095994958486376A,    0.25768,    3.49330,    4.98100,    0.97138,    9.48001,   10.73064,   22.17077,   24.05395,   20.79364 
Ruprecht_147             , 1747095994958486376B,    0.17600,    3.50900,    4.21900,    0.97138,    9.48001,   10.73064,   23.75944,   26.14273,   22.28736 
Ruprecht_147             , 1747095994958486385*, 9999.00000, 9999.00000, 9999.00000,    0.92728,    9.48001,   10.73064,   18.85471,   19.91365,   17.77209 
Ruprecht_147             , 1747095994958486385A,    0.69364,    3.64410,    4.64500,    0.92728,    9.48001,   10.73064,   18.89162,   19.92952,   17.82162 
Ruprecht_147             , 1747095994958486385B,    0.30000,    3.52700,    4.24300,    0.92728,    9.48001,   10.73064,   22.54452,   24.50918,   21.14888 
Ruprecht_147             , 1747095994958486388*, 9999.00000, 9999.00000, 9999.00000,    0.77129,    9.48001,   10.73064,   13.88975,   14.31418,   13.27927 
Ruprecht_147             , 1747095994958486388A,    1.38773,    3.78980,    3.93100,    0.77129,    9.48001,   10.73064,   14.23526,   14.65932,   13.62517 
Ruprecht_147             , 1747095994958486388B,    1.12600,    3.78300,    4.45300,    0.77129,    9.48001,   10.73064,   15.30109,   15.72654,   14.68957 
Ruprecht_147             , 1747095994824268662 ,    0.55145,    3.56870,    4.70700,    0.89374,    9.48001,   10.73064,   19.50281,   20.71546,   18.34703 
Ruprecht_147             , 1747095994958486392*, 9999.00000, 9999.00000, 9999.00000,    0.83883,    9.48001,   10.73064,   16.43664,   16.97316,   15.71786 
Ruprecht_147             , 1747095994958486392A,    0.97161,    3.75740,    4.49900,    0.83883,    9.48001,   10.73064,   16.43807,   16.97344,   15.72069 
Ruprecht_147             , 1747095994958486392B,    0.17400,    3.51300,    4.91300,    0.83883,    9.48001,   10.73064,   23.64055,   25.96524,   22.17758 
Ruprecht_147             , 1747095994824268666 ,    0.65303,    3.62070,    4.65400,    0.88454,    9.48001,   10.73064,   18.95474,   20.01052,   17.87526 
Ruprecht_147             , 1747095994958486396*, 9999.00000, 9999.00000, 9999.00000,    0.93444,    9.48001,   10.73064,   19.96004,   21.49061,   18.68133 
Ruprecht_147             , 1747095994958486396A,    0.54963,    3.56790,    4.70800,    0.93444,    9.48001,   10.73064,   20.44161,   21.92086,   19.18043 
Ruprecht_147             , 1747095994958486396B,    0.41000,    3.54500,    4.42700,    0.93444,    9.48001,   10.73064,   21.07461,   22.70364,   19.76516 
Ruprecht_147             , 1747095994824268673 ,    0.65486,    3.62180,    4.65400,    0.98623,    9.48001,   10.73064,   18.54488,   19.48108,   17.53222 
Ruprecht_147             , 1747095994958486403*, 9999.00000, 9999.00000, 9999.00000,    0.74379,    9.48001,   10.73064,   14.75989,   15.16913,   14.16316 
Ruprecht_147             , 1747095994958486403A,    1.21438,    3.80250,    4.22400,    0.74379,    9.48001,   10.73064,   14.77682,   15.17773,   14.19076 
Ruprecht_147             , 1747095994958486403B,    0.60200,    3.57500,    4.29300,    0.74379,    9.48001,   10.73064,   19.28604,   20.42643,   18.16392 
Ruprecht_147             , 1747095994824268677 ,    1.30170,    3.80100,    4.09500,    1.00155,    9.48001,   10.73064,   14.62231,   15.08606,   13.97242 
Ruprecht_147             , 1747095994958486407*, 9999.00000, 9999.00000, 9999.00000,    0.92317,    9.48001,   10.73064,   20.03824,   21.49208,   18.78497 
Ruprecht_147             , 1747095994958486407A,    0.52305,    3.55800,    4.73300,    0.92317,    9.48001,   10.73064,   20.17044,   21.57570,   18.93581 
Ruprecht_147             , 1747095994958486407B,    0.28400,    3.52600,    4.27800,    0.92317,    9.48001,   10.73064,   22.38984,   24.31707,   21.00254 
Ruprecht_147             , 1747095994824268687 ,    1.05106,    3.77780,    4.42300,    0.81891,    9.48001,   10.73064,   15.81340,   16.28373,   15.15709 
Ruprecht_147             , 1747095994958486417*, 9999.00000, 9999.00000, 9999.00000,    0.82547,    9.48001,   10.73064,   13.89456,   14.33873,   13.26381 
Ruprecht_147             , 1747095994958486417A,    1.43092,    3.79030,    3.82200,    0.82547,    9.48001,   10.73064,   13.89585,   14.33916,   13.26624 
Ruprecht_147             , 1747095994958486417B,    0.43300,    3.58200,    4.85000,    0.82547,    9.48001,   10.73064,   21.20335,   22.84484,   19.89020 
Ruprecht_147             , 1747095994958486423*, 9999.00000, 9999.00000, 9999.00000,    0.78562,    9.48001,   10.73064,   21.20000,   22.90009,   19.86902 
Ruprecht_147             , 1747095994958486423A,    0.44585,    3.53350,    4.81000,    0.78562,    9.48001,   10.73064,   21.28953,   22.94427,   19.97248 
Ruprecht_147             , 1747095994958486423B,    0.19300,    3.51500,    4.54400,    0.78562,    9.48001,   10.73064,   23.95385,   26.39819,   22.47272 
Ruprecht_147             , 1747095994958486426*, 9999.00000, 9999.00000, 9999.00000,    1.00008,    9.48001,   10.73064,   18.47491,   19.45009,   17.43688 
Ruprecht_147             , 1747095994958486426A,    0.72661,    3.66330,    4.64000,    1.00008,    9.48001,   10.73064,   18.54900,   19.48686,   17.53535 
Ruprecht_147             , 1747095994958486426B,    0.44500,    3.54600,    4.22800,    1.00008,    9.48001,   10.73064,   21.42662,   23.14406,   20.09177 
Ruprecht_147             , 1747095994958486429*, 9999.00000, 9999.00000, 9999.00000,    0.88678,    9.48001,   10.73064,   17.39476,   18.19960,   16.46345 
Ruprecht_147             , 1747095994958486429A,    0.76552,    3.68300,    4.62900,    0.88678,    9.48001,   10.73064,   17.76437,   18.50165,   16.88271 
Ruprecht_147             , 1747095994958486429B,    0.68200,    3.64100,    4.69900,    0.88678,    9.48001,   10.73064,   18.74428,   19.73625,   17.69944 
Ruprecht_147             , 1747095994958486432*, 9999.00000, 9999.00000, 9999.00000,    0.91326,    9.48001,   10.73064,   20.72628,   22.44311,   19.39158 
Ruprecht_147             , 1747095994958486432A,    0.36627,    3.51490,    4.88200,    0.91326,    9.48001,   10.73064,   21.54586,   23.27963,   20.20654 
Ruprecht_147             , 1747095994958486432B,    0.35100,    3.53500,    4.31900,    0.91326,    9.48001,   10.73064,   21.41574,   23.11777,   20.08516 
Ruprecht_147             , 1747095994824268706 ,    0.59820,    3.59040,    4.67500,    0.82803,    9.48001,   10.73064,   19.93206,   21.26480,   18.72538 
Ruprecht_147             , 1747095994958486436*, 9999.00000, 9999.00000, 9999.00000,    0.78097,    9.48001,   10.73064,   17.10185,   17.72666,   16.30554 
Ruprecht_147             , 1747095994958486436A,    0.80982,    3.70150,    4.60700,    0.78097,    9.48001,   10.73064,   17.11486,   17.73107,   16.32742 
Ruprecht_147             , 1747095994958486436B,    0.34300,    3.53500,    4.39400,    0.78097,    9.48001,   10.73064,   21.91154,   23.70752,   20.55583 
Ruprecht_147             , 1747095994824268710 ,    0.95640,    3.75310,    4.51200,    0.94520,    9.48001,   10.73064,   16.43013,   16.97978,   15.69992 
Ruprecht_147             , 1747095994824268711 ,    0.46266,    3.53820,    4.79300,    0.88619,    9.48001,   10.73064,   20.60904,   22.12335,   19.33593 
Ruprecht_147             , 1747095994958486441*, 9999.00000, 9999.00000, 9999.00000,    0.74655,    9.48001,   10.73064,   19.94144,   21.31100,   18.71937 
Ruprecht_147             , 1747095994958486441A,    0.51801,    3.55610,    4.73800,    0.74655,    9.48001,   10.73064,   19.99538,   21.33745,   18.78498 
Ruprecht_147             , 1747095994958486441B,    0.07300,    3.20400,    5.36000,    0.74655,    9.48001,   10.73064,   23.22789,   25.35721,   21.79879 
