#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,       sigG,         Bp,     sigBp,         Rp,      sigRp
Ruprecht_147             , 1747095994824174179 ,    0.21705,    3.48090,    5.01500,    0.46363,    9.48001,    6.50515,   18.48240,    0.00129,   20.50821,    0.05736,   17.08119,    0.00541 
Ruprecht_147             , 1747095994824174180 ,    0.29763,    3.50150,    4.94700,    0.41602,    9.48001,    6.50515,   17.96055,    0.00100,   19.77087,    0.03112,   16.60466,    0.00364 
Ruprecht_147             , 1747095994824174181 ,    0.23429,    3.48660,    5.00100,    0.45946,    9.48001,    6.50515,   18.70970,    0.00146,   20.73631,    0.07575,   17.29762,    0.00646 
Ruprecht_147             , 1747095994824174182 ,    0.17979,    3.46590,    5.05200,    0.44338,    9.48001,    6.50515,   19.26892,    0.00208,   21.48329,    0.15355,   17.81907,    0.01016 
Ruprecht_147             , 1747095994824174183 ,    0.41134,    3.52520,    4.84400,    0.40351,    9.48001,    6.50515,   16.49611,    0.00066,   17.97724,    0.00640,   15.23391,    0.00139 
Ruprecht_147             , 1747095994824174184 ,    0.22557,    3.48370,    5.00800,    0.43347,    9.48001,    6.50515,   18.57641,    0.00135,   20.56130,    0.06420,   17.17353,    0.00582 
Ruprecht_147             , 1747095994958391914*, 9999.00000, 9999.00000, 9999.00000,    0.44152,    9.48001,    6.50515,   15.96855,    0.00051,   17.49438,    0.00327,   14.69306,    0.00110 
Ruprecht_147             , 1747095994958391917A,    0.83217,    3.71040,    4.59500,    0.41398,    9.48001,    6.50515,   12.75933,    0.00054,   13.31591,    0.00054,   12.02154,    0.00050 
Ruprecht_147             , 1747095994958391917B,    0.34300,    3.53500,    4.39400,    0.41398,    9.48001,    6.50515,   17.44007,    0.00083,   19.11746,    0.01755,   16.11280,    0.00251 
Ruprecht_147             , 1747095994824174191 ,    0.29468,    3.50090,    4.94900,    0.40156,    9.48001,    6.50515,   17.92258,    0.00099,   19.71039,    0.02978,   16.56733,    0.00354 
Ruprecht_147             , 1747095994824174192 ,    0.22499,    3.48350,    5.00900,    0.40470,    9.48001,    6.50515,   18.55103,    0.00133,   20.45342,    0.06201,   17.15021,    0.00570 
Ruprecht_147             , 1747095994958391922*, 9999.00000, 9999.00000, 9999.00000,    0.42462,    9.48001,    6.50515,   19.18776,    0.00164,   21.82130,    0.10129,   17.70684,    0.01008 
Ruprecht_147             , 1747095994824174196 ,    0.41947,    3.52720,    4.83600,    0.41478,    9.48001,    6.50515,   16.57726,    0.00067,   18.07673,    0.00697,   15.31264,    0.00145 
Ruprecht_147             , 1747095994824174197 ,    0.21740,    3.48110,    5.01500,    0.38401,    9.48001,    6.50515,   18.43337,    0.00125,   20.38746,    0.05379,   17.05829,    0.00522 
Ruprecht_147             , 1747095994824174198 ,    0.12856,    3.43150,    5.12200,    0.47541,    9.48001,    6.50515,   20.48575,    0.00521,   22.98862,    0.76419,   18.96949,    0.02804 
Ruprecht_147             , 1747095994824174199 ,    0.62531,    3.60540,    4.66500,    0.44945,    9.48001,    6.50515,   14.56648,    0.00056,   15.55364,    0.00112,   13.52357,    0.00065 
Ruprecht_147             , 1747095994958391929A,    0.38770,    3.51970,    4.86500,    0.37772,    9.48001,    6.50515,   17.14142,    0.00076,   18.77272,    0.01268,   15.83606,    0.00205 
Ruprecht_147             , 1747095994958391929B,    0.14500,    3.50400,    4.91700,    0.37772,    9.48001,    6.50515,   19.94853,    0.00341,   22.70217,    0.37119,   18.45576,    0.01791 
Ruprecht_147             , 1747095994824174203 ,    0.16272,    3.45790,    5.07000,    0.39477,    9.48001,    6.50515,   18.92290,    0.00166,   21.03684,    0.09861,   17.50155,    0.00768 
Ruprecht_147             , 1747095994824174204 ,    0.88964,    3.73160,    4.56000,    0.44221,    9.48001,    6.50515,   12.28372,    0.00054,   12.77863,    0.00050,   11.60385,    0.00048 
Ruprecht_147             , 1747095994824174205 ,    0.69798,    3.64660,    4.64400,    0.52036,    9.48001,    6.50515,   14.40248,    0.00055,   15.34834,    0.00101,   13.38493,    0.00063 
Ruprecht_147             , 1747095994824174206 ,    0.12778,    3.43070,    5.12400,    0.34076,    9.48001,    6.50515,   20.37925,    0.00477,   22.11475,    0.65365,   18.85680,    0.02558 
