#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,         Bp,         Rp
Alessi_21                , 1882531157074079707 ,    0.44454,    3.52320,    4.64500,    0.42264,    7.82020,    8.89076,   18.84466,   20.46209,   17.53871 
Alessi_21                , 1882531157074079708 ,    0.34667,    3.50420,    4.65600,    0.41884,    7.82020,    8.89076,   19.27066,   21.00169,   17.93208 
Alessi_21                , 1882531157074079709 ,    0.27242,    3.48890,    4.64900,    0.40418,    7.82020,    8.89076,   19.72925,   21.59655,   18.35589 
Alessi_21                , 1882531157074079710 ,    1.71899,    3.91880,    4.33300,    0.36783,    7.82020,    8.89076,   11.50195,   11.60594,   11.28976 
Alessi_21                , 1882531157074079711 ,    0.71420,    3.66640,    4.61800,    0.48203,    7.82020,    8.89076,   15.89264,   16.59060,   15.04026 
Alessi_21                , 1882531157074079712 ,    0.15953,    3.45190,    4.62300,    0.33141,    7.82020,    8.89076,   21.28345,   23.74041,   19.80051 
Alessi_21                , 1882531157074079713 ,    1.07906,    3.77630,    4.50100,    0.39514,    7.82020,    8.89076,   13.85261,   14.23964,   13.28126 
Alessi_21                , 1882531157208297443*, 9999.00000, 9999.00000, 9999.00000,    0.40248,    7.82020,    8.89076,   17.90779,   19.47500,   16.61742 
Alessi_21                , 1882531157208297443A,    0.41974,    3.51820,    4.65000,    0.40248,    7.82020,    8.89076,   18.67241,   20.24274,   17.38105 
Alessi_21                , 1882531157208297443B,    0.41600,    3.56100,    4.84400,    0.40248,    7.82020,    8.89076,   18.64845,   20.21262,   17.35906 
Alessi_21                , 1882531157208297446*, 9999.00000, 9999.00000, 9999.00000,    0.37737,    7.82020,    8.89076,   15.18245,   15.74760,   14.43515 
Alessi_21                , 1882531157208297446A,    0.80685,    3.70060,    4.64000,    0.37737,    7.82020,    8.89076,   15.20363,   15.75447,   14.47237 
Alessi_21                , 1882531157208297446B,    0.33000,    3.53500,    4.51700,    0.37737,    7.82020,    8.89076,   19.46758,   21.24783,   18.11593 
Alessi_21                , 1882531157074079720 ,    0.19888,    3.46820,    4.63500,    0.35555,    7.82020,    8.89076,   20.43809,   22.55544,   19.01126 
Alessi_21                , 1882531157208297450*, 9999.00000, 9999.00000, 9999.00000,    0.41126,    7.82020,    8.89076,   17.78514,   19.21280,   16.54082 
Alessi_21                , 1882531157208297450A,    0.52170,    3.54150,    4.62300,    0.41126,    7.82020,    8.89076,   17.92313,   19.29253,   16.70207 
Alessi_21                , 1882531157208297450B,    0.21700,    3.54100,    4.96000,    0.41126,    7.82020,    8.89076,   20.09309,   22.08772,   18.69099 
Alessi_21                , 1882531157074079724 ,    0.22768,    3.47690,    4.64200,    0.34284,    7.82020,    8.89076,   20.15906,   22.17200,   18.75310 
Alessi_21                , 1882531157074079725 ,    0.16675,    3.45490,    4.62500,    0.39356,    7.82020,    8.89076,   20.57253,   22.74566,   19.13533 
Alessi_21                , 1882531157074079726 ,    0.44251,    3.52280,    4.64500,    0.36078,    7.82020,    8.89076,   18.78947,   20.38520,   17.49016 
Alessi_21                , 1882531157074079727 ,    0.28361,    3.49150,    4.65100,    0.41189,    7.82020,    8.89076,   19.82462,   21.72472,   18.44353 
Alessi_21                , 1882531157208297457*, 9999.00000, 9999.00000, 9999.00000,    0.30794,    7.82020,    8.89076,   11.13310,   11.19436,   10.98347 
Alessi_21                , 1882531157208297457A,    1.87335,    3.95080,    4.34100,    0.30794,    7.82020,    8.89076,   11.15648,   11.20905,   11.02408 
Alessi_21                , 1882531157208297457B,    0.83300,    3.66900,    4.60200,    0.30794,    7.82020,    8.89076,   15.31190,   15.87302,   14.57153 
Alessi_21                , 1882531157208297460*, 9999.00000, 9999.00000, 9999.00000,    0.39753,    7.82020,    8.89076,   13.96986,   14.41534,   13.33208 
Alessi_21                , 1882531157208297460A,    1.02109,    3.76310,    4.53800,    0.39753,    7.82020,    8.89076,   14.06270,   14.47180,   13.46807 
Alessi_21                , 1882531157208297460B,    0.62700,    3.59500,    4.42300,    0.39753,    7.82020,    8.89076,   16.68587,   17.65341,   15.65490 
Alessi_21                , 1882531157074079734 ,    0.69249,    3.65400,    4.60000,    0.36886,    7.82020,    8.89076,   16.01997,   16.76342,   15.13383 
Alessi_21                , 1882531157208297464*, 9999.00000, 9999.00000, 9999.00000,    0.40903,    7.82020,    8.89076,   11.46557,   11.56640,   11.25773 
Alessi_21                , 1882531157208297464A,    1.78519,    3.93330,    4.33800,    0.40903,    7.82020,    8.89076,   11.46615,   11.56651,   11.25942 
Alessi_21                , 1882531157208297464B,    0.26100,    3.52500,    4.45800,    0.40903,    7.82020,    8.89076,   19.64005,   21.47799,   18.27382 
Alessi_21                , 1882531157074079738 ,    0.99641,    3.75720,    4.55200,    0.38858,    7.82020,    8.89076,   14.33925,   14.77762,   13.71459 
Alessi_21                , 1882531157074079739 ,    0.38506,    3.51150,    4.65500,    0.36740,    7.82020,    8.89076,   19.06544,   20.73567,   17.74390 
Alessi_21                , 1882531157074079740 ,    5.79407,    4.19440,    3.64200,    0.41587,    7.82020,    8.89076,    7.13841,    7.11875,    7.12759 
Alessi_21                , 1882531157208297470*, 9999.00000, 9999.00000, 9999.00000,    0.38786,    7.82020,    8.89076,   19.90368,   22.01861,   18.47549 
Alessi_21                , 1882531157208297470A,    0.22105,    3.47490,    4.64000,    0.38786,    7.82020,    8.89076,   20.11973,   22.12209,   18.71599 
Alessi_21                , 1882531157208297470B,    0.07300,    3.20400,    5.36000,    0.38786,    7.82020,    8.89076,   21.76280,   24.62206,   20.23006 
Alessi_21                , 1882531157074079744 ,    0.23621,    3.47950,    4.64300,    0.33147,    7.82020,    8.89076,   20.23958,   22.28095,   18.82773 
Alessi_21                , 1882531157074079745 ,    0.20148,    3.46910,    4.63600,    0.35041,    7.82020,    8.89076,   19.89268,   21.81054,   18.50750 
Alessi_21                , 1882531157208297475*, 9999.00000, 9999.00000, 9999.00000,    0.30850,    7.82020,    8.89076,   18.60951,   20.28000,   17.28675 
