#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,       sigG,         Bp,     sigBp,         Rp,      sigRp
ASCC_21                  , 1891097903137746448 ,    0.89707,    3.63660,    4.29400,    0.81596,    6.94988,   11.02060,   17.81496,    0.00095,   18.75962,    0.01283,   16.78543,    0.00423 
ASCC_21                  , 1891097903271964178*, 9999.00000, 9999.00000, 9999.00000,    0.73216,    6.94988,   11.02060,   15.23858,    0.00048,   15.76911,    0.00127,   14.52180,    0.00095 
ASCC_21                  , 1891097903137746452 ,    0.29115,    3.48060,    4.06900,    0.76000,    6.94988,   11.02060,   20.79650,    0.00674,   21.80369,    0.53139,   19.36611,    0.04086 
ASCC_21                  , 1891097903137746453 ,    1.37569,    3.73280,    4.20000,    0.66996,    6.94988,   11.02060,   15.68765,    0.00060,   16.23146,    0.00168,   14.95605,    0.00118 
ASCC_21                  , 1891097903271964183*, 9999.00000, 9999.00000, 9999.00000,    0.67628,    6.94988,   11.02060,   19.41227,    0.00191,   21.10466,    0.10178,   18.09140,    0.01292 
ASCC_21                  , 1891097903271964186*, 9999.00000, 9999.00000, 9999.00000,    0.87129,    6.94988,   11.02060,   20.00756,    0.00297,   21.85572,    0.21374,   18.63698,    0.02095 
ASCC_21                  , 1891097903271964192A,    2.93950,    4.09660,    4.35700,    0.81650,    6.94988,   11.02060,   12.64528,    0.00054,   12.72232,    0.00050,   12.47161,    0.00053 
ASCC_21                  , 1891097903271964192B,    0.38200,    3.54500,    4.73000,    0.81650,    6.94988,   11.02060,   20.14878,    0.00395,   21.98879,    0.24114,   18.77475,    0.02362 
ASCC_21                  , 1891097903137746466 ,    0.33626,    3.49210,    4.08600,    0.71363,    6.94988,   11.02060,   20.34702,    0.00464,   21.99010,    0.30305,   19.00285,    0.02802 
ASCC_21                  , 1891097903271964196*, 9999.00000, 9999.00000, 9999.00000,    0.71574,    6.94988,   11.02060,   17.72838,    0.00076,   18.76108,    0.01214,   16.65893,    0.00390 
ASCC_21                  , 1891097903271964199*, 9999.00000, 9999.00000, 9999.00000,    0.70477,    6.94988,   11.02060,   16.73493,    0.00057,   17.50422,    0.00418,   15.82407,    0.00209 
ASCC_21                  , 1891097903271964205*, 9999.00000, 9999.00000, 9999.00000,    0.77265,    6.94988,   11.02060,   20.01618,    0.00298,   21.72910,    0.21731,   18.60219,    0.02103 
ASCC_21                  , 1891097903271964214*, 9999.00000, 9999.00000, 9999.00000,    0.79497,    6.94988,   11.02060,   19.40027,    0.00189,   20.97976,    0.10330,   18.06446,    0.01264 
ASCC_21                  , 1891097903137746488 ,    0.29978,    3.48300,    4.07200,    0.81194,    6.94988,   11.02060,   20.89971,    0.00735,   23.80912,    0.60529,   19.43375,    0.04448 
ASCC_21                  , 1891097903271964218A,    2.70723,    4.07220,    4.36200,    0.74452,    6.94988,   11.02060,   12.73309,    0.00054,   12.80177,    0.00050,   12.57328,    0.00054 
ASCC_21                  , 1891097903271964218B,    1.22100,    3.79600,    4.39400,    0.74452,    6.94988,   11.02060,   16.35268,    0.00064,   17.00150,    0.00291,   15.53988,    0.00168 
ASCC_21                  , 1891097903137746492 ,    2.16237,    4.00200,    4.36200,    0.72740,    6.94988,   11.02060,   13.25878,    0.00054,   13.34825,    0.00054,   13.06615,    0.00058 
ASCC_21                  , 1891097903137746493 ,    0.33223,    3.49110,    4.08500,    0.73714,    6.94988,   11.02060,   20.33334,    0.00460,   22.32354,    0.29986,   18.93493,    0.02775 
ASCC_21                  , 1891097903137746494 ,    0.47223,    3.51970,    4.13000,    0.73238,    6.94988,   11.02060,   19.73279,    0.00288,   21.50522,    0.14554,   18.41534,    0.01684 
ASCC_21                  , 1891097903137746495 ,    0.43157,    3.51190,    4.11600,    0.75185,    6.94988,   11.02060,   20.02923,    0.00360,   21.86119,    0.20774,   18.68013,    0.02143 
ASCC_21                  , 1891097903137746496 ,    0.27509,    3.47620,    4.06400,    0.83371,    6.94988,   11.02060,   21.12615,    0.00898,   22.75711,    0.80921,   19.58408,    0.05432 
ASCC_21                  , 1891097903271964226*, 9999.00000, 9999.00000, 9999.00000,    0.68800,    6.94988,   11.02060,   18.99070,    0.00144,   20.59959,    0.06586,   17.67743,    0.00906 
ASCC_21                  , 1891097903137746500 ,    0.48382,    3.52190,    4.13400,    0.68648,    6.94988,   11.02060,   19.75936,    0.00293,   21.29117,    0.14893,   18.40447,    0.01716 
ASCC_21                  , 1891097903137746504 ,    0.43311,    3.51220,    4.11700,    0.75274,    6.94988,   11.02060,   20.03457,    0.00362,   22.03925,    0.20985,   18.67615,    0.02157 
ASCC_21                  , 1891097903137746505 ,    0.51713,    3.52840,    4.14500,    0.83680,    6.94988,   11.02060,   19.54367,    0.00251,   21.19650,    0.11626,   18.22222,    0.01446 
ASCC_21                  , 1891097903271964235*, 9999.00000, 9999.00000, 9999.00000,    0.80432,    6.94988,   11.02060,   20.57210,    0.00465,   23.32928,    0.41277,   19.12360,    0.03361 
ASCC_21                  , 1891097903137746509 ,    0.74540,    3.61260,    4.28400,    0.68670,    6.94988,   11.02060,   18.66076,    0.00142,   19.98493,    0.03790,   17.45321,    0.00739 
ASCC_21                  , 1891097903137746510 ,    0.71515,    3.58050,    4.22900,    0.77386,    6.94988,   11.02060,   18.34109,    0.00120,   19.47495,    0.02398,   17.22889,    0.00606 
ASCC_21                  , 1891097903271964240*, 9999.00000, 9999.00000, 9999.00000,    0.74594,    6.94988,   11.02060,   17.89212,    0.00081,   18.87744,    0.01382,   16.84492,    0.00448 
ASCC_21                  , 1891097903137746517 ,    0.47890,    3.52100,    4.13200,    0.80309,    6.94988,   11.02060,   19.80779,    0.00305,   21.65631,    0.16083,   18.43486,    0.01791 
ASCC_21                  , 1891097903271964247*, 9999.00000, 9999.00000, 9999.00000,    0.76781,    6.94988,   11.02060,   19.21668,    0.00167,   20.95183,    0.08269,   17.87744,    0.01096 
ASCC_21                  , 1891097903271964250A,    7.07612,    4.32280,    4.22700,    0.69370,    6.94988,   11.02060,   10.09549,    0.00054,   10.08914,    0.00046,   10.06268,    0.00047 
ASCC_21                  , 1891097903271964250B,    0.59000,    3.59700,    4.66900,    0.69370,    6.94988,   11.02060,   19.18067,    0.00195,   20.70673,    0.07340,   17.90838,    0.01084 
ASCC_21                  , 1891097903137746524 ,    0.36420,    3.49840,    4.09500,    0.68318,    6.94988,   11.02060,   20.23732,    0.00425,   21.91658,    0.26485,   18.85763,    0.02556 
ASCC_21                  , 1891097903137746525 ,    1.24995,    3.70280,    4.25500,    0.73621,    6.94988,   11.02060,   16.47608,    0.00066,   17.14245,    0.00325,   15.64589,    0.00180 
ASCC_21                  , 1891097903137746526 ,    0.27349,    3.47570,    4.06300,    0.79386,    6.94988,   11.02060,   21.08824,    0.00869,   22.49071,    0.76799,   19.67505,    0.05256 
ASCC_21                  , 1891097903137746527 ,    0.53196,    3.53120,    4.15000,    0.76444,    6.94988,   11.02060,   19.39009,    0.00225,   21.12887,    0.09581,   18.05815,    0.01279 
ASCC_21                  , 1891097903137746528 ,    0.26744,    3.47400,    4.06100,    0.69604,    6.94988,   11.02060,   20.98435,    0.00787,   22.14598,    0.66017,   19.54629,    0.04773 
ASCC_21                  , 1891097903137746529 ,    0.81974,    3.62580,    4.29500,    0.85532,    6.94988,   11.02060,   17.95588,    0.00100,   18.94541,    0.01502,   16.91100,    0.00467 
ASCC_21                  , 1891097903137746530 ,    3.60120,    4.15390,    4.33900,    0.80083,    6.94988,   11.02060,   11.91901,    0.00054,   11.97451,    0.00047,   11.78220,    0.00049 
ASCC_21                  , 1891097903137746531 ,    0.26107,    3.47210,    4.05900,    0.74003,    6.94988,   11.02060,   20.95107,    0.00769,   23.71493,    0.64104,   19.54370,    0.04658 
ASCC_21                  , 1891097903137746532 ,    0.53310,    3.53140,    4.15000,    0.84793,    6.94988,   11.02060,   19.44872,    0.00235,   21.17961,    0.10375,   18.12194,    0.01341 
ASCC_21                  , 1891097903137746536 ,    0.37683,    3.50100,    4.09900,    0.77391,    6.94988,   11.02060,   20.08579,    0.00378,   21.89480,    0.22456,   18.73587,    0.02256 
ASCC_21                  , 1891097903271964266*, 9999.00000, 9999.00000, 9999.00000,    0.74457,    6.94988,   11.02060,   19.27254,    0.00173,   21.03758,    0.08849,   17.93684,    0.01142 
ASCC_21                  , 1891097903137746540 ,    0.48615,    3.52230,    4.13500,    0.73566,    6.94988,   11.02060,   19.79423,    0.00302,   21.81399,    0.15762,   18.46072,    0.01776 
ASCC_21                  , 1891097903137746544 ,    0.86695,    3.63220,    4.29500,    0.64465,    6.94988,   11.02060,   17.58128,    0.00087,   18.47440,    0.00985,   16.59541,    0.00363 
ASCC_21                  , 1891097903137746545 ,    0.38465,    3.50250,    4.10100,    0.81282,    6.94988,   11.02060,   20.15331,    0.00399,   21.89340,    0.24449,   18.83049,    0.02386 
ASCC_21                  , 1891097903271964278*, 9999.00000, 9999.00000, 9999.00000,    0.64999,    6.94988,   11.02060,   13.30419,    0.00045,   13.40367,    0.00054,   13.09771,    0.00059 
ASCC_21                  , 1891097903137746552 ,    0.60444,    3.54410,    4.17300,    0.89384,    6.94988,   11.02060,   19.23599,    0.00202,   20.91925,    0.07950,   17.95312,    0.01132 
ASCC_21                  , 1891097903271964282*, 9999.00000, 9999.00000, 9999.00000,    0.72594,    6.94988,   11.02060,   18.96600,    0.00142,   20.39277,    0.06019,   17.68542,    0.00904 
ASCC_21                  , 1891097903137746556 ,    0.36419,    3.49840,    4.09500,    0.76824,    6.94988,   11.02060,   20.29295,    0.00444,   22.68023,    0.28562,   18.90556,    0.02673 
ASCC_21                  , 1891097903137746557 ,    0.35809,    3.49710,    4.09300,    0.66923,    6.94988,   11.02060,   20.19159,    0.00410,   21.84527,    0.25096,   18.78175,    0.02464 
ASCC_21                  , 1891097903137746558 ,    0.38118,    3.50180,    4.10000,    0.76815,    6.94988,   11.02060,   20.11105,    0.00384,   21.74620,    0.22977,   18.75040,    0.02294 
ASCC_21                  , 1891097903137746559 ,    2.22611,    4.01120,    4.36300,    0.69740,    6.94988,   11.02060,   13.18346,    0.00054,   13.26741,    0.00053,   13.00548,    0.00058 
ASCC_21                  , 1891097903137746560 ,    0.50280,    3.52560,    4.14000,    0.66246,    6.94988,   11.02060,   19.50341,    0.00243,   21.29332,    0.10920,   18.19191,    0.01401 
ASCC_21                  , 1891097903137746561 ,    0.49967,    3.52490,    4.13800,    0.82358,    6.94988,   11.02060,   19.69282,    0.00279,   21.64367,    0.13941,   18.33334,    0.01626 
ASCC_21                  , 1891097903137746562 ,    1.06824,    3.66440,    4.28500,    0.71071,    6.94988,   11.02060,   16.91328,    0.00072,   17.66290,    0.00494,   16.02513,    0.00234 
ASCC_21                  , 1891097903271964292*, 9999.00000, 9999.00000, 9999.00000,    0.73651,    6.94988,   11.02060,   19.12798,    0.00157,   20.66929,    0.07364,   17.80298,    0.01022 
ASCC_21                  , 1891097903271964295*, 9999.00000, 9999.00000, 9999.00000,    0.73726,    6.94988,   11.02060,   19.42837,    0.00193,   21.18229,    0.10707,   18.06911,    0.01295 
ASCC_21                  , 1891097903137746569 ,    0.37282,    3.50020,    4.09800,    0.85598,    6.94988,   11.02060,   20.39727,    0.00484,   22.61751,    0.32733,   18.93453,    0.02917 
ASCC_21                  , 1891097903137746570 ,    0.94195,    3.64310,    4.29300,    0.77253,    6.94988,   11.02060,   17.64470,    0.00089,   18.56129,    0.01063,   16.64398,    0.00377 
ASCC_21                  , 1891097903271964303*, 9999.00000, 9999.00000, 9999.00000,    0.77838,    6.94988,   11.02060,   20.40126,    0.00404,   23.24294,    0.32987,   18.97033,    0.02919 
ASCC_21                  , 1891097903137746577 ,    0.81190,    3.62470,    4.29500,    0.78264,    6.94988,   11.02060,   17.87476,    0.00097,   18.84584,    0.01368,   16.84838,    0.00442 
ASCC_21                  , 1891097903137746578 ,    0.53549,    3.53170,    4.15100,    0.73378,    6.94988,   11.02060,   19.38019,    0.00224,   20.77240,    0.09463,   18.08100,    0.01272 
ASCC_21                  , 1891097903137746582 ,    0.33909,    3.49280,    4.08700,    0.75783,    6.94988,   11.02060,   20.39489,    0.00483,   22.58711,    0.32223,   18.97114,    0.02913 
ASCC_21                  , 1891097903271964312*, 9999.00000, 9999.00000, 9999.00000,    0.68455,    6.94988,   11.02060,   19.85422,    0.00263,   21.46898,    0.16753,   18.50113,    0.01861 
ASCC_21                  , 1891097903137746586 ,    0.26353,    3.47280,    4.06000,    0.72203,    6.94988,   11.02060,   20.95748,    0.00775,   23.26206,    0.64782,   19.61009,    0.04700 
ASCC_21                  , 1891097903137746587 ,    0.28302,    3.47840,    4.06600,    0.76896,    6.94988,   11.02060,   20.73720,    0.00642,   23.05411,    0.49472,   19.35430,    0.03889 
ASCC_21                  , 1891097903137746588 ,    0.92359,    3.64040,    4.29300,    0.75659,    6.94988,   11.02060,   17.57273,    0.00086,   18.47938,    0.00981,   16.58087,    0.00359 
ASCC_21                  , 1891097903137746592 ,    0.51824,    3.52860,    4.14600,    0.75146,    6.94988,   11.02060,   19.49016,    0.00242,   21.09243,    0.10834,   18.18068,    0.01388 
ASCC_21                  , 1891097903271964322*, 9999.00000, 9999.00000, 9999.00000,    0.78316,    6.94988,   11.02060,   19.27917,    0.00174,   21.15685,    0.09357,   17.91867,    0.01137 
ASCC_21                  , 1891097903137746596 ,    0.56969,    3.53790,    4.16200,    0.70706,    6.94988,   11.02060,   19.30610,    0.00213,   20.79394,    0.08617,   18.02237,    0.01200 
ASCC_21                  , 1891097903271964326A,    1.93687,    3.94160,    4.24600,    0.78230,    6.94988,   11.02060,   13.49525,    0.00054,   13.64129,    0.00057,   13.21787,    0.00060 
ASCC_21                  , 1891097903271964326B,    1.30900,    3.84200,    4.36600,    0.78230,    6.94988,   11.02060,   16.06979,    0.00062,   16.67962,    0.00229,   15.28851,    0.00143 
ASCC_21                  , 1891097903137746600 ,    0.46210,    3.51780,    4.12600,    0.80901,    6.94988,   11.02060,   19.74198,    0.00289,   21.47741,    0.14738,   18.40522,    0.01689 
ASCC_21                  , 1891097903271964330*, 9999.00000, 9999.00000, 9999.00000,    0.81764,    6.94988,   11.02060,    9.64571,    0.00045,    9.65089,    0.00046,    9.58989,    0.00047 
ASCC_21                  , 1891097903137746604 ,    0.34443,    3.49410,    4.08800,    0.68695,    6.94988,   11.02060,   20.38285,    0.00478,   22.79391,    0.31546,   19.04451,    0.02889 
ASCC_21                  , 1891097903137746605 ,    0.42761,    3.51110,    4.11500,    0.79942,    6.94988,   11.02060,   20.04445,    0.00363,   21.75974,    0.21161,   18.65754,    0.02161 
ASCC_21                  , 1891097903137746609 ,    0.78242,    3.62120,    4.29400,    0.82391,    6.94988,   11.02060,   18.12124,    0.00108,   19.14243,    0.01797,   17.05680,    0.00527 
ASCC_21                  , 1891097903271964339*, 9999.00000, 9999.00000, 9999.00000,    0.72203,    6.94988,   11.02060,   16.45526,    0.00055,   17.25126,    0.00318,   15.53182,    0.00179 
ASCC_21                  , 1891097903271964345*, 9999.00000, 9999.00000, 9999.00000,    0.72295,    6.94988,   11.02060,   19.09091,    0.00153,   20.74265,    0.06864,   17.78955,    0.01002 
ASCC_21                  , 1891097903137746619 ,    0.30939,    3.48540,    4.07600,    0.80853,    6.94988,   11.02060,   20.56143,    0.00555,   22.36629,    0.39861,   19.15994,    0.03356 
ASCC_21                  , 1891097903137746620 ,    0.32705,    3.48990,    4.08300,    0.75897,    6.94988,   11.02060,   20.65462,    0.00599,   23.03831,    0.44561,   19.22698,    0.03627 
ASCC_21                  , 1891097903137746621 ,    0.34460,    3.49410,    4.08800,    0.86746,    6.94988,   11.02060,   20.49702,    0.00527,   22.06980,    0.37073,   19.08249,    0.03180 
ASCC_21                  , 1891097903271964354*, 9999.00000, 9999.00000, 9999.00000,    0.67280,    6.94988,   11.02060,   19.57750,    0.00214,   21.44382,    0.12830,   18.22477,    0.01462 
ASCC_21                  , 1891097903137746628 ,    0.34311,    3.49380,    4.08800,    0.61677,    6.94988,   11.02060,   20.32387,    0.00457,   22.38654,    0.29336,   18.92431,    0.02764 
ASCC_21                  , 1891097903137746632 ,    0.57253,    3.53850,    4.16300,    0.75451,    6.94988,   11.02060,   19.35435,    0.00219,   20.94577,    0.09130,   18.03543,    0.01242 
ASCC_21                  , 1891097903271964365*, 9999.00000, 9999.00000, 9999.00000,    0.66568,    6.94988,   11.02060,   19.37520,    0.00186,   20.96718,    0.09616,   18.06806,    0.01258 
ASCC_21                  , 1891097903271964368*, 9999.00000, 9999.00000, 9999.00000,    0.85985,    6.94988,   11.02060,   18.15049,    0.00091,   19.25155,    0.01896,   17.05045,    0.00532 
ASCC_21                  , 1891097903137746642 ,    0.26558,    3.47340,    4.06000,    0.78529,    6.94988,   11.02060,   21.02422,    0.00815,   23.37883,    0.70025,   19.60515,    0.04933 
ASCC_21                  , 1891097903137746643 ,    0.68821,    3.56180,    4.20000,    0.76990,    6.94988,   11.02060,   18.92242,    0.00166,   20.38788,    0.05338,   17.67107,    0.00894 
ASCC_21                  , 1891097903271964373A,   12.39535,    4.43520,    4.01800,    0.62264,    6.94988,   11.02060,    8.54158,    0.00054,    8.50418,    0.00046,    8.55993,    0.00047 
ASCC_21                  , 1891097903271964373B,    6.80500,    3.74900,    1.37000,    0.62264,    6.94988,   11.02060,   10.25408,    0.00054,   10.23964,    0.00046,   10.23764,    0.00047 
ASCC_21                  , 1891097903271964376*, 9999.00000, 9999.00000, 9999.00000,    0.77529,    6.94988,   11.02060,   16.50821,    0.00055,   17.30510,    0.00346,   15.58505,    0.00180 
ASCC_21                  , 1891097903271964382*, 9999.00000, 9999.00000, 9999.00000,    0.67704,    6.94988,   11.02060,   14.59283,    0.00047,   15.03009,    0.00086,   13.96859,    0.00076 
ASCC_21                  , 1891097903137746656 ,    1.45891,    3.75480,    4.12900,    0.89929,    6.94988,   11.02060,   15.37533,    0.00058,   15.92076,    0.00138,   14.64874,    0.00101 
ASCC_21                  , 1891097903137746657 ,    0.73015,    3.59640,    4.25600,    0.76024,    6.94988,   11.02060,   18.52219,    0.00131,   19.73472,    0.03092,   17.35871,    0.00679 
ASCC_21                  , 1891097903137746658 ,    0.67418,    3.55870,    4.19600,    0.61514,    6.94988,   11.02060,   18.75525,    0.00150,   20.17970,    0.04303,   17.54090,    0.00789 
ASCC_21                  , 1891097903137746659 ,    0.44822,    3.51520,    4.12100,    0.74142,    6.94988,   11.02060,   19.85080,    0.00315,   21.75543,    0.16830,   18.47545,    0.01857 
ASCC_21                  , 1891097903137746660 ,    0.61066,    3.54550,    4.17500,    0.66776,    6.94988,   11.02060,   19.10430,    0.00186,   20.58186,    0.06709,   17.84162,    0.01026 
ASCC_21                  , 1891097903271964390*, 9999.00000, 9999.00000, 9999.00000,    0.71337,    6.94988,   11.02060,   17.57729,    0.00072,   18.69278,    0.00946,   16.46513,    0.00369 
ASCC_21                  , 1891097903271964393*, 9999.00000, 9999.00000, 9999.00000,    0.77061,    6.94988,   11.02060,   17.27533,    0.00066,   18.12227,    0.00718,   16.31361,    0.00294 
ASCC_21                  , 1891097903137746667 ,    0.87673,    3.63360,    4.29500,    0.76504,    6.94988,   11.02060,   17.70561,    0.00091,   18.66386,    0.01137,   16.70633,    0.00393 
ASCC_21                  , 1891097903271964397*, 9999.00000, 9999.00000, 9999.00000,    0.89404,    6.94988,   11.02060,   18.78279,    0.00127,   20.41714,    0.04910,   17.49702,    0.00782 
ASCC_21                  , 1891097903271964403*, 9999.00000, 9999.00000, 9999.00000,    0.76574,    6.94988,   11.02060,   20.24257,    0.00357,   22.39675,    0.27487,   18.82656,    0.02560 
