#ClusterName              ,#ID                 ,       Mass,    LogTeff,       Logg,         Av,    Log age,    DistMod,          G,       sigG,         Bp,     sigBp,         Rp,      sigRp
ASCC_21                  , 1891097903137710461 ,    0.89707,    3.63660,    4.29400,    0.80961,    6.94988,   10.39591,   17.18671,    0.00077,   18.13366,    0.00740,   16.15901,    0.00259 
ASCC_21                  , 1891097903271928191*, 9999.00000, 9999.00000, 9999.00000,    0.72647,    6.94988,   10.39591,   14.60903,    0.00047,   15.13447,    0.00091,   13.89363,    0.00073 
ASCC_21                  , 1891097903137710465 ,    0.29115,    3.48060,    4.06900,    0.75409,    6.94988,   10.39591,   20.16643,    0.00403,   22.47901,    0.29757,   18.73759,    0.02314 
ASCC_21                  , 1891097903137710466 ,    1.37569,    3.73280,    4.20000,    0.66475,    6.94988,   10.39591,   15.05845,    0.00057,   15.60236,    0.00115,   14.33081,    0.00087 
ASCC_21                  , 1891097903271928196*, 9999.00000, 9999.00000, 9999.00000,    0.67102,    6.94988,   10.39591,   18.78507,    0.00127,   20.46207,    0.05721,   17.46162,    0.00748 
ASCC_21                  , 1891097903271928199*, 9999.00000, 9999.00000, 9999.00000,    0.86452,    6.94988,   10.39591,   19.38684,    0.00187,   21.22710,    0.11974,   17.97102,    0.01197 
ASCC_21                  , 1891097903271928205A,    2.93950,    4.09660,    4.35700,    0.81015,    6.94988,   10.39591,   12.01419,    0.00054,   12.09002,    0.00048,   11.84230,    0.00049 
ASCC_21                  , 1891097903271928205B,    0.38200,    3.54500,    4.73000,    0.81015,    6.94988,   10.39591,   19.51830,    0.00246,   21.23361,    0.13510,   18.16700,    0.01347 
ASCC_21                  , 1891097903137710479 ,    0.33626,    3.49210,    4.08600,    0.70808,    6.94988,   10.39591,   19.71752,    0.00285,   21.57962,    0.16985,   18.34510,    0.01594 
ASCC_21                  , 1891097903271928209*, 9999.00000, 9999.00000, 9999.00000,    0.71017,    6.94988,   10.39591,   17.09994,    0.00062,   18.13796,    0.00702,   16.03101,    0.00241 
ASCC_21                  , 1891097903271928212*, 9999.00000, 9999.00000, 9999.00000,    0.69929,    6.94988,   10.39591,   16.10727,    0.00052,   16.87808,    0.00256,   15.19426,    0.00139 
ASCC_21                  , 1891097903271928218*, 9999.00000, 9999.00000, 9999.00000,    0.76664,    6.94988,   10.39591,   19.39193,    0.00188,   21.33655,    0.12182,   18.00819,    0.01202 
ASCC_21                  , 1891097903271928227*, 9999.00000, 9999.00000, 9999.00000,    0.78879,    6.94988,   10.39591,   18.76900,    0.00126,   20.52631,    0.05801,   17.42294,    0.00732 
ASCC_21                  , 1891097903137710501 ,    0.29978,    3.48300,    4.07200,    0.80563,    6.94988,   10.39591,   20.27177,    0.00436,   22.79746,    0.33880,   18.84652,    0.02517 
ASCC_21                  , 1891097903271928231A,    2.70723,    4.07220,    4.36200,    0.73873,    6.94988,   10.39591,   12.10261,    0.00054,   12.17072,    0.00048,   11.94526,    0.00050 
ASCC_21                  , 1891097903271928231B,    1.22100,    3.79600,    4.39400,    0.73873,    6.94988,   10.39591,   15.72312,    0.00060,   16.37044,    0.00184,   14.90805,    0.00115 
ASCC_21                  , 1891097903137710505 ,    2.16237,    4.00200,    4.36200,    0.72174,    6.94988,   10.39591,   12.62983,    0.00054,   12.71950,    0.00050,   12.43783,    0.00053 
ASCC_21                  , 1891097903137710506 ,    0.33223,    3.49110,    4.08500,    0.73141,    6.94988,   10.39591,   19.70901,    0.00282,   21.61139,    0.16804,   18.33452,    0.01579 
ASCC_21                  , 1891097903137710507 ,    0.24800,    3.46820,    4.05400,    0.77926,    6.94988,   10.39591,   20.62254,    0.00580,   22.77887,    0.51839,   19.16714,    0.03384 
ASCC_21                  , 1891097903137710508 ,    0.47223,    3.51970,    4.13000,    0.72668,    6.94988,   10.39591,   19.10161,    0.00186,   20.73277,    0.08168,   17.75517,    0.00967 
ASCC_21                  , 1891097903137710509 ,    0.43157,    3.51190,    4.11600,    0.74600,    6.94988,   10.39591,   19.39788,    0.00226,   21.05948,    0.11647,   18.02459,    0.01224 
ASCC_21                  , 1891097903137710510 ,    0.23775,    3.46520,    4.05000,    0.69200,    6.94988,   10.39591,   20.46380,    0.00513,   23.42813,    0.42801,   19.06306,    0.02987 
ASCC_21                  , 1891097903137710511 ,    0.27509,    3.47620,    4.06400,    0.82723,    6.94988,   10.39591,   20.50567,    0.00528,   21.87691,    0.45281,   19.05991,    0.03068 
ASCC_21                  , 1891097903271928241*, 9999.00000, 9999.00000, 9999.00000,    0.68265,    6.94988,   10.39591,   18.36370,    0.00101,   20.07875,    0.03710,   17.05036,    0.00531 
ASCC_21                  , 1891097903137710515 ,    0.48382,    3.52190,    4.13400,    0.68114,    6.94988,   10.39591,   19.12844,    0.00188,   20.89178,    0.08360,   17.79160,    0.00985 
ASCC_21                  , 1891097903137710519 ,    0.43311,    3.51220,    4.11700,    0.74688,    6.94988,   10.39591,   19.40561,    0.00228,   21.15091,    0.11766,   18.03673,    0.01233 
ASCC_21                  , 1891097903137710520 ,    0.51713,    3.52840,    4.14500,    0.83030,    6.94988,   10.39591,   18.91675,    0.00165,   20.57768,    0.06524,   17.59939,    0.00833 
ASCC_21                  , 1891097903137710521 ,    0.25608,    3.47060,    4.05700,    0.73064,    6.94988,   10.39591,   20.28239,    0.00439,   22.22829,    0.33919,   18.81904,    0.02535 
ASCC_21                  , 1891097903271928251*, 9999.00000, 9999.00000, 9999.00000,    0.79806,    6.94988,   10.39591,   19.94142,    0.00281,   21.94148,    0.23114,   18.50896,    0.01907 
ASCC_21                  , 1891097903137710525 ,    0.74540,    3.61260,    4.28400,    0.68136,    6.94988,   10.39591,   18.03050,    0.00103,   19.34110,    0.02144,   16.82608,    0.00437 
ASCC_21                  , 1891097903137710526 ,    0.71515,    3.58050,    4.22900,    0.76784,    6.94988,   10.39591,   17.71209,    0.00091,   18.85435,    0.01364,   16.59418,    0.00362 
ASCC_21                  , 1891097903271928256*, 9999.00000, 9999.00000, 9999.00000,    0.74014,    6.94988,   10.39591,   17.26079,    0.00065,   18.24697,    0.00796,   16.21853,    0.00273 
ASCC_21                  , 1891097903137710530 ,    0.20335,    3.45340,    4.03600,    0.77596,    6.94988,   10.39591,   21.02746,    0.00829,   22.86784,    0.87780,   19.60919,    0.04856 
ASCC_21                  , 1891097903137710534 ,    0.47890,    3.52100,    4.13200,    0.79685,    6.94988,   10.39591,   19.18043,    0.00195,   21.03108,    0.09019,   17.83537,    0.01027 
ASCC_21                  , 1891097903271928264*, 9999.00000, 9999.00000, 9999.00000,    0.76183,    6.94988,   10.39591,   18.58976,    0.00114,   20.26705,    0.04650,   17.25319,    0.00637 
ASCC_21                  , 1891097903271928267A,    7.07612,    4.32280,    4.22700,    0.68831,    6.94988,   10.39591,    9.46508,    0.00054,    9.45758,    0.00046,    9.43465,    0.00047 
